page_link,canton,page_is_about_software,page_is_software_guide,page_contains_software_guide,guide_format,guide_topic,page_content
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/impulsangebote-fs-2022/kreatives-gestalten-mit-baumaterialien.html/12930,thurgau,No,No,No,,,The page offers a course on creative design using building materials.
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/impulsangebote-fs-2022/herr-doktor-frau-doktor-in-den-operationssaal-bitte.html/12937,thurgau,No,No,No,,,The page describes a two-day course focusing on anatomy and medical procedures.
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/impulsangebote-fs-2022/figuren-modellieren-mit-marzipan.html/12934,thurgau,No,No,No,,,The page offers a course on modeling figures with marzipan.
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/impulsangebote-fs-2022/farben-selbst-herstellen.html/12929,thurgau,No,No,No,,,"The page offers a course on how to create your own colors, focusing on art, design, and craftsmanship."
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/impulsangebote-fs-2022/einstieg-in-die-programmierung-eines-mini-computers.html/12975,thurgau,Yes,No,No,,,"The page offers a course on programming a mini-computer called ""Calliope""."
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/ateliers-hs-202223/teclab-projekte-im-techniklabor-freitagnachmittag.html/13532,thurgau,Yes,No,No,,Education,"The page describes a TecLAB course that includes various technologies such as 3D-CAD, robotics, and artificial intelligence but is not a guide."
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/ateliers-hs-202223/teclab-projekte-im-techniklabor-donnerstagnachmittag.html/13531,thurgau,Yes,No,No,,,"Describes a technology lab offering courses in robotics, 3D-CAD, 3D printing, nanotechnology, bionics, and artificial intelligence."
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/ateliers-hs-202223/solar-powerbank-selbst-gemacht.html/13533,thurgau,No,No,No,,,The page offers a course on building a solar-powered power bank.
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/ateliers-hs-202223/solar-powerbank-selbst-gemacht-okt-dez.html/13939,thurgau,No,No,No,,,"The page offers a course for students in grades 5 to 7 on building a solar power bank, covering basic electrical engineering concepts."
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/ateliers-hs-202223/gestalte-ein-rezeptbuch-mit-indesign-cc.html/13516,thurgau,Yes,Yes,No,Webpage,Others,The page offers a course on designing a recipe book using Adobe Indesign CC software.
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/ateliers-hs-202223/eine-reise-durch-den-koerper-des-menschen.html/13560,thurgau,No,No,No,,,"The page is about a course that explores the human body, its organs, and various diseases."
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/ateliers-hs-202122/teclab-projekte-im-techniklabor.html/12904,thurgau,Yes,Yes,No,Workshop,"Maps, infrastructures and territorial planning","The page describes a workshop focusing on future-oriented technologies like 3D-CAD, robotics, nanotechnology, and bionics."
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/ateliers-hs-202122/solar-powerbank-selbst-bauen.html/12907,thurgau,No,No,No,,,The page offers a course on building a solar power bank and understanding its electrical basics.
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/ateliers-hs-202122/mein-koerper-meine-gesundheit.html/12911,thurgau,No,No,No,,,The page describes a course that explores human anatomy and health.
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/ateliers-hs-202122/ich-designe-eine-pizzabestell-app-prototyp.html/12901,thurgau,Yes,No,No,,,The page describes a course where participants design a prototype for a pizza ordering app using Adobe XD.
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/ateliers-hs-202122/gestalte-ein-rezeptbuch-mit-indesign-cc.html/12899,thurgau,Yes,Yes,No,Webpage,Education,The page offers a course on how to create a recipe book using Adobe Indesign CC.
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/ateliers-fs-2022/teclab-projekte-im-techniklabor-freitagnachmittag.html/12916,thurgau,Yes,No,No,,Education,The page describes a TecLAB course focusing on various technologies including 3D-CAD and robotics but is not a guide.
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/ateliers-fs-2022/teclab-projekte-im-techniklabor-donnerstagnachmittag.html/12905,thurgau,Yes,No,No,,,"The page describes a lab course focusing on technologies like 3D-CAD, 3D printing, and robotics."
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/ateliers-fs-2022/solar-powerbank-selbst-bauen.html/12919,thurgau,No,No,No,,,The page describes a course where participants learn to build a solar power bank and understand its electrical basics.
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/ateliers-fs-2022/ittinger-koepfe.html/12875,thurgau,No,No,No,,,"The page offers a course focusing on art and social sciences, targeting students from 5th to 7th grade."
https://bbf.tg.ch/laufende-kurse/impulsangebote-fs-2023/kreatives-modellieren-mit-marzipan.html/14395,thurgau,No,No,No,,,The page offers a course on creative modeling with marzipan in the field of art and crafts.
https://bbf.tg.ch/laufende-kurse/impulsangebote-fs-2023/kreatives-gestalten-mit-baumaterialien.html/14392,thurgau,No,No,No,,,"The page offers a course on creative design using building materials, focusing on arts and crafts."
https://bbf.tg.ch/laufende-kurse/impulsangebote-fs-2023/herr-und-frau-doktor-in-den-operationssaal-bitte.html/14475,thurgau,No,No,No,,,"The page describes a two-day course where participants can learn about bone fractures and the heart, using hands-on activities."
https://bbf.tg.ch/laufende-kurse/impulsangebote-fs-2023/farben-selbst-herstellen.html/14420,thurgau,No,No,No,,,The page describes a course on how to create and mix your own colors.
https://bbf.tg.ch/laufende-kurse/impulsangebote-fs-2023/dekorative-techniken.html/14393,thurgau,No,No,No,,,The page offers a course on various decorative techniques.
https://bbf.tg.ch/laufende-kurse/ateliers-fs-2023/zusatzkurs-teclab-mai-juli.html/14670,thurgau,Yes,No,No,,,"The page describes a course focused on programming, 3D printing, and robotics for 3rd and 4th graders."
https://bbf.tg.ch/laufende-kurse/ateliers-fs-2023/zusatzkurs-teclab-februar-april.html/14669,thurgau,Yes,No,No,,,"The page describes a course for 3rd and 4th graders focusing on future technologies like 3D printing, robotics, and programming."
https://bbf.tg.ch/laufende-kurse/ateliers-fs-2023/teclab-mai-bis-juli.html/14363,thurgau,Yes,No,No,,Education,"The page describes a lab course focused on programming, 3D printing, and robotics for students in grades 5 to 7."
https://bbf.tg.ch/laufende-kurse/ateliers-fs-2023/teclab-mai-bis-juli.html/14345,thurgau,Yes,No,No,,Education,"The page describes a course for 3rd and 4th graders focusing on programming, 3D printing, and robotics."
https://bbf.tg.ch/laufende-kurse/ateliers-fs-2023/teclab-februar-bis-april.html/14362,thurgau,Yes,No,No,,,"The page describes a course focused on future technologies like programming, 3D printing, and robotics."
https://bbf.tg.ch/laufende-kurse/ateliers-fs-2023/teclab-februar-bis-april.html/14344,thurgau,Yes,Yes (educational course),No,Course,Education,"The page describes an educational course for 3rd and 4th graders focusing on future technologies like programming, 3D printing, and robotics."
https://bbf.tg.ch/laufende-kurse/ateliers-fs-2023/solar-powerbank-selbstgemacht.html/14487,thurgau,No,No,No,,,"The page offers a course on building a solar-powered power bank, covering basic electrical engineering concepts."
https://bbf.tg.ch/laufende-kurse/ateliers-fs-2023/ich-schreinere-mir-mein-eigenes-skateboard.html/14354,thurgau,No,No,No,,,"The page offers a woodworking course for creating a custom skateboard, including some computer-aided design elements."
https://bbf.tg.ch/laufende-kurse/ateliers-fs-2023/gestalte-ein-rezeptbuch-mit-indesign-cc.html/14356,thurgau,Yes,Yes,No,Webpage,Education,"The page offers a course on designing a recipe book using Adobe Indesign CC, targeting students from 5th to 7th grade."
https://bbf.tg.ch/impulsangebote/macht-chat-gpt-meine-hausaufgaben.html/14985,thurgau,Yes,No,No,,Education,The page describes a course that introduces students to Chat GPT and how it can answer questions.
https://bbf.tg.ch/impulsangebote/kreatives-modellieren-mit-marzipan.html/14931,thurgau,No,No,No,,,The page is about a course on creative modeling with marzipan.
https://bbf.tg.ch/impulsangebote/kreatives-gestalten-mit-baumaterialien.html/15131,thurgau,No,No,No,,,The page offers a course on creative design using building materials.
https://bbf.tg.ch/impulsangebote/farben-selbst-herstellen-und-dekorative-techniken.html/15130,thurgau,No,No,No,,,The page is about a course on making colors and practicing decorative techniques.
https://bbf.tg.ch/ateliers/57-klasse/teclab-2-oktober-dezember.html/14912,thurgau,Yes,No,No,,Education,"The page describes a TecLAB course that includes topics like 3D printing, robotics, and programming but is not a guide."
https://bbf.tg.ch/ateliers/57-klasse/teclab-1-august-oktober.html/14911,thurgau,Yes,No,No,,,"The page describes a TecLAB course focusing on 3D printing, robotics, and programming among other future-oriented technologies."
https://bbf.tg.ch/ateliers/57-klasse/solar-powerbank-selbst-gemacht.html/14923,thurgau,No,No,No,,,The page describes an educational course on building a solar power bank and does not focus on software.
https://bbf.tg.ch/ateliers/57-klasse/ich-schreinere-mir-ein-eigenes-skateboard.html/14904,thurgau,No,No,No,,,"The page offers a woodworking course for 5th to 7th graders on how to build a skateboard, including computer-aided design for customization."
https://bbf.tg.ch/ateliers/57-klasse/ich-schreinere-einen-alsterstuhl-.html/14913,thurgau,No,No,No,,,The page offers a woodworking course for 5th to 7th graders on how to make an Alster chair.
https://bbf.tg.ch/ateliers/57-klasse/gestalte-ein-rezeptbuch-mit-indesign-cc-layout.html/14917,thurgau,Yes,Yes,No,Webpage,Education,The page offers a course on designing a recipe book using Adobe Indesign CC.
https://bbf.tg.ch/ateliers/34-klasse/teclab-donnerstagvormittag-august-oktober.html/14888,thurgau,Yes,No,No,,,"The page describes a course for 3rd and 4th graders that includes topics like 3D printing, robotics, and programming."
https://bbf.tg.ch/ateliers/34-klasse/teclab-donnerstagnachmittag-oktober-dezember.html/14890,thurgau,Yes,No,No,,Education,"The page describes a course for 3rd and 4th graders focused on future technologies like 3D printing, robotics, and programming."
https://bbf.tg.ch/ateliers/34-klasse/teclab-2-freitagvormittag-august-oktober.html/14889,thurgau,Yes,No,No,,,"The page describes a course for 3rd and 4th graders focusing on future technologies like 3D printing, robotics, and programming."
https://awa.tg.ch/veranstaltungen/detailseite-veranstaltungen.html/5193/event/36862/eventdate/47909,thurgau,Yes,No,No,,,"The page discusses an event about agile development methods in technical projects, drawing from software industry approaches."
https://awa.tg.ch/veranstaltungen.html/4951,thurgau,No,No,No,,,"The page lists upcoming events focused on technology, innovation, and business in Thurgau."
https://awa.tg.ch/arbeitgebende/weitere-themen/personenfreizuegigkeit.html/3328,thurgau,No,No,No,,,The page discusses regulations and procedures related to the free movement of persons in Switzerland.
https://awa.tg.ch/arbeitgebende/arbeitnehmerschutz/bau-und-einrichtungen-von-betrieben.html/3326,thurgau,No,No,No,,,"The page provides information on planning and approval procedures for new constructions and modifications in industrial and non-industrial workplaces, focusing on health and safety regulations."
https://av.tg.ch/themen/schule-und-digitalitaet.html/13233,thurgau,Yes,No,No,,,"The page discusses the implementation of a digital strategy in schools, including the introduction of a media and computer science curriculum."
https://av.tg.ch/themen/lernfoerdersysteme-und-standardisierte-tests.html/13448,thurgau,Yes,No,No,,Education,The page discusses learning support systems and standardized tests for educational assessment.
https://av.tg.ch/themen/haftungsfragen.html/13351,thurgau,No,No,No,,,"The page discusses liability issues, particularly in educational settings."
https://av.tg.ch/themen/anstellung-schulpersonal/meldung-anstellungen-an-amt-fuer-volksschule.html/13804,thurgau,No,No,No,,,The page discusses the employment procedures for school personnel and mentions a software for school administration.
https://av.tg.ch/themen/abloesung-schulverwaltungssystem-svs.html/14967,thurgau,Yes,No,No,,,The page discusses the replacement of the current School Administration System (SVS) used in Thurgau and outlines the project's objectives and current status.
https://av.tg.ch/angebote-und-beratung/lehrplan/umsetzungsplanung.html/8354,thurgau,No,No,No,,,"The page discusses the implementation of the Thurgau Volksschule curriculum, focusing on educational goals and competencies."
https://av.tg.ch/angebote-und-beratung/lehrplan/instrumentenkoffer-selbstevaluation.html/10971,thurgau,No,No,No,,,The page provides various tools for self-evaluation in the context of education.
https://av.tg.ch/aktuelles/umsetzung-selektives-obligatorium-vorschulische-sprachfoerderung/planung-und-durchfuehrung.html/13778,thurgau,Yes,No,No,,Education,"The page outlines the planning and implementation of pre-school language promotion, mentioning the use of Schulverwaltungssoftware (Edis-SVS) for data collection."
https://arenenberg.tg.ch/kurse/angebot.html/10060/offerid/934599,thurgau,No,No,No,,,The page offers a two-day course on creating unique rings with stainless steel and jewelry ceramics.
https://arenenberg.tg.ch/kurse/angebot.html/10060/offerid/934593,thurgau,No,No,No,,,The page offers a course on creating unique rings.
https://arenenberg.tg.ch/innovationsprojekte/aquasan/projektdokumente-und-weiterfuehrende-literatur.html/10106,thurgau,No,No,No,,,"The page focuses on project documents related to the AQUASAN resource project, including guidelines for handling plant protection products."
https://arenenberg.tg.ch/beratung/versuche/obstbau-guettingen.html/654,thurgau,No,No,No,,,The page discusses agricultural research and experiments in fruit and berry cultivation.
https://arenenberg.tg.ch/beratung/versuche/obstbau-guettingen.html/646,thurgau,No,No,No,,,The page discusses agricultural research and experiments in fruit and berry cultivation at the Güttingen facility.
https://arenenberg.tg.ch/beratung/gemuese.html/344,thurgau,No,No,No,,,The page focuses on sustainable vegetable production in Thurgau and offers various advisory services.
https://arenenberg.tg.ch/beratung/fleisch/pferde.html/732,thurgau,No,No,No,,,"The page provides information on horse care, including training requirements and animal welfare."
https://arenenberg.tg.ch/beratung/agrotourismus_direktvermarktung.html/349,thurgau,No,No,No,,,The page provides information and advice on agrotourism and direct marketing for agricultural businesses.
https://arenenberg.tg.ch/beratung/ackerbau.html/340,thurgau,No,No,No,,,The page offers agricultural advice on crop and fodder cultivation.
https://arenenberg.tg.ch/beratung.html/345,thurgau,No,No,No,,,The page focuses on biodiversity promotion and ecological balance in agriculture.
https://archaeologie.tg.ch/museum-fuer-archaeologie/angebote-im-museum.html/6160,thurgau,No,No,No,,,The page provides information on educational offerings and resources available for schools at the Museum for Archaeology in Thurgau.
https://ajv.tg.ch/vbd/straf-und-massnahmenvollzug/progression.html/5805,thurgau,No,No,No,,,"The page discusses the progression steps in the Swiss penal system, focusing on measures for the gradual reintegration of inmates."
https://abb.tg.ch/betriebliche-bildung/lernende.html/3293,thurgau,No,No,No,,,"The page offers resources for apprentices, including guidelines for vocational training and various forms and tools."
https://aba.tg.ch/schutzbauten/schutzraeume.html/1399,thurgau,No,No,No,,,"The page provides information about civil protection shelters, including construction requirements, equipment, and maintenance guidelines."
https://aba.tg.ch/bevoelkerungsschutz/submenue-2.html/1189,thurgau,No,No,No,,,The page provides information on the role and responsibilities of the Cantonal Leadership Staff in emergency situations.
https://aba.tg.ch/bevoelkerungsschutz/polyalert.html/1731,thurgau,No,No,No,,,"The page is about alarm systems for natural, technical, or societal emergencies."
https://144.tg.ch/notfall-was-tun/notruf-144-abfrageschema.html/5161,thurgau,No,No,No,,,The page provides a schema for what questions to expect when making a medical emergency call to the Swiss emergency number 144.
https://kunstmuseum.tg.ch/de/sammlung/sammlung/kuenstlerinnenkuenstler-von-a-z/kuenstler.html/7914/artist/79,thurgau,,,,,,Unable to retrieve content for analysis.
https://bbm.tg.ch/bibliothek/digitale-bibliothek.html/6304,thurgau,,,,,,"The page returned a 404 error, indicating that the content is not available."
https://av.tg.ch/angebote-zu-unterrichtsthemen/beurteilung/pilotdurchfuehrung-lza/erklaervideo-lza.html/13227,thurgau,,,,,,"The page appears to be related to an explanatory video and troubleshooting for Lza, but the content is insufficient for a conclusive analysis."
https://www.bztf.ch/bg/berufe/ict-fachmannfrau-efz.html/9573,thurgau,Yes,No,No,,,The page provides information about the ICT specialist training program.
https://kommunikation.tg.ch/dienststelle-fuer-kommunikation/medienmitteilungen/detailseite-news.html/1874/news/65582,thurgau,No,No,No,,,The page discusses a workshop for teenagers on creating social media clips.
https://www.tg.ch/events.html/486/event/38969/eventdate/50603,thurgau,No,No,No,,,The page describes a workshop for teenagers focused on creating social media clips.
https://www.tg.ch/news.html/485/news/65582,thurgau,No,No,No,,,The page is another announcement for the workshop aimed at teenagers for creating social media clips.
https://www.ur.ch/_rte/dienst/6683,uri,Yes,No,Yes,PDF,Social and public security,The page warns about fraudulent support calls claiming to be from Microsoft and offers PDF guides for prevention.
https://www.ur.ch/_rte/dienst/4912,uri,Yes,No,Yes,PDF,"Environment, agriculture and natural resources",The page is about fishing permits and introduces the Fishven Uri App for digital management of fishing activities.
https://www.ur.ch/_rte/dienst/4062,uri,Yes,No,Yes,PDF,Finance and taxes,"The page provides information on how to register for eBill, an electronic billing system."
https://www.ur.ch/_rte/dienst/7174,uri,No,No,No,Video,,The page is about environmental protection in private boating and shipping.
https://www.ur.ch/_rte/publikation/7091,uri,No,No,No,PDF,Culture and tourism,The page provides forms and guidelines for the annual Swisslos survey.
https://www.ur.ch/_rte/dienst/4118,uri,No,No,No,PDF,,The page provides tax forms and guidelines for legal entities.
https://www.ur.ch/_rte/dienst/3869,uri,No,No,No,PDF,,The page offers guidelines for tax declarations for natural persons.
https://www.ur.ch/_rte/dienst/3834,uri,No,No,No,PDF,,The page provides tax forms and guidelines for legal entities for the year 2021.
https://www.ur.ch/_rtr/anlass_8815,uri,No,No,No,,,Unable to retrieve content from the page.
https://www.ur.ch/_rtr/anlass_7121,uri,No,No,No,,,"The content of this page could not be retrieved, and therefore, a detailed analysis is not possible."
https://www.ur.ch/_rtr/anlass_16939,uri,No,No,No,,,Unable to retrieve content from the page.
https://www.ur.ch/_rte/thema2/1576,uri,No,No,No,,,Data retrieval incomplete.
https://www.ur.ch/_rte/publikation/8972,uri,Yes,Yes,No,PDF,"Maps, infrastructures and territorial planning","The page provides a PDF guide for Geo Uri, a software related to mapping and territorial planning."
https://www.ur.ch/_rte/publikation/8576,uri,No,No,No,,,Unable to retrieve content.
https://www.ur.ch/_rte/publikation/8528,uri,No,No,No,,,"The page provides an instruction guide for creating a fire protection certificate, including contact details for the responsible authorities."
https://www.ur.ch/_rte/publikation/8183,uri,No,No,No,,,Data retrieval is incomplete.
https://www.ur.ch/_rte/publikation/7614,uri,No,No,No,,,Data retrieval is incomplete.
https://www.ur.ch/_rte/publikation/7604,uri,No,No,No,,,Data retrieval is incomplete.
https://www.ur.ch/_rte/publikation/6533,uri,No,No,No,PDF,"Maps, infrastructures and territorial planning",The page provides a building guide called Anleitung Scharhag published by the Office for Spatial Development.
https://www.ur.ch/_rte/publikation/6106,uri,No,No,No,,,Discusses guidelines for the further education of teachers at Urner public schools.
https://www.ur.ch/_rte/publikation/6105,uri,No,No,No,,,The page is about the employment of teachers at Urner Volksschulen and contains legal guidelines for the same.
https://www.ur.ch/_rte/publikation/4245,uri,No,No,No,,,The page provides information about a brochure for vocational training and also mentions browser compatibility issues.
https://www.ur.ch/_rte/publikation/4146,uri,No,No,No,,,"The page discusses a hiking path called ""Wildheupfad Rophaien"" and provides information about its markers and additional resources."
https://www.ur.ch/_rte/publikation/30596,uri,No,No,No,,,"The page title suggests a guide on climate strategy for municipalities, but the content of the page could not be retrieved."
https://www.ur.ch/_rte/publikation/18961,uri,Yes,Yes,No,PDF,"Environment, agriculture and natural resources","The page provides a PDF guide for AgriGIS, a software related to agriculture."
https://www.ur.ch/_rte/publikation/18949,uri,Yes,Yes,No,Video,"Environment, agriculture and natural resources","The page provides video tutorials for AgriGIS, a software related to agriculture."
https://www.ur.ch/_rte/person/25337,uri,No,No,No,,,Data retrieval is incomplete.
https://www.ur.ch/_rte/person/21040,uri,Yes,No,No,,,"The page provides information about Raphael Walker, a Software Developer, including his contact details and a warning about using outdated browser versions."
https://www.ur.ch/_rte/onlinedienst/3841,uri,No,No,No,Webpage,,The page provides information on how to redeem a promo code.
https://www.ur.ch/_rte/link/3986,uri,No,No,No,,,Data retrieval is incomplete.
https://www.ur.ch/_rte/link/2827,uri,No,No,No,,,Data retrieval incomplete.
https://www.ur.ch/_rte/link/2824,uri,No,No,No,,,Data retrieval is incomplete.
https://www.ur.ch/_rte/link/1680,uri,No,No,No,,,Data retrieval incomplete.
https://www.ur.ch/_rte/link/1669,uri,No,No,No,,,Unable to retrieve content.
https://www.ur.ch/_rte/link/1661,uri,No,No,No,,,Unable to retrieve content.
https://www.ur.ch/_rte/link/1660,uri,No,No,No,Webpage,,The page provides guidance on occupational safety and health regulations.
https://www.ur.ch/_rte/link/1659,uri,No,No,No,,,Data retrieval is incomplete.
https://www.ur.ch/_rte/link/1492,uri,Yes,No,No,,,The page directs to a download for Adobe Acrobat Reader DC but is not accessible via Internet Explorer.
https://www.ur.ch/_rte/link/1328,uri,No,No,No,,,Data retrieval incomplete.
https://www.ur.ch/_rte/information/99617,uri,No,No,No,,,Information about a cultural event for school children in the Canton of Uri.
https://www.ur.ch/_rte/information/98669,uri,Yes,No,No,,,"The page discusses the implementation of a new withholding tax solution and the second year of eTax.UR, a digital tax declaration system in the Canton of Uri, Switzerland."
https://www.ur.ch/_rte/information/93013,uri,No,No,No,,,Unable to retrieve content from the page.
https://www.ur.ch/_rte/information/92111,uri,Yes,No,No,,,"The page details a community financial meeting held on 22nd June 2022 in the Canton of Uri, Switzerland. It includes discussions on various digitalization projects related to taxation and financial management, such as ""DigiTax Uri,"" ""NEST-Refactoring,"" ""QUEST UR,"" and ""URIEval."""
https://www.ur.ch/_rte/information/49711,uri,Yes,No,No,,,"The page discusses a postulate regarding the strategic promotion of Open Source Software in the Canton of Uri, Switzerland, dated 12th December 2018."
https://www.ur.ch/_rte/information/21297,uri,No,No,No,,,"The page discusses the concept of ensuring drinking water supply in emergencies, detailing regulations and procedures related to the subject in the Canton of Uri, Switzerland."
https://www.ur.ch/_rte/information/19275,uri,Yes,No,No,,,"The page discusses the future organization of ICT at primary schools in Uri, Switzerland, including a concept for a collaborative and professionally managed IT infrastructure."
https://www.ur.ch/_rte/information/104974,uri,No,No,No,,,Information about the commencement of construction work for the West-East Connection road.
https://www.ur.ch/_rte/information/103886,uri,No,No,No,,,Discusses a contract between Spiringen and Unterschächen regarding school cooperation.
https://www.ur.ch/_rte/information/102968,uri,No,No,No,,,Information about maintenance work in the Gotthard tunnel.
https://www.ur.ch/_rte/dienst/7643,uri,Yes,No,No,,,"The page is about eTax.UR, an electronic tax filing system for natural persons."
https://www.ur.ch/_rte/dienst/6833,uri,No,No,No,,,"The content of this page could not be retrieved, and therefore, a detailed analysis is not possible."
https://www.ur.ch/_rte/dienst/5935,uri,No,No,No,,,Unable to retrieve content.
https://www.ur.ch/_rte/dienst/5852,uri,No,No,No,,,The page discusses forest conservation and its role in protecting against natural hazards in Uri.
https://www.ur.ch/_rte/dienst/5068,uri,No,No,No,,,"The page discusses environmental protection in industry and trade, outlining regulations and guidelines."
https://www.ur.ch/_rte/dienst/3966,uri,No,No,No,,,Focuses on patient rights in the healthcare system.
https://www.ur.ch/_rte/dienst/3908,uri,No,No,No,,,"The page provides links related to the commercial register (Handelsregister) in the Canton of Uri, Switzerland, including links to federal and cantonal legislation, regulations, and related authorities."
https://www.ur.ch/_rte/dienst/3700,uri,No,No,No,,,"The page title suggests it's about hiking and biking trails and signage, but the content of the page could not be retrieved."
https://www.ur.ch/_rte/dienst/3655,uri,No,No,No,,,"The page title suggests a focus on climate, but the content of the page could not be retrieved."
https://www.ur.ch/_rte/dienst/3577,uri,No,No,No,,,"The page is related to soil protection in the Canton of Uri, Switzerland, providing information on principles, guidelines, and measures for soil conservation, including details on soil erosion, contamination, and the impact of climate change."
https://www.ur.ch/_rte/dienst/3464,uri,No,No,No,,,Information about building regulations outside of designated zones.
https://www.ur.ch/_rte/dienst/3269,uri,No,No,No,,,Unable to retrieve content from the page.
https://www.ur.ch/_rte/dienst/3206,uri,No,No,No,,,Information about capital gains tax on real estate in the Canton of Uri.
https://www.ur.ch/_rte/dienst/3204,uri,No,No,No,,,"Provides information on withholding tax, including guidelines, rates, and forms for 2023."
https://www.ur.ch/_rte/dienst/3085,uri,No,No,No,,,Information about educational and vocational training consultation services.
https://www.ur.ch/_rte/amt/975,uri,No,No,No,,,Unable to retrieve content.
https://www.ur.ch/_rte/amt/1007,uri,No,No,No,,,Unable to retrieve content.
https://www.ur.ch/_rte/abstimmung/2838,uri,No,No,No,,,"The page provides information on federal and cantonal voting, including results and descriptions of the proposals."
https://www.ur.ch/_rte/information/105367,uri,Yes,No,No,,,"The page discusses the inspection of heavy vehicles, including the use of software for diagnostics and manipulation detection."
https://www.ur.ch/_rte/anlass/59833,uri,Yes,Yes (event),No,Event,Communication and collaboration,"The page announces an event discussing digital collaboration tools, including Microsoft 365."
https://www.ur.ch/_rte/information/103577,uri,Yes,No,No,,Finance and taxes,"The page discusses various financial topics, including digital transformation projects in the area of taxation and informatization."
https://www.ur.ch/_rte/information/104596,uri,No,No,No,,,The page discusses a sports camp for fifth and sixth graders organized by the Education and Culture Directorate of the Canton of Uri.
https://www.ur.ch/_rte/anlass/60250,uri,,,,,,The page is not accessible (404 error).
https://www.ur.ch/_rte/information/105037,uri,Yes,No,No,,Finance and taxes,The page announces a temporary closure of the Tax Office due to a comprehensive update of the tax software.
https://www.ur.ch/_rte/traktanden/19747,uri,,,,,,The page did not provide any content for analysis.
https://www.ur.ch/_rte/traktanden/16936,uri,Yes,No,No,,E-governance and administration,The page discusses a parliamentary session where the strategic promotion of Open Source Software was one of the topics.
https://www.ur.ch/_rte/traktanden/17303,uri,Yes,No,No,,E-governance and administration,The page discusses a parliamentary session that included topics on digital transformation and Open Source Software.
https://www.ur.ch/_rte/anlass/59827,uri,,,,,,The page did not provide any content for analysis.
https://zg.ch/de/steuern-finanzen/steuern/natuerliche-personen/steuererklaerung-ausfuellen,zug,Yes,Yes,Yes,PDF,Finance and taxes,The page provides information on how to electronically file tax returns using eTax.zug software.
https://zg.ch/de/steuern-finanzen/steuern/juristische-personen/steuererklaerung-ausfuellen,zug,Yes,Yes,Yes,PDF,Finance and taxes,The page provides guidelines on how to use eTax.zug software for filing tax returns for legal entities.
https://zg.ch/de/news/news~_2023_1_Sozialbericht-2022-Ueberblick-zur-sozialen-Lage-der-Bevoelkerung~,zug,No,No,Yes,PDF,Social and public security,"The page provides an overview of the social conditions in Zug, focusing on housing, and offers a downloadable PDF report."
https://zg.ch/de/natur-umwelt-tiere/wald/bauen-im-und-am-wald,zug,No,Yes,Yes,PDF,"Environment, agriculture and natural resources","The page provides guidelines on building in and around forests, including legal requirements and exceptions."
https://zg.ch/de/wirtschaft-arbeit/wirtschaftsstandort/standort-zug/innovationspreis,zug,No,No,No,,,"The page details the Zuger Innovationspreis, an award given by the Canton of Zug for innovative products, services, or business models that have created or preserved jobs in the region. It includes information on the nomination process, prize amount, and past winners."
https://zg.ch/de/wirtschaft-arbeit/wirtschaftsstandort/clusters/firmengruendung,zug,No,No,No,,,The page provides resources and information for business formation and relocation services in Zug.
https://zg.ch/de/wirtschaft-arbeit/landwirtschaft/baeuerliches-bodenrecht,zug,No,No,No,,,"Information about the agricultural land law in the Canton of Zug, focusing on promoting family farms, regulating the acquisition and sale of agricultural land, and combating excessive prices for agricultural land."
https://zg.ch/de/wirtschaft-arbeit/handelsregister/neueintragung/elektronischer-geschaeftsverkehr,zug,Yes,Yes,No,,E-governance and administration,"The page provides guidelines for electronic submissions to the commercial register, including the use of electronic signatures."
https://zg.ch/de/wirtschaft-arbeit/arbeitsbedingungen/einrichtung-von-betrieben-neu-und-umbauten,zug,No,No,No,,,Discusses the requirements and procedures for setting up new businesses and renovations in terms of work and accident insurance laws in Kanton Zug.
https://zg.ch/de/steuern-finanzen/steuern/natuerliche-personen/steuerabzuege,zug,No,No,No,,,"Information on tax deductions for natural persons in Switzerland, including types of allowable deductions."
