page_link,software_name,software_name_chatGPT,canton,software_name_explanation,page_is_about_software,page_is_software_guide,page_contains_software_guide,guide_format,guide_topic,page_content,Main Content Elements,Search Function,Images,Immediate Feedback Mechanisms,Animations,Multimedia Elements,Hyperlinks,Navigation Menu,Structured Contents,Interactive Elements,Accessibility Issues
https://darmkrebsvorsorge.lu.ch/Leistungserbringende/Schulung,MC-SIS (Multi-Cancer Screening Information System),MC-SIS (Multi-Cancer Screening Information System),lucerne,"The page offers training videos for the MC-SIS (Multi-Cancer Screening Information System) software, detailing its modules and daily use.",Yes,Yes,Yes,Video,Health,The page provides training videos for the MC-SIS software.,1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,6
https://www.fr.ch/de/gibs/hilfe-migration-m365,Microsoft 365,M365 (Microsoft 365),freiburg,"The page provides troubleshooting guidelines and step-by-step procedures for users experiencing issues with their M365 (Microsoft 365) accounts. It covers topics like double authentication, password reset, and license activation.",Yes,Yes,Yes,Webpage,Communication and collaboration,"The page provides a guide for troubleshooting issues related to M365 accounts, including password reset and license activation.",3,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,10,4
https://www.ur.ch/_rte/anlass/59833,Microsoft 365,Microsoft 365,uri,"The page details an event where tools for digital collaboration, including Microsoft 365, are discussed.",Yes,No,No,,Communication and collaboration,"The page announces an event discussing digital collaboration tools, including Microsoft 365.",2,TRUE,1,FALSE,0,0,TRUE,TRUE,TRUE,2,5
https://ksalpenquai.lu.ch/ICT,"Microsoft 365, Office 365, 2FA","Microsoft 365, Office 365, 2FA",lucerne,"The page provides information on various ICT services and software used at the school, including two-factor authentication (2FA) for Microsoft 365 and the official communication platform Office 365.",Yes,No,Yes,Webpage,Education,The page provides information on two-factor authentication for Microsoft 365.,1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,6
https://www.fr.ch/de/arbeit-und-unternehmen/arbeiten-beim-staat/weiterbildungsprogramm-des-staates-freiburg/entdecken-von-ms365-neu,"Microsoft 365, Teams, OneNote, OneDrive, SharePoint, Sway, Stream, Forms, Outlook, Planner, Dynamics Tools, Power Apps, Power Automate","Microsoft 365, Teams, OneNote, OneDrive, SharePoint, Sway, Stream, Forms, Outlook, Planner, Dynamics Tools, Power Apps, Power Automate",freiburg,The page provides a course description for a training program that introduces new features and tools available in Microsoft 365.,Yes,No,No,Webpage,Communication and collaboration,"The page offers a training program on Microsoft 365, covering various tools and functionalities for effective communication, coordination, and cooperation.",1,TRUE,0,FALSE,0,0,TRUE,TRUE,FALSE,0,4
https://www.kaio.fin.be.ch/de/start/dienstleistungen/arbeitsplatz/zwei-faktor-authentifizierung--2fa-/neues-smartphone.html,Microsoft Authenticator,Microsoft Authenticator,bern,The page provides instructions on how to set up two-factor authentication on a new smartphone or tablet.,Yes,Yes,No,Webpage,E-governance and administration,Provides a step-by-step guide for setting up two-factor authentication on a new smartphone or tablet.,2,TRUE,15,FALSE,0,0,TRUE,TRUE,TRUE,1,4
https://www.dsb.bs.ch/handreichungen.html,Microsoft Office 365,Microsoft Office 365,basel_stadt,"The page offers various guidelines and checklists related to data protection, including the use of Microsoft Office 365 in the educational sector.",Yes,No,No,Webpage,Social and public security,The page offers various guides and checklists related to data protection and privacy.,1,TRUE,11,FALSE,0,0,TRUE,FALSE,TRUE,0,5
https://www.kaio.fin.be.ch/de/start/dienstleistungen/arbeitsplatz/zwei-faktor-authentifizierung--2fa-/pw-reset1.html,"Microsoft Online-Kennwortzurücksetzung, Authenticator-App","Microsoft Online-Kennwortzurücksetzung, Authenticator-App",bern,The page provides a step-by-step guide on how to reset your password using two-factor authentication.,Yes,Yes,No,Webpage,E-governance and administration,"The page provides a guide on how to reset a forgotten password using two-factor authentication, specifically mentioning the need for an Authenticator-App.",2,TRUE,1,FALSE,0,0,TRUE,TRUE,TRUE,1,4
https://www.fr.ch/de/sjsd/pol/news/die-betrueger-vom-typ-microsoft-support-schlagen-auch-in-der-westschweiz-zu,Microsoft Support (Fraudulent),Microsoft Support (Fraudulent),freiburg,"The page warns about ""Microsoft-Support"" scams where fraudsters pose as Microsoft technical support to gain access to victims' computers.",Yes,No,No,Webpage,Social and public security,"The page warns about ""Microsoft-Support"" scams and provides guidelines on how to avoid falling victim to such scams.",1,TRUE,0,FALSE,0,0,TRUE,TRUE,FALSE,0,4
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/arbeitslosenversicherung-ar/regionales-arbeitsvermittlungszentrum-rav/stellensuchende/infos-zu-arbeitswiss/,Microsoft Teams,Microsoft Teams,appenzell_ausserroden,The page offers information on online consultations via Microsoft Teams for the Regional Employment Center (RAV) in Appenzell A.Rh.,Yes,No,Yes,Webpage,Social and public security,Discusses the use of Microsoft Teams for online consultations at the Regional Employment Center in Appenzell A.Rh.,2,FALSE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,6
https://www.fr.ch/de/bildung-und-schulen/berufsbildung/essg-o365-und-teams,Microsoft Teams,"Office 365, Microsoft TEAMS",freiburg,The page provides a link to EDUFR.ch for logging into Office365 accounts and offers various tutorials and user guides for Microsoft TEAMS.,Yes,No,Yes,"Video, PDF",Education,Provides a link to log into Office365 and offers tutorials and user manuals for TEAMS.,1,TRUE,0,FALSE,0,5,TRUE,TRUE,FALSE,0,5
https://www.sz.ch/verwaltung/bildungsdepartement/amt-fuer-volksschulen-und-sport/unterricht/lern-und-foerdersysteme.html/11898,"Mindsteps, Lernpass plus","Mindsteps, Lernpass plus",schwyz,"The page provides information on the mandatory learning and support systems ""Mindsteps"" and ""Lernpass plus"" for public primary schools.",Yes,Yes,Yes,PDF,Education,"The page discusses the mandatory learning and support systems ""Mindsteps"" and ""Lernpass plus"" for public elementary schools in the Canton of Schwyz.",1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,3
https://www.gl.ch/verwaltung/bildung-und-kultur/kultur/landesarchiv/anleitung-mobile-sitzungsvorbereitung.html/4920,mobile Sitzungsvorbereitung,,glarus,The page provides a PDF guide for mobile meeting preparation.,Yes,No,Yes,PDF,Communication and collaboration,Provides a PDF guide for mobile meeting preparation.,1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,1
https://so.ch/verwaltung/finanzdepartement/steueramt/informationen/fuer-gemeinden/handbuch-fuer-steuerregisterfuehrer/,NEST,NEST,solothurn,"The page mentions the ongoing total revision of the manual for tax register managers, with reference to the new tax software NEST.",Yes,No,Yes,PDF,Finance and taxes,"The page provides a handbook for tax register managers, mentioning the introduction of new tax software NEST.",2,FALSE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,4
https://so.ch/verwaltung/finanzdepartement/steueramt/informationen/fuer-gemeinden/steuerabschluss-nest/,NEST,NEST,solothurn,The page provides instructions and accounting guidelines for municipalities and church communities for the tax closing process using NEST.,No,No,No,PDF,Finance and taxes,The page provides PDF guides for tax settlement procedures for municipalities.,2,FALSE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,4
https://sportamt.tg.ch/jugend-und-sport/neue-nds.html/14777,neue Datenbank Sport (NDS) App,neue Datenbank Sport (NDS) App,thurgau,The page provides information and download links for the new sports database (NDS) mobile app available on the App Store and Google Play.,Yes,No,Yes,Webpage,Others,The page discusses a new sports database (NDS) and provides download links for mobile apps and instructions for J+S Coaches.,3,TRUE,1,FALSE,0,0,TRUE,TRUE,TRUE,0,3
https://steuern.lu.ch/steuererklaerung/obeam,oBeam,oBeam,lucerne,"The page describes the oBeam Mobile Scan App, which is used for digitizing and classifying documents for tax filing.",Yes,Yes,Yes,PDF,Finance and taxes,"The page provides information about oBeam, a mobile scan app designed to simplify the process of submitting tax returns electronically.",1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,7
https://www.ow.ch/_rte/publikation/26152,Obwalden Tax,Obwalden Tax,obwalden,The page provides a guide for downloading and installing the Obwalden Tax software for legal entities.,Yes,No,Yes,PDF,Finance and taxes,The page provides a PDF guide for downloading and installing Obwalden Tax software for legal entities.,4,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,1,5
https://www.ow.ch/_rte/publikation/3949,Obwalden Tax,Obwalden Tax,obwalden,The page provides download links and support information for the tax software for legal entities.,Yes,Yes,Yes,Webpage,Finance and taxes,"The page provides information on Obwalden Tax software for legal entities, including download links and technical support details.",3,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,6
https://www.sg.ch/kultur/staatsarchiv/Oeffentliche-Organe/Fuer-kantonale-Stellen/Prozess.html,OneGov GEVER,OneGov GEVER,st_gallen,"The page outlines the process of record-keeping and archiving, highlighting the use of ""OneGov GEVER"" for digital and analog dossier management.",Yes,Yes,Yes,PDF,Archives and document management,"The page provides guidelines and resources for record-keeping and archiving, including the use of OneGov GEVER software.",1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,3,4
https://www.ag.ch/de/verwaltung/dfr/geoportal/online-karten,Online Karten,Online Karten,aargau,The page provides information on how to use the Online Karten service for various geographical data queries.,Yes,Yes,Yes,"Webpage, PDF","Maps, infrastructures and territorial planning","The page provides information on how to use online maps, including features like measuring distances, printing maps, and obtaining property owner information.",5,TRUE,1,FALSE,0,0,TRUE,TRUE,TRUE,3,4
https://so.ch/verwaltung/finanzdepartement/steueramt/quellensteuer/quellensteuer/online-quellensteuer-abrechnung/,Online Quellensteuer-Abrechnung,Online Quellensteuer-Abrechnung,solothurn,The page provides a guide for employers on how to complete and submit the withholding tax statement online.,Yes,Yes,Yes,PDF,Finance and taxes,The page provides an online platform for employers to file withholding tax and offers a PDF guide for the same.,2,FALSE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,5
https://zg.ch/de/news/news~_2021_11_Neues-Online-Portal-fuer-Lotteriefonds--und-Sportfonds-Gesuche-lanciert~,Online-Gesuchsportal (developed by Ascaion AG),Online-Gesuchsportal (developed by Ascaion AG),zug,"The page announces the launch of a new online portal for applications to the lottery and sports funds, developed by Ascaion AG.",Yes,Yes,No,Video,Culture and tourism,"The page announces a new online portal for lottery and sports fund applications, with a video guide for user assistance.",1,TRUE,0,FALSE,0,1,TRUE,TRUE,TRUE,0,0
https://www.staatsarchiv.sta.be.ch/de/start/benutzung/anleitung-recherche-im-online-inventar.html,Online-Inventar,Online-Inventar,bern,"The page provides a guide on how to conduct research in the online inventory, including various search options and functionalities.",No,Yes,No,Webpage,Archives and document management,The page provides a guide on how to conduct research in the online inventory of the State Archives.,2,TRUE,2,FALSE,0,0,TRUE,TRUE,TRUE,1,4
https://www.ow.ch/_rte/publikation/9885,Onlineportal Neuschätzung,Onlineportal Neuschätzung,obwalden,The page provides a user manual for the online portal application regarding property revaluation.,Yes,No,Yes,PDF,Finance and taxes,The page offers a downloadable PDF guide for using an online portal related to tax reassessment.,4,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,1,5
https://www.sg.ch/recht/staatsanwaltschaft-jugendanwaltschaft/elektronischer-rechtsverkehr-staatsanwaltschaft.html,Open eGov LocalSigner,Open eGov LocalSigner,st_gallen,"The page provides guidance on electronic legal transactions with the prosecutor's office, requiring a qualified signature using ""Open eGov LocalSigner.""",Yes,Yes,Yes,PDF,Legal services and conformity,Provides a guide on how to use electronic signatures in legal procedures.,1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,2,5
https://zg.ch/de/wirtschaft-arbeit/handelsregister/neueintragung/elektronischer-geschaeftsverkehr,Open eGov LocalSigner,Open eGov LocalSigner,zug,The page provides instructions for electronically submitting documents to the Handelsregisteramt using a qualified electronic signature and mentions the Open eGov LocalSigner software for this purpose.,Yes,No,No,,E-governance and administration,"The page provides guidelines for electronic submissions to the commercial register, including the use of electronic signatures.",3,TRUE,6,FALSE,0,0,TRUE,TRUE,TRUE,2,0
https://zg.ch/de/planen-bauen/geoinformation/oereb-kataster/anleitung-fuer-benutzungen,"ÖREB-Cadastre,ZugMap.ch","ÖREB-Cadastre,ZugMap.ch",zug,The page provides a user manual for the ÖREB-Cadastre within the ZugMap.ch platform.,No,Yes,No,Webpage,"Maps, infrastructures and territorial planning","The page serves as a guide for using the ÖREB-Kataster on ZugMap.ch, including how to generate and save extracts.",3,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,1,0
https://www.ag.ch/de/verwaltung/dvi/grundbuch-vermessung/oereb-kataster,"ÖREB-Client,OEREBlex","ÖREB-Client,OEREBlex",aargau,The page provides information on the ÖREB-Kataster and OEREBlex services for accessing property-related legal information.,No,Yes,Yes,PDF,"Maps, infrastructures and territorial planning",Provides information on land property and offers PDF guides for using the ÖREB-Client and OEREBlex software.,4,TRUE,3,FALSE,0,1,TRUE,TRUE,TRUE,1,2
https://www.ag.ch/de/verwaltung/bks/kultur/kulturvermittlung/kultur-macht-schule/angebote-fuer-schulklassen?dc=e53ed126-6bdf-4c82-ad8e-95710d0e5dd5_de,"Ozobot, Sphero Mini","Ozobot, Sphero Mini",aargau,The page offers educational programs where students can learn to program Ozobot and Sphero Mini robots.,Yes,No,No,Webpage,Education,The page offers a program where students can learn about programming small robots through playful activities.,2,TRUE,1,FALSE,0,0,TRUE,TRUE,TRUE,1,2
https://ksalpenquai.lu.ch/service/Kopieren_und_Drucken,PaperCut,PaperCut,lucerne,"The page provides information on the PaperCut software used for printing and copying at the school, including how to manage print jobs and add credit.",Yes,Yes,Yes,Web,Education,The page provides a guide on how to use the PaperCut software for printing and copying at the school.,1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,6
https://www.polizei.bs.ch/verkehr/strassenverkehr/parkieren/parksmart-basel/faq.html,ParkSmart Basel,ParkSmart Basel,basel_stadt,"The page contains FAQs about the ParkSmart Basel app, which is used for parking fee payments in Basel.",Yes,Yes,No,Webpage,E-governance and administration,"The page serves as a FAQ for ParkSmart Basel, addressing various questions about the parking payment app.",2,TRUE,1,FALSE,0,0,TRUE,FALSE,TRUE,0,4
https://www.faechernet.bkd.be.ch/de/start/dienstleistungen/mathematik/unterricht/digitale-materialien.html,"PIKAS digi, Mathe Basteln","PIKAS digi, Mathe Basteln",bern,The page discusses the importance of selecting appropriate software for mathematics education.,Yes,No,No,Webpage,Education,Importance of selecting appropriate software for mathematics education.,1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,5
https://www.ag.ch/de/verwaltung/dfr/ueber-uns/organisation/hr-aargau/pki-zertifizierungen,PKI,,aargau,"The page provides guidelines on PKI (Public Key Infrastructure) certification for employees of the Canton of Aargau, but does not specify the name of any software or online service used for this purpose.",Yes,No,Yes,PDF,E-governance and administration,"The page provides instructions for PKI certification, including how to apply for and renew digital certificates for various administrative tasks.",2,TRUE,1,FALSE,0,0,TRUE,TRUE,TRUE,1,3
https://www.sg.ch/wirtschaft-arbeit/pki/wichtige-hinweise-zu-pin-und-puk.html,PKI Smartcard,PKI Smartcard,st_gallen,"The page provides important information regarding the handling of PIN and PUK for PKI Smartcards, including instructions for unlocking the cards.",Yes,No,No,Webpage,E-governance and administration,Provides guidelines on handling PIN and PUK for PKI cards.,1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,3,4
https://www.sg.ch/wirtschaft-arbeit/pki/zertifikat-beantragen-verlaengern-loeschen.html,PKI Smartcard,PKI Smartcard,st_gallen,"The page provides detailed instructions for applying for, renewing, or deleting a PKI certificate, including necessary forms and software requirements.",Yes,No,No,Webpage,E-governance and administration,"Provides instructions on how to apply, renew, or delete a PKI certificate.",1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,3,4
https://www.sg.ch/wirtschaft-arbeit/pki/zertifikat-beantragen-verlaengern-loeschen/terminanfrage.html,PKI Smartcard,PKI Smartcard,st_gallen,"The page provides a form for users to request appointments for new certificates or to renew, extend, or delete existing PKI certificates.",Yes,No,No,Webpage,E-governance and administration,"Provides a form and guidelines for applying, renewing, or deleting PKI certificates.",1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,2,5
https://www.zh.ch/de/bildung/informationen-fuer-schulen/informationen-volksschule/volksschule-fuehrung/volksschule-klassen-stellen-planen/volksschule-schuljahr-planen.html,"Planungstool,Berechnungstool,Tool für Stellenausschreibung,Medienbruchfreies Zeiterfassungstool,Tool zur Zeiterfassung für Schulleitende","Planungstool,Berechnungstool,Tool für Stellenausschreibung,Medienbruchfreies Zeiterfassungstool,Tool zur Zeiterfassung für Schulleitende",zurich,"The page provides various planning and calculation tools for school administration, including tools for job postings and time tracking for school management.",Yes,Yes,Yes,"PDF, XLSX",Education,"Provides tools and guidelines for school administrators to plan the school year, including time recording and resource planning.",2,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,3,7
https://www.sg.ch/bildung-sport/volksschule/aus-dem-amt/projekte/it-strategie/umsetzung.html,PUPIL@SG,PUPIL@SG,st_gallen,"The page details the implementation of the eGovernment Service ""PUPIL@SG"" for school administration, daily school life, parent communication, and optional day structures and music school, replacing LehrerOffice and Abraxas school administration solutions.",Yes,No,Yes,Video,Education,Details the implementation of IT strategies in public schools.,1,TRUE,1,FALSE,0,4,TRUE,TRUE,TRUE,3,5
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-geoinformation/geoportal/video-anleitungen/,QGIS,QGIS,solothurn,"The page offers video tutorials for using QGIS software, including data transformation and map creation techniques.",Yes,Yes,No,Video,"Maps, infrastructures and territorial planning",The page offers video tutorials on using QGIS for various geospatial transformations and tasks.,2,FALSE,0,FALSE,0,5,TRUE,TRUE,TRUE,0,4
https://www.bkd.be.ch/de/start/themen/bildung-im-kanton-bern/berufsbildung/berufslehre-betrieblich-organisiert/qualifikationsverfahren/pruefungsorganisation/qv-webportal.html,"QV Webportal, PkOrg","QV Webportal, PkOrg",bern,"The page provides information about the QV Webportal, which is used by exam experts to manage their personal information, compensation, and expenses.",Yes,No,Yes,PDF,Education,"The page serves as a portal for exam experts to manage their personal information, compensations, and expenses.",2,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,1,4
https://www.sg.ch/wirtschaft-arbeit/pki/pin-aendern-entsperren-und-informationen.html,"SafeNet Authentication Client, CardOS API","SafeNet Authentication Client, CardOS API",st_gallen,"The page provides instructions for changing and unlocking the PIN for PKI Smartcards, as well as accessing card and certificate information using ""SafeNet Authentication Client"" and ""CardOS API.""",Yes,Yes,No,Webpage,E-governance and administration,"Instructions on how to change, unlock, and view information related to PKI cards and their PINs.",1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,4,4
https://ksalpenquai.lu.ch/,"schulNetz, M365","schulNetz, M365",lucerne,The homepage of Kantonsschule Alpenquai Luzern provides general information about the school and its activities. It includes quick links for students and teachers to access software like schulNetz and M365 (OneDrive / sluz-Mail).,Yes,No,No,Webpage,Communication and collaboration,"The website of Kantonsschule Alpenquai Luzern provides information about the school, and has a section on ICT including a guide on Two-Factor Authentication (2FA).",1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,7
https://ksreussbuehl.lu.ch/intern,"Sharepoint KSR, 2FA","Sharepoint KSR, 2FA",lucerne,"The page provides internal resources for students and teachers, including password management and 2FA instructions.",Yes,Yes,Yes,Webpage,Education,"The page provides password-protected areas and technical guides for students and teachers, including password reset procedures and 2FA instructions.",1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,4
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/steuererklaerung/grundstueckgewinnsteuer/Seiten/wegleitungen_merkblaetter.aspx,SofTax,SofTax GR Spezialsteuern,graubunden,"The page provides guides and forms for property gain tax, including a mention of Deklarationssoftware SofTax GR Spezialsteuern for tax declaration.",Yes,No,Yes,PDF,Finance and taxes,"The page provides guides and information on property gain tax, including a download link for tax declaration software ""SofTax GR Spezialsteuern.""",2,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,3
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/steuererklaerung/gewinn_und_kapitalsteuer/Seiten/wegleitungen_merkblaetter.aspx,SofTax,SofTax JP,graubunden,"The page provides guides and forms for profit and capital tax, including a mention of Deklarationssoftware SofTax JP for tax declaration for legal entities.",Yes,No,Yes,PDF,Finance and taxes,"The page provides information on SofTax JP, a software for tax declaration for legal entities, along with guides and forms for profit and capital tax.",2,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,3
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/steuererklaerung/gewinn_und_kapitalsteuer/steuerperiode_2012/Seiten/wegleitungen_merkblaetter.aspx,SofTax,"SofTax JP, Adobe Reader",graubunden,"The page provides guides and forms for profit and capital tax for the tax period 2012, including a mention of Deklarationssoftware SofTax JP for tax declaration for legal entities.",Yes,No,Yes,PDF,Finance and taxes,The page provides guides and software for tax declaration for legal entities.,2,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,3
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/steuererklaerung/einkommens_und_vermoegenssteuer/Seiten/wegleitungen_merkblaetter.aspx,SofTax,SofTax NP,graubunden,"The page provides guides and forms for income and wealth tax, including a mention of Deklarationssoftware SofTax NP for tax declaration for natural persons.",Yes,No,Yes,PDF,Finance and taxes,"The page provides guidelines and downloads for SofTax NP software, which is used for income and wealth tax declarations.",2,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,3
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/dienstleistungen/deklarationssoftware/quellensteuer,SofTax,SofTax QUEST,graubunden,"The page provides download links for various versions of SofTax QUEST, a software for creating withholding tax statements.",Yes,Yes,No,Webpage,Finance and taxes,"The page provides download links and system requirements for SofTax QUEST, a software for creating withholding tax statements.",2,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,3
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/steuererklaerung/quellensteuer/steuerperiode_2015/Seiten/Neuerungen.aspx,SofTax,SofTax QUEST,graubunden,The page discusses updates to the withholding tax regulations for the tax year 2015 and mentions the use of SofTax QUEST as a tool for electronic submission.,Yes,No,No,Webpage,Finance and taxes,"The page discusses changes in the collection of withholding taxes for the tax period 2015 and mentions the use of ""SofTax QUEST"" software for tax declaration.",2,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,3
https://www.sg.ch/ueber-den-kanton-st-gallen/statistik/statistikdatenbanken.html,"STADA, STADA2","STADA, STADA2",st_gallen,"The page discusses two statistical databases, STADA and STADA2, which allow for detailed analysis and presentation of statistical data.",Yes,Yes,Yes,PDF,Statistics and data analysis,"The page provides access to two statistical databases, STADA and STADA2, along with user manuals.",1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,3,4
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2018/Seiten/2018021401.aspx,Steuererklärung,,graubunden,The page discusses the electronic submission of tax returns and mentions a video guide for the same.,Yes,No,Yes,Video,Finance and taxes,The page discusses a video guide aimed at helping taxpayers in Graubünden to submit their tax returns electronically.,2,TRUE,0,FALSE,0,1,TRUE,TRUE,TRUE,0,3
https://steuern.lu.ch/steuererklaerung/steuererklaerung_jurp,steuern.lu.2022 jP,steuern.lu.2022 jP,lucerne,"The page provides information on tax declaration software for legal entities. It offers downloads for different operating systems and mentions the software ""steuern.lu.2022 jP"" for electronic tax declaration.",Yes,Yes,No,Webpage,Finance and taxes,Provides tax declaration software for legal entities and system requirements.,1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,6
https://steuern.lu.ch/steuererklaerung/steuererklaerung_natp/erklaervideos,Steuersoftware,,lucerne,The page offers explanatory videos on how to prepare and digitally submit tax returns.,Yes,Yes,No,Video,Finance and taxes,The page offers explanatory videos on how to use tax software for filing tax returns.,1,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,6
https://www.ag.ch/de/verwaltung/bks/kultur/kulturpflege/bibliothek-archiv/kantonsbibliothek/ausleihe-und-benutzung/swisscovery-plattform,"Swisscovery, SWITCH edu-ID","Swisscovery, SWITCH edu-ID",aargau,"The page provides detailed information about the Swisscovery platform, which is a national library platform bundling scientific information from over 490 libraries in Switzerland. It also mentions SWITCH edu-ID for registration.",Yes,Yes,Yes,PDF,Education,"Discusses the transition of the Kantonsbibliothek to the swisscovery platform, including registration and usage guidelines.",2,TRUE,2,FALSE,0,0,TRUE,TRUE,TRUE,3,4
https://erechtsverkehr.tg.ch/html/4041,SwissID,SwissID,thurgau,"The page discusses the electronic legal transaction process in the Canton of Thurgau, mentioning the use of SwissID or other signature software for electronic submissions with a qualified electronic signature.",Yes,Yes,Yes,PDF,E-governance and administration,"The page provides information on electronic legal transactions, including guidelines and software requirements for electronic submissions to judicial authorities.",2,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,1
https://www.faechernet.bkd.be.ch/de/start/uebergeordnete-themen/1-zyklus-spezifisches/dokumentation.html,"SWITCHportfolio, Entwicklung beobachten und Lernen begleiten (EBLB)","SWITCHportfolio, Entwicklung beobachten und Lernen begleiten (EBLB)",bern,The page provides information on how teachers can document their observations and lessons for Cycle 1 students using web-based tools.,Yes,No,No,Webpage,Education,The page discusses how teachers can use SWITCHportfolio to document student observations and learning in a web-based format.,1,TRUE,0,FALSE,0,1,TRUE,TRUE,TRUE,0,5
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=95eed467-1dec-3c1d-888e-7e9713195120,TaxMe-Online,TaxMe-Online,bern,"The page discusses new services offered by the tax administration of the Canton of Bern, including TaxMe-Online Tour.",Yes,No,Yes,PDF,Finance and taxes,"The page discusses new services offered by the cantonal tax administration, including TaxMe-Online, which has video and printed guides for electronic tax filing.",2,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,1,4
https://www.sv.fin.be.ch/de/start/e-services/taxme-online-fuer-privatpersonen.html,"TaxMe-Online, BE-Login","TaxMe-Online, BE-Login",bern,The page provides information on how to complete your tax return online.,Yes,Yes,Yes,Webpage,Finance and taxes,The page provides a guide on how to use the TaxMe-Online platform for submitting tax returns online.,3,TRUE,0,FALSE,0,1,TRUE,TRUE,TRUE,2,4
https://geoinformation.tg.ch/thurgis/thurgis-mobile-edit.html/13591,ThurGIS Mobile Edit,"ThurGIS Mobile Edit,Sabretooth",thurgau,"The page introduces ThurGIS Mobile Edit, an application for iOS and Android smartphones, as well as a web application named Sabretooth for editing cantonal geodata in the office or in the field.",Yes,Yes,Yes,PDF,"Maps, infrastructures and territorial planning","The page provides information about ThurGIS Mobile Edit, a geospatial application for iOS and Android, as well as a web application named Sabretooth.",3,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,0
https://www.hbav.dij.be.ch/de/start/hb-fachthemen/verifikation/standardverifikation-phase-b3.html,VeriSO,"Check-Service, VeriSO",bern,The page outlines the process and criteria for the standard verification phase B3 in land surveying and mapping.,Yes,Yes,No,Webpage,Statistics and data analysis,"The page discusses the standard verification process for geospatial data, mentioning specific software tools like VeriSO.",2,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,1,5
https://www.hbav.dij.be.ch/de/start/hb-fachthemen/auszuege-und-dokumente/foersterplan.html,"VeriSO, ESRI ShapeFiles","VeriSO, ESRI ShapeFiles",bern,The page provides guidelines for forest planning and mentions the use of specific software tools for data exchange and verification.,Yes,Yes,Yes,Webpage,"Environment, agriculture and natural resources","Discusses the Försterplan, a digital plan for forest management, and the software tools used for its creation and modification.",2,TRUE,1,FALSE,0,0,TRUE,TRUE,TRUE,1,4
https://www.ag.ch/de/verwaltung/bvu/umwelt-natur-landschaft/umwelt/abfallwirtschaft/sonderabfaelle/betriebsnummer,"VeVA-Online, eGOV UVEK","VeVA-Online, eGOV UVEK",aargau,The page provides information on how to apply for a Betriebsnummer in the VeVA-Online database.,Yes,Yes,Yes,Webpage,"Environment, agriculture and natural resources",The page provides a guide on how to apply for a business number in the VeVA-Online database for waste management.,3,TRUE,0,FALSE,0,0,TRUE,TRUE,TRUE,0,2
