page_link,page_is_about_software,page_is_software_guide,page_contains_software_guide,guide_format,guide_topic,page_content,canton
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/ateliers-hs-202122/mein-koerper-meine-gesundheit.html/12911,No,No,No,,,The page describes a course that explores human anatomy and health.,thurgau
https://www.bztf.ch/berufsmaturitaet/bm1-tals.html/6534,Yes,No,No,,,The page outlines a vocational matriculation program focused on technology.,thurgau
https://www.bztf.ch/bg/berufe/konstrukteur.html/6515,No,No,No,,,"The page provides information about the career of a ""Konstrukteur/in EFZ.""",thurgau
https://historisches-museum.tg.ch/angebote/veranstaltungskalender/detailseite-events.html/7787/event/18810/eventdate/23348,No,No,No,,,The page describes a children's workshop focused on apple processing.,thurgau
https://digitalisierung.tg.ch/umsetzung/projekt-2022/intelligente-automation-an-massenhaften-gesuchen.html/13739,Yes,No,No,,E-governance and administration,The page discusses the implementation of RPA software.,thurgau
https://www.tg.ch/zivil--und-strafrechtspflege/organisation/uesslingen-buch.html/249,No,No,No,,,The page provides information on the offices and courts responsible for the community of Uesslingen-Buch.,thurgau
https://forstamt.tg.ch/publikationen/richtlinien-merkblaetter-formulare.html/5093/dcategory/9126,No,No,No,,,The page offers various guidelines related to forestry management.,thurgau
https://lernende.tg.ch/lehrstellen/informatikerin-.html/2799,Yes,No,No,,Education,The page provides information on the role of computer scientists.,thurgau
https://steuerverwaltung.tg.ch/hauptrubrik-1/verrechnungssteuer-steueranrechnung/verrechnungssteuerrueckerstattung-.html/2905,No,No,No,,,The page provides information on the conditions for claiming a refund of withholding tax.,thurgau
https://www.tg.ch/zivil--und-strafrechtspflege/organisation/gachnang.html/211,No,No,No,,,"The page discusses the legal and judicial departments responsible for the community of Gachnang, including electronic submissions and forms.",thurgau
https://steuerverwaltung.tg.ch/hilfsmittel/formulare.html/10797/product/599,No,No,No,,,The page provides a PDF form related to tax questions for the year 2011.,thurgau
https://kunstmuseum.tg.ch/de/sammlung/texte/text.html/7916/text/46,No,No,No,,,"The page discusses an art installation by Tadashi Kawamata, focusing on the concept and construction of a tower made of firewood.",thurgau
https://steuerverwaltung.tg.ch/hilfsmittel/formulare.html/10797/product/423,No,No,No,,,The page provides a PDF form offering a brief overview of tax guidelines for the year 2019.,thurgau
https://steuerverwaltung.tg.ch/hilfsmittel/formulare.html/10797/product/551,No,No,No,,,The page provides a PDF form with guidelines for farmers related to tax questions for the year 2013.,thurgau
https://www.gbw.ch/erwachsenenbildung/haus-garten-gestaltung/gestalten-naehen.html/6438/offerid/502658,No,No,No,,,"The page offers a course on creative sewing, detailing the course content, prerequisites, and location.",thurgau
https://kulturamt.tg.ch/foerderung/projektbeitraege-gemeinnuetziges.html/1892,No,No,No,,,"The page provides information on how the Canton of Thurgau supports charitable projects in various sectors, including guidelines and application forms.",thurgau
https://av.tg.ch/themen/anstellung-schulpersonal/meldung-anstellungen-an-amt-fuer-volksschule.html/13804,No,No,No,,,The page discusses the employment procedures for school personnel and mentions a software for school administration.,thurgau
https://steuerverwaltung.tg.ch/hilfsmittel/formulare.html/10797/product/914,No,No,No,,,The page offers a downloadable PDF questionnaire for farmers for the year 2021.,thurgau
https://steuerverwaltung.tg.ch/hilfsmittel/formulare.html/10797/product/475,No,No,No,,,The page provides a downloadable PDF questionnaire for farmers for the year 2017.,thurgau
https://steuerverwaltung.tg.ch/hilfsmittel/formulare.html/10797/product/619,No,No,No,,,"The page offers a downloadable PDF guide for forms 17, 17a, and 17b for the year 2010.",thurgau
https://bbf.tg.ch/ateliers/34-klasse/teclab-donnerstagnachmittag-oktober-dezember.html/14890,Yes,No,No,,Education,"The page describes a course for 3rd and 4th graders focused on future technologies like 3D printing, robotics, and programming.",thurgau
https://steuerverwaltung.tg.ch/hilfsmittel/formulare.html/10797/product/898,No,No,No,,,The page provides a downloadable PDF that offers a brief overview guide for the year 2021.,thurgau
https://steuerverwaltung.tg.ch/hilfsmittel/formulare.html/10797/product/1037,No,No,No,,,The page offers a downloadable PDF guide for tax declaration for the year 2023.,thurgau
https://denkmalpflege.tg.ch/denkmalpflege/beratung-und-restaurierungsbegleitung/leitfaden-und-formulare.html/10778,No,No,No,,,The page provides guidelines and forms related to monument conservation.,thurgau
https://www.tg.ch/zivil--und-strafrechtspflege/organisation/salmsach.html/240,No,No,No,,,The page provides information on legal offices and courts responsible for the community of Salmsach.,thurgau
https://innovationsforum-ernaehrungswirtschaft.tg.ch/innovationsforum-ernaehrungswirtschaft-2021.html/10792,Yes,No,No,,,"The page discusses the use of digital technologies, including software, in sustainable food production and agriculture.",thurgau
https://steuerverwaltung.tg.ch/hilfsmittel/efisc-steuererklaerungssoftware/archiv-fisc2010-bis-efisc2013/download-fisc2011.html/3259,Yes,Yes,No,Webpage,Finance and taxes,The page provides a download link and instructions for Fisc2011 tax software.,thurgau
https://www.tg.ch/zivil--und-strafrechtspflege/organisation/wagenhausen.html/251,No,No,No,,,The page provides information on legal offices and courts responsible for the community of Wagenhausen.,thurgau
https://www.tg.ch/zivil--und-strafrechtspflege/organisation/egnach.html/204,No,No,No,,,The page provides information on legal offices and courts responsible for the community of Egnach.,thurgau
https://www.tg.ch/zivil--und-strafrechtspflege/organisation/ermatingen.html/206,No,No,No,,,The page provides information on legal offices and courts responsible for the community of Ermatingen.,thurgau
https://bbf.tg.ch/impulsangebote/kreatives-modellieren-mit-marzipan.html/14931,No,No,No,,,The page is about a course on creative modeling with marzipan.,thurgau
https://www.tg.ch/zivil--und-strafrechtspflege/organisation/gottlieben.html/212,No,No,No,,,The page provides information on legal offices and courts responsible for the community of Gottlieben.,thurgau
https://www.tg.ch/zivil--und-strafrechtspflege/organisation/bichelsee-balterswil.html/182,No,No,No,,,The page provides information on legal offices and courts responsible for the community of Bichelsee-Balterswil.,thurgau
https://bbf.tg.ch/laufende-kurse/ateliers-fs-2023/teclab-februar-bis-april.html/14362,Yes,No,No,,,"The page describes a course focused on future technologies like programming, 3D printing, and robotics.",thurgau
https://friedensrichteraemter.tg.ch/friedenrichtraemter/friedensrichteramt-bezirk-kreuzlingen.html/12947,No,No,No,,,"The page provides information about the Peace Court of the Kreuzlingen district, including contact details and operational hours.",thurgau
https://geoinformation.tg.ch/fachbereiche/thurgis-zentrum.html/1867,Yes,No,No,,,"The page describes the ThurGIS-Zentrum's role in providing geodata infrastructure, including various GIS software and tools.",thurgau
https://www.tg.ch/zivil--und-strafrechtspflege/organisation/arbon.html/193,No,No,No,,,The page provides information on legal offices and courts responsible for the community of Arbon.,thurgau
https://so.ch/verwaltung/finanzdepartement/amt-fuer-informatik-und-organisation/ueber-uns/,Yes,No,No,,,"The page provides an overview of the services offered by the Amt für Informatik und Organisation, including IT infrastructure and information security.",solothurn
https://so.ch/verwaltung/departement-fuer-bildung-und-kultur/amt-fuer-berufsbildung-mittel-und-hochschulen/it-kompetenzzentrum-abmh/news/kaschuso-auf-neustem-stand/,Yes,No,No,,,"The page discusses updates to the KASCHUSO school administration software, including new features and optimizations.",solothurn
https://so.ch/verwaltung/departement-des-innern/gesundheitsamt/heil-und-betaeubungsmittel/herstellung-und-grosshandel/,No,No,No,,,The page discusses regulations and guidelines for the manufacturing and wholesale of pharmaceuticals.,solothurn
https://so.ch/verwaltung/finanzdepartement/personalamt/anstellungsbedingungen-gesamtarbeitsvertrag/versicherung/unfall/unfallmeldung/,No,No,No,,,The page outlines the procedures for reporting accidents for employees of the cantonal administration and affiliated institutions.,solothurn
https://so.ch/startseite/aktuell/news/kantonale-strassenverkehrszaehlung-am-9-september-2020/,No,No,No,,,"The page details a cantonal road traffic count conducted on September 9, 2020, for planning and infrastructure projects.",solothurn
https://so.ch/verwaltung/departement-fuer-bildung-und-kultur/amt-fuer-berufsbildung-mittel-und-hochschulen/berufliche-grundbildung/qualifikationsverfahren/,No,No,No,,,The page provides information on the qualification procedures for vocational training in the canton of Solothurn.,solothurn
https://so.ch/verwaltung/volkswirtschaftsdepartement/amt-fuer-wald-jagd-und-fischerei/fischerei/fischen-im-kanton-solothurn/,No,No,No,,,"The page provides information on fishing permits in the canton of Solothurn, including how to purchase them online.",solothurn
https://so.ch/verwaltung/finanzdepartement/personalamt/anstellungsbedingungen-gesamtarbeitsvertrag/lohnfortzahlung/lohnfortzahlung-krankheit/,No,No,No,,,Discusses the conditions for salary continuation during illness for employees in different types of employment contracts.,solothurn
https://so.ch/verwaltung/departement-fuer-bildung-und-kultur/aktuell/informationsblatt-dbk-aktuell/archiv-dbk-aktuell-2019/,No,No,No,,,"Provides an archive of newsletters from the Department for Education and Culture for the year 2019, covering various topics.",solothurn
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-umwelt/abfall-chemie/abfallwirtschaft/littering/,No,No,No,,,"Discusses the issue of littering and provides information on combating it, including an online toolbox and guidelines for waste-free events.",solothurn
https://so.ch/verwaltung/volkswirtschaftsdepartement/amt-fuer-landwirtschaft/boden-und-bodenrecht/ressourcenprogramm-humus/,No,No,No,,,"Discusses a six-year project focused on humus management in agriculture, supported by the Federal Office for Agriculture.",solothurn
https://so.ch/verwaltung/volkswirtschaftsdepartement/amt-fuer-landwirtschaft/direktzahlungen-und-foerderprogramme/datenerhebung/,Yes,No,No,,,"Discusses the Agrarinformationssystem GELAN, a software solution for managing agricultural data, including direct payments and disease prevention.",solothurn
https://so.ch/verwaltung/departement-des-innern/gesundheitsamt/erkrankungen-und-impfungen/krebserkrankungen/humane-papillomaviren/,No,No,No,,,"Provides information about Human Papillomavirus (HPV), its risks, and the HPV vaccination program in the Canton of Solothurn.",solothurn
https://so.ch/verwaltung/departement-fuer-bildung-und-kultur/volksschulamt/schul-und-finanzverwaltung/meldung-der-lehrpersonendaten/,No,No,No,,,Provides information on the process for schools to report teacher data to the Volksschulamt at the beginning of the new school year.,solothurn
https://so.ch/verwaltung/finanzdepartement/personalamt/infos-fuer-mitarbeitende-und-fuehrungskraefte/mitarbeitende-foerdern/interne-ausbildungsangebote/lernwelt/,Yes,No,No,,,"The page offers a digital learning platform for employees of the Canton of Solothurn, covering various topics including IT courses.",solothurn
https://so.ch/verwaltung/finanzdepartement/steueramt/privatpersonen-und-selbstaendig-erwerbende/formulare-np/steuererklaerung-2020/,No,No,Yes,PDF,Finance and taxes,The page provides various PDF forms and guides related to tax declarations for the year 2020.,solothurn
https://so.ch/verwaltung/departement-des-innern/amt-fuer-justizvollzug/anstalten/schacheshop-und-schachemaeret/,No,No,No,,,"The page discusses work programs for inmates, including various crafts and trades but does not focus on software or provide guides about it.",solothurn
https://so.ch/verwaltung/finanzdepartement/steueramt/informationen/fuer-gemeinden/handbuch-fuer-steuerregisterfuehrer/,Yes,Yes,Yes,PDF,Finance and taxes,"The page provides a handbook for tax register managers, mentioning the introduction of new tax software NEST.",solothurn
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-geoinformation/geoportal/interaktive-karten-alt/grundwasserbewirtschaftungskarte/,No,No,No,,,The page provides information on groundwater management maps for construction and planning in the Canton of Solothurn.,solothurn
https://so.ch/verwaltung/finanzdepartement/personalamt/anstellungsbedingungen-gesamtarbeitsvertrag/versicherung/unfall/unfallversicherung/,No,No,No,,,The page provides information on mandatory accident insurance for employees of the Canton of Solothurn.,solothurn
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-geoinformation/geoportal/interaktive-karten-alt/gesamtverkehrsmodell-2010-strasse/,Yes,No,No,,,"The page discusses a traffic model for the Canton of Solothurn, calculated using the software VISUM/VISEVA.",solothurn
https://so.ch/verwaltung/finanzdepartement/steueramt/etax-solothurn/haeufige-fragen/,Yes,No,Yes,Webpage,Finance and taxes,Provides technical and legal support for the etax.so.ch application.,solothurn
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-umwelt/bildung-kampagnen/umweltdetektive/baum-beobachten/herbstfaerung-der-blaetter/,No,No,No,,,Discusses the process of leaf color change in autumn due to photosynthesis.,solothurn
https://so.ch/verwaltung/departement-des-innern/kindes-und-erwachsenenschutz/erwachsene/handlungsfaehigkeitszeugnisse/,No,No,No,,,Provides information on obtaining a certificate of legal capacity.,solothurn
https://so.ch/staatskanzlei/politische-rechte/,No,No,No,,,Provides information on upcoming elections and referendums in Kanton Solothurn.,solothurn
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-umwelt/bildung-kampagnen/umweltdetektive/boden-beobachten/,No,No,No,,,Provides educational material on observing and understanding soil.,solothurn
https://so.ch/staatskanzlei/medien/medienarchiv-2017/april/,Yes,No,No,,,Discusses various topics including the replacement of cantonal school administration software.,solothurn
https://so.ch/verwaltung/volkswirtschaftsdepartement/amt-fuer-landwirtschaft/direktzahlungen-und-foerderprogramme/,Yes,No,No,,,Discusses agricultural policies and mentions the Agrarinformationssystem GELAN for managing direct payments.,solothurn
https://so.ch/verwaltung/finanzdepartement/steueramt/juristische-personen/formulare/formulare-kapitalgesellschaften-genossenschaften/steuererklaerung-2022/,No,No,Yes,PDF,Finance and taxes,The page provides tax forms and guidelines for capital companies and cooperatives.,solothurn
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-umwelt/bildung-kampagnen/umweltdetektive/baum-beobachten/knospen/,No,No,No,,,The page discusses the preparation of tree buds for the coming year.,solothurn
https://so.ch/startseite/aktuell/news/letzter-teil-von-startintegration-eingefuehrt/,No,No,No,,,The page discusses the implementation of the last part of the start.integration project aimed at community integration.,solothurn
https://so.ch/parlament/aktuell/medienmitteilungen-des-kantonsrats/finanzkommission/aktuell/news/finanzkommission-behandelt-diverse-antraege-zum-steuergesetz-kopie-1/,Yes,No,No,,,The page discusses various financial proposals and mentions the successful implementation of eTax software.,solothurn
https://so.ch/startseite/aktuell/news/kantonsrat-finanzkommission-behandelt-erneut-antraege-zum-steuergesetz/,Yes,No,No,,,The page discusses financial proposals and reviews the initial experiences with the implementation of eTax software.,solothurn
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-umwelt/bildung-kampagnen/umweltdetektive/bodentasche/,No,No,No,,,"The page provides information on an educational project about soil, including research tasks and experiments for students.",solothurn
https://so.ch/verwaltung/finanzdepartement/personalamt/anstellungsbedingungen-gesamtarbeitsvertrag/versicherung/,No,No,No,,,The page provides an overview of insurance services and frequently asked questions for employees.,solothurn
https://so.ch/startseite/aktuell/news/kantonsrat-finanzkommission-ja-zur-praemienverbilligung-in-der-krankenversicherung/,Yes,No,No,,,The page discusses the approval of a subsidy for health insurance and mentions a redesign of the Software SAP.,solothurn
https://so.ch/staatskanzlei/publikationen/amtsblatt/eamtsblatt-infos-und-unterlagen-fuer-publizierende-stellen/,No,No,Yes,PDF,E-governance and administration,The page provides information for publishing on the electronic bulletin board of the Canton of Solothurn and contains PDF guides.,solothurn
https://so.ch/startseite/aktuell/news/zum-zwanzigsten-gibts-am-wallierhof-eine-chabishoblete-light/,No,No,No,,,The page discusses a family event at Wallierhof and mentions that instructions and videos are available on their website.,solothurn
https://so.ch/verwaltung/finanzdepartement/steueramt/informationen/fuer-gemeinden/steuerabschluss-nest/,No,Yes,No,PDF,Finance and taxes,The page provides PDF guides for tax settlement procedures for municipalities.,solothurn
https://so.ch/verwaltung/volkswirtschaftsdepartement/amt-fuer-gemeinden/gemeindefinanzen/statistik/gemeindefinanzstatistik-online/,No,No,No,,,The page provides an online platform for financial statistics of Solothurn municipalities.,solothurn
https://so.ch/parlament/aktuell/medienmitteilungen-des-kantonsrats/finanzkommission/aktuell/news/finanzkommission-ja-zur-praemienverbilligung-in-der-krankenversicherung/,Yes,No,No,,,The page discusses the approval of a subsidy for health insurance and mentions a redesign of the Software SAP.,solothurn
https://so.ch/staatskanzlei/politische-rechte/fuer-gemeindeverwaltungen-muster-unterlagen/,No,Yes,No,"DOC, DOCX, PDF",E-governance and administration,"The page provides various templates and documents for municipal administrations, including voting and elections.",solothurn
https://so.ch/verwaltung/finanzdepartement/kantonales-handelsregister/formulare/,No,No,No,,,The page provides various forms related to business registration and revisions in the Canton of Solothurn.,solothurn
https://so.ch/verwaltung/finanzdepartement/steueramt/privatpersonen-und-selbstaendig-erwerbende/formulare-np/steuererklaerung-2019/,No,No,No,,,The page offers various tax forms and guides for the year 2019 in the Canton of Solothurn.,solothurn
https://so.ch/gerichte/obergericht/ausgewaehlte-entscheide/urteile/17092015-zivilkammer/,No,No,No,,,The page discusses a legal case concerning civil procedures and the right to a fair hearing in the Canton of Solothurn.,solothurn
https://so.ch/startseite/aktuell/news/integration-auslaenderinnen-und-auslaender-in-die-pflicht-nehmen/,No,No,No,,,The page discusses guidelines for the integration of foreigners in the Canton of Solothurn.,solothurn
https://so.ch/staatskanzlei/eumzug/eumzug/verarbeitung-von-eumzuegen-im-system/,Yes,Yes,No,Webpage,E-governance and administration,The page outlines the procedures for processing electronic relocations within the Canton of Solothurn's system.,solothurn
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-umwelt/umweltschutz-beim-bauen/nutzungsplanungen/zonenplan/,No,No,No,,,The page discusses zoning plans and environmental regulations in the Canton of Solothurn.,solothurn
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-umwelt/bildung-kampagnen/ig-bi-suber/suberi-gmeind/,No,No,No,,,The page discusses the responsibilities of municipalities in the Canton of Solothurn regarding the use and disposal of pesticides.,solothurn
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-umwelt/umweltschutz-beim-bauen/nutzungsplanungen/gestaltungs-erschliessungsplan/,No,No,No,,,The page discusses environmental regulations and planning related to construction and urban development in the Canton of Solothurn.,solothurn
https://so.ch/verwaltung/finanzdepartement/steueramt/juristische-personen/formulare/formulare-kapitalgesellschaften-genossenschaften/,No,No,No,,,The page provides tax forms for corporations and cooperatives in the Canton of Solothurn.,solothurn
https://so.ch/verwaltung/finanzdepartement/steueramt/juristische-personen/formulare/formulare-kapitalgesellschaften-genossenschaften/steuererklaerung-2018/,No,No,No,PDF,Finance and taxes,The page offers PDF forms and guidelines for the 2018 tax declaration for corporations and cooperatives in the Canton of Solothurn.,solothurn
https://so.ch/verwaltung/bau-und-justizdepartement/motorfahrzeugkontrolle/aktuell/,No,No,No,,,"The page provides updates on vehicle inspection services, new driving licenses, and other related regulations in the Canton of Solothurn.",solothurn
https://so.ch/verwaltung/finanzdepartement/steueramt/quellensteuer/quellensteuer/online-quellensteuer-abrechnung/,Yes,Yes,Yes,PDF,Finance and taxes,The page provides an online platform for employers to file withholding tax and offers a PDF guide for the same.,solothurn
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-umwelt/luft-laerm-strahlung/laerm-erschuetterung/ortsplanung-baubewilligung/,No,No,No,,,The page discusses noise protection regulations and zoning for construction in the Canton of Solothurn.,solothurn
https://so.ch/startseite/aktuell/news/kantonsrat-finanzkommission-stimmt-steuerungsgroessen-im-finanz-und-lastenausgleich-zu/,Yes,No,No,,,"The page reports that the Finance Commission has approved the financial control measures for 2016, including software renewal for the Canton of Solothurn Police.",solothurn
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-umwelt/umweltdaten/erhebung/,No,No,Yes,PDF,"Environment, agriculture and natural resources","The page is about the annual collection of environmental data by the Amt für Umwelt, using online forms and PDFs.",solothurn
https://so.ch/verwaltung/finanzdepartement/kantonales-handelsregister/,No,No,No,,,The page provides information on ordering commercial register extracts and other documents online.,solothurn
https://so.ch/verwaltung/finanzdepartement/steueramt/privatpersonen-und-selbstaendig-erwerbende/jugendbrief/,No,No,No,,,The page informs newly adult individuals about their tax obligations and how to file tax returns online.,solothurn
https://so.ch/verwaltung/finanzdepartement/personalamt/berufliche-grundbildung/fuer-berufs-und-praxisbildner-innen/,No,No,No,,,The page offers information and resources for vocational and practical trainers to perform their roles effectively.,solothurn
https://so.ch/verwaltung/finanzdepartement/steueramt/elm-lohnmeldeverfahren/,Yes,No,No,,,"The page discusses the ELM wage reporting procedure, a Swissdec-certified payroll system for efficient wage reporting to the tax office.",solothurn
https://so.ch/verwaltung/volkswirtschaftsdepartement/amt-fuer-landwirtschaft/spezialseiten/schleppschlauch-obligatorium/,No,No,No,,,The page outlines regulations for the environmentally friendly application of liquid manure and fermentation products on agricultural land.,solothurn
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-umwelt/wasserbau/naturgefahren/kartenvollzugshilfen/,No,No,Yes,PDF,"Maps, infrastructures and territorial planning","The page provides various guides and maps related to natural hazards, including PDFs on how to create hazard maps.",solothurn
https://so.ch/verwaltung/departement-des-innern/polizei/medienmitteilungen/archiv/2010/juni-2010/,No,No,No,,,"Archive of police media releases for June 2010, covering various incidents.",solothurn
https://so.ch/verwaltung/finanzdepartement/grundbuchaemter/elektronisches-grundbuch/,No,Yes,Yes,PDF,E-governance and administration,"Information on electronic land registry and access permissions, including a PDF user manual.",solothurn
https://so.ch/startseite/aktuell/news/investition-in-die-zukunft-solothurner-unternehmerpreis-2022/,No,No,No,,,"Announcement for the Solothurn Entrepreneur Award 2022, focusing on companies investing in future-oriented projects.",solothurn
https://so.ch/startseite/aktuell/news/neue-konzession-wasserkraftwerk-goesgen-ist-in-kraft/,No,No,No,,,"Announcement of a new 70-year concession for the Alpiq hydroelectric power plant in Gösgen, focusing on climate-friendly electricity production.",solothurn
https://so.ch/startseite/aktuell/news/erweiterung-der-mitwirkungspflicht-von-asylsuchenden/,No,No,No,,,"Discussion on extending the obligation of asylum seekers to cooperate in identity verification, including the examination of mobile data carriers.",solothurn
https://so.ch/verwaltung/departement-fuer-bildung-und-kultur/amt-fuer-kultur-und-sport/kunst-und-bau/werkhof-wangen-bei-olten/,No,No,No,,,"Information about the artistic interventions at the new building of Werkhof Kreisbauamt II in Wangen bei Olten, focusing on traffic signage as a theme.",solothurn
https://so.ch/gerichte/weitere-gerichte/haftgericht/,No,No,No,,,"Overview of the Haftgericht (Custody Court) of the Canton of Solothurn, detailing its responsibilities in criminal proceedings and other legal matters.",solothurn
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-umwelt/umweltschutz-beim-bauen/umweltrechtliche-nebenbewilligungen/,No,No,No,,,The page discusses environmental permits required for construction projects.,solothurn
https://so.ch/verwaltung/finanzdepartement/personalamt/infos-fuer-mitarbeitende-und-fuehrungskraefte/mitarbeitende-finden/,No,No,No,,,The page focuses on the process of employee selection and recruitment within the Kanton Solothurn.,solothurn
https://so.ch/verwaltung/volkswirtschaftsdepartement/amt-fuer-wald-jagd-und-fischerei/jagd/jagdplanung/,No,No,No,,,"The page provides information on hunting planning, including guidelines and data sheets for different types of game.",solothurn
https://so.ch/startseite/aktuell/news/ausgleichskasse-task-force-begleitet-umstellungsprozess-eng/,Yes,No,No,,,The page discusses a software transition within the Ausgleichskasse of Kanton Solothurn.,solothurn
https://so.ch/verwaltung/finanzdepartement/steueramt/juristische-personen/formulare/formulare-kapitalgesellschaften-genossenschaften/steuererklaerung-2021/,No,No,Yes,PDF,Finance and taxes,The page provides tax forms and guidelines for corporations and cooperatives for the year 2021.,solothurn
https://so.ch/startseite/aktuell/news/bundesgericht-stuetzt-bemessung-von-taxen-im-bereich-der-pflege/,No,No,Yes,PDF,Health,The page discusses a court ruling supporting the assessment of fees in the healthcare sector.,solothurn
https://so.ch/verwaltung/departement-des-innern/migrationsamt/aufenthalt-und-integration/konsequenzen-der-nichteinhaltung/,No,No,No,,,The page outlines the consequences of non-compliance with immigration regulations.,solothurn
https://so.ch/verwaltung/finanzdepartement/steueramt/quellensteuer/,No,No,Yes,PDF,Finance and taxes,The page discusses the taxation of foreign workers in the Kanton Solothurn and provides PDF guides related to the topic.,solothurn
https://so.ch/parlament/aktuell/medienmitteilungen-des-kantonsrats/finanzkommission/aktuell/news/finanzkommission-fordert-kanton-muss-guertel-enger-schnallen/,Yes,No,No,,,The page discusses financial adjustments and mentions the replacement of cantonal school administration software.,solothurn
https://so.ch/startseite/aktuell/news/kantonsrat-finanzkommission-fordert-kanton-muss-guertel-enger-schnallen/,Yes,No,No,,,"The page is similar to the previous one, discussing financial adjustments and mentioning the replacement of cantonal school administration software.",solothurn
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-geoinformation/geoportal/interaktive-karten-alt/gesamtverkehrsmodell-2010-oeffentlicher-verkehr/,Yes,No,No,,,The page discusses the use of VISUM/VISEVA software for calculating traffic data in the Kanton Solothurn.,solothurn
https://so.ch/startseite/aktuell/news/sirenentest-2022-damit-im-ernstfall-alles-funktioniert/,No,No,No,,,"The page discusses the annual siren tests in Kanton Solothurn, focusing on the functionality of 172 sirens.",solothurn
https://so.ch/startseite/aktuell/news/contact-tracing-kanton-solothurn-arbeitet-mit-neuer-software/,Yes,No,No,,Health,"The page discusses the implementation of new contact tracing software, SORMAS, in Kanton Solothurn to manage COVID-19 cases.",solothurn
https://so.ch/verwaltung/finanzdepartement/steueramt/privatpersonen-und-selbstaendig-erwerbende/,Yes,No,No,,Finance and taxes,The page provides information on online tax filing through eTax Solothurn and offers various tax-related forms.,solothurn
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-umwelt/boden-untergrund-geologie/boden/bodenschutz-beim-bauen/,No,No,No,,,Discusses the importance of soil protection during construction projects.,solothurn
https://so.ch/verwaltung/departement-fuer-bildung-und-kultur/volksschulamt/qualitaet-und-aufsicht/leistungsvereinbarung/,No,No,No,,,"Provides information on performance agreements for primary schools, including guidelines and templates.",solothurn
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-umwelt/aktuell/aktuell/news/sauber-und-effizient-heizen-mit-holz/,No,No,No,,,Discusses the benefits and proper operation of wood heating systems.,solothurn
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-umwelt/bildung-kampagnen/schule/klimawandel-phaenologie-vogelzug/,No,No,No,,,"Discusses climate change, plant phenology, and bird migration, offering educational resources for teachers and students.",solothurn
https://so.ch/verwaltung/departement-des-innern/gesundheitsamt/gesundheit-von-kindern-und-jugendlichen/schulzahnaerztliche-untersuchungen/,No,No,No,,,"Provides information on dental care for schoolchildren, including guidelines and contact details for further queries.",solothurn
https://so.ch/verwaltung/volkswirtschaftsdepartement/amt-fuer-landwirtschaft/tiere-und-lebensmittel/tiergesundheit/freiwillige-moderhinkesanierung/,No,No,No,,,Discusses a voluntary program for the treatment of a specific hoof disease in sheep.,solothurn
https://so.ch/verwaltung/finanzdepartement/steueramt/quellensteuer/quellensteuer/tarife/,No,No,No,,,"Provides information on withholding tax rates and calculation methods, including downloadable PDFs.",solothurn
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-umwelt/wasser/grundwasser/grundwasserschutz/bauen-in-schutzzonen/,No,No,No,,,Discusses regulations for construction in groundwater protection zones.,solothurn
https://so.ch/verwaltung/departement-fuer-bildung-und-kultur/volksschulamt/schulsystem/schulfuehrung/leistungsvereinbarung/,No,No,No,,,Discusses performance agreements between municipalities and the canton for schools.,solothurn
https://so.ch/verwaltung/volkswirtschaftsdepartement/amt-fuer-landwirtschaft/landschaft-und-pflanzen/biodiversitaet/,No,No,No,,,Discusses biodiversity contributions and guidelines for agricultural land.,solothurn
https://so.ch/staatskanzlei/eumzug/eumzug/,Yes,No,No,,,"Provides information on eUmzug, a digital service for managing relocations within the Solothurn municipalities.",solothurn
https://so.ch/verwaltung/finanzdepartement/personalamt/anstellungsbedingungen-gesamtarbeitsvertrag/versicherung/unfall/,No,No,No,,,Discusses mandatory insurance against accidents and occupational diseases for employees.,solothurn
https://so.ch/startseite/aktuell/news/schache-maeret-mit-produkten-aus-der-justizvollzugsanstalt-1/,No,No,No,,,Announces a market event featuring products made by inmates of the Solothurn correctional facility.,solothurn
https://so.ch/staatskanzlei/staatsarchiv/besuch-und-recherche/bibliotheksbestaende/,No,No,No,,,Provides information on how to search the holdings of the State Archives' specialized library using swisscovery.,solothurn
