page_link,guide_format,doc_links,page_is_software_guide,page_contains_software_guide,software_name,guide_topic,canton,software_name_chatGPT,software_name_explanation,page_content,Main Content Elements,Search Function,Images,number_of_pages,Multimedia Elements,Hyperlinks,Navigation Menu,Interactive Elements,Accessibility Issues,Content Length,Instructions Divided into Sections,a Table of Contents,a FAQ Section,a Glossary,an Introduction Section,Installation Instructions,Multilingual Support,Low-frequency Jargon,Tables,Lists/Enumerations,an Instructive Example,Feedback Mechanisms
https://lawa.lu.ch/-/media/LAWA/Dokumente/Wald/WaldnutzungHolzfoerderung/Waldportal/Anleitung_Waldportal_Waldschaeden_Massnahmen_und_Nutzungsbewilligung.pdf?rev=5923b21aa6c5484f8008a0190b1702be&hash=491A196F7F8665CE981A6CD800B867BA,PDF,,Yes,N/A,Waldportal,"Environment, agriculture and natural resources",lucerne,,N/A,N/A,1,False,4,3,0,False,False,0,1,501,True,True,False,False,False,False,False,26,0,21,True,False
https://lawa.lu.ch/-/media/LAWA/Dokumente/Wald/WaldnutzungHolzfoerderung/Waldportal/Anleitung_Waldportal_Zuruecksetzen_Browserdaten.pdf?rev=722642575b824245934e40866f2498cd&hash=C94D3E88AA544D54ECA1757B1A89675C,PDF,,Yes,N/A,Waldportal,"Environment, agriculture and natural resources",lucerne,,N/A,N/A,1,False,7,1,0,False,False,0,2,52,False,False,False,False,False,False,False,5,0,1,True,False
https://lawa.lu.ch/-/media/LAWA/Dokumente/Wald/WaldnutzungHolzfoerderung/Waldportal/Verzeichnis_Zugaenge_Waldportal.pdf?rev=ad1b6c603efb4534afc13b48fe8125f1&hash=56F04DEEBCD20D9FA660CA83B788F8AF,PDF,,Yes,N/A,Waldportal,"Environment, agriculture and natural resources",lucerne,,N/A,N/A,1,False,6,2,0,True,False,0,2,223,True,False,False,False,False,False,False,5,22,4,True,False
https://www.ag.ch/media/kanton-aargau/dfr/dokumente/landwirtschaft/direktzahlungen-beitraege/agrigis-anleitung-lwag-2023.pdf,PDF,,Yes,N/A,AgriGIS,"Environment, agriculture and natural resources",aargau,"agriGIS, Agate, AgriPortal",N/A,N/A,1,False,149,34,0,True,False,0,1,5296,True,True,False,False,True,False,False,202,35,60,True,False
https://www.ag.ch/media/kanton-aargau/dfr/dokumente/landwirtschaft/direktzahlungen-beitraege/agrigis-vertragsvorschlag-bestaetigen-2020.pdf,PDF,,Yes,N/A,AgriGIS,"Environment, agriculture and natural resources",aargau,"agriGIS, Agate, AgriPortal",N/A,N/A,1,False,6,3,0,False,False,0,1,239,True,False,False,False,False,False,False,19,0,3,True,False
https://www.ag.ch/media/kanton-aargau/dfr/dokumente/landwirtschaft/direktzahlungen-beitraege/agrigis-anleitung-nutzungsflaechen-als-gis-datensatz-herunterladen.pdf,PDF,,Yes,N/A,AgriGIS,"Environment, agriculture and natural resources",aargau,"agriGIS, Agate, AgriPortal",N/A,N/A,1,False,4,2,0,True,False,0,2,200,True,False,False,False,False,False,False,10,0,6,True,False
https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/fischerei/statistiken/anleitungen-statistk-erfassen/anleitungfreianglerin.pdf,PDF,,Yes,N/A,Fischfangstatistik,"Environment, agriculture and natural resources",aargau,Fischfangstatistik,N/A,N/A,1,False,56,22,0,True,False,0,2,1737,True,True,False,False,False,True,False,43,0,40,True,False
https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/fischerei/statistiken/anleitungen-statistk-erfassen/anleitungnetzfischerin.pdf,PDF,,Yes,N/A,Fischfangstatistik,"Environment, agriculture and natural resources",aargau,Fischfangstatistik,N/A,N/A,1,False,47,19,0,True,False,0,2,1390,True,True,False,False,False,True,False,36,5,23,True,False
https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/fischerei/statistiken/anleitungen-statistk-erfassen/anleitungpaechterin.pdf,PDF,,Yes,N/A,Fischfangstatistik,"Environment, agriculture and natural resources",aargau,Fischfangstatistik,N/A,N/A,1,False,71,23,0,True,False,0,2,2173,True,True,False,False,False,True,False,56,0,53,True,False
https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/fischerei/statistiken/anleitungen-statistk-erfassen/anleitungrevierfischerin.pdf,PDF,,Yes,N/A,Fischfangstatistik,"Environment, agriculture and natural resources",aargau,Fischfangstatistik,N/A,N/A,1,False,72,23,0,True,False,0,2,1845,True,True,False,False,False,True,False,49,1,42,True,False
https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/fischerei/statistiken/anleitung-installation-pwa.pdf,PDF,,Yes,N/A,Fischfangstatistik,"Environment, agriculture and natural resources",aargau,Fischfangstatistik,N/A,N/A,1,False,36,6,0,False,False,0,2,291,True,False,False,False,False,True,False,3,7,6,True,False
https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/fischerei/statistiken/fischereistatistik-anleitung-offline.pdf,PDF,,Yes,N/A,Fischfangstatistik,"Environment, agriculture and natural resources",aargau,Fischfangstatistik,N/A,N/A,1,False,17,3,0,True,False,0,2,389,True,False,False,False,False,False,False,8,1,13,True,False
https://www.ag.ch/umwelt-aargau/pdf/UAG_78_09.pdf,PDF,,Yes,N/A,EnVIS,"Environment, agriculture and natural resources",aargau,,N/A,N/A,1,False,6,4,0,False,False,0,1,915,True,True,False,False,False,False,False,77,1,0,True,False
https://rawi.lu.ch/-/media/RAWI/Dokumente/Downloads/baubewilligungen/Anleitung_Webformular.pdf?rev=0ca965c1f548429abc2d2ee74cd54892,PDF,,Yes,N/A,eBAGE,"Environment, agriculture and natural resources",lucerne,eBAGE,N/A,N/A,1,False,78,43,0,False,False,0,1,5837,False,True,False,False,True,True,False,154,1,0,True,False
https://rawi.lu.ch/-/media/RAWI/Dokumente/Downloads/baubewilligungen/eFormular_Prozessbeschrieb.pdf?rev=db90f7204a87401a9d7db5ec3ae3fd9b,PDF,,Yes,N/A,eBAGE,"Environment, agriculture and natural resources",lucerne,eBAGE,N/A,N/A,1,False,5,8,0,False,False,0,0,1768,True,False,False,False,False,False,False,35,68,3,True,False
https://www.hbav.dij.be.ch/content/dam/hbav_dij/dokumente/de/hb-dm01/agi-hbav-verifikation-veriso-be-benutzerhandbuch-de.pdf,PDF,,Yes,N/A,VeriSO,"Environment, agriculture and natural resources",bern,"VeriSO, ESRI ShapeFiles",N/A,N/A,1,False,99,37,0,True,False,0,1,2606,True,True,False,False,True,True,False,106,4,20,True,False
https://so.ch/fileadmin/internet/bjd/bjd-afu/32_Wasser/4_Infra/Modernisierung_Leitungskataster/Handbuch_DQC_Solothurn.pdf,PDF,,Yes,N/A,"VSA Checkservice, Geonis, Autodesk Map 3D, Cadwork, LIDS, QGIS","Environment, agriculture and natural resources",solothurn,"VSA Checkservice, Geonis, Autodesk Map 3D, Cadwork, LIDS, QGIS",N/A,N/A,1,False,102,25,0,True,False,0,2,3755,True,True,False,False,False,False,False,142,2,25,True,False
https://ar.ch/fileadmin/user_upload/Departement_Bildung_Kultur/Amt_fuer_Volksschule/LehrplanLehrmittel/Anleitung_Antolin.pdf,PDF,,Yes,N/A,"Antolin, Die Sprachstarken, dis donc!, edulog, Leseschlau, Typewriter, Young World",Education,appenzell_ausserroden,"Antolin, Die Sprachstarken, dis donc!, edulog, Leseschlau, Typewriter, Young World",N/A,N/A,1,False,6,1,0,False,False,0,2,127,False,True,False,False,False,True,False,2,7,0,True,False
https://ar.ch/fileadmin/user_upload/Departement_Bildung_Kultur/Amt_fuer_Volksschule/LehrplanLehrmittel/Anleitung_Die_Sprachstarken.pdf,PDF,,Yes,N/A,"Antolin, Die Sprachstarken, dis donc!, edulog, Leseschlau, Typewriter, Young World",Education,appenzell_ausserroden,"Antolin, Die Sprachstarken, dis donc!, edulog, Leseschlau, Typewriter, Young World",N/A,N/A,1,False,8,2,0,False,False,0,2,117,False,True,False,False,False,False,False,4,1,0,True,False
https://ar.ch/fileadmin/user_upload/Departement_Bildung_Kultur/Amt_fuer_Volksschule/LehrplanLehrmittel/Anleitung_dis_donc_.pdf,PDF,,Yes,N/A,"Antolin, Die Sprachstarken, dis donc!, edulog, Leseschlau, Typewriter, Young World",Education,appenzell_ausserroden,"Antolin, Die Sprachstarken, dis donc!, edulog, Leseschlau, Typewriter, Young World",N/A,N/A,1,False,7,2,0,False,False,0,2,152,False,True,True,False,False,False,False,6,0,0,True,False
https://ar.ch/fileadmin/user_upload/Departement_Bildung_Kultur/Amt_fuer_Volksschule/LehrplanLehrmittel/Anleitung_Leseschlau.pdf,PDF,,Yes,N/A,"Antolin, Die Sprachstarken, dis donc!, edulog, Leseschlau, Typewriter, Young World",Education,appenzell_ausserroden,"Antolin, Die Sprachstarken, dis donc!, edulog, Leseschlau, Typewriter, Young World",N/A,N/A,1,False,9,2,0,True,False,0,2,224,True,True,False,False,False,True,False,11,2,3,True,False
https://ar.ch/fileadmin/user_upload/Departement_Bildung_Kultur/Amt_fuer_Volksschule/LehrplanLehrmittel/Anleitung_Typewriter.pdf,PDF,,Yes,N/A,"Antolin, Die Sprachstarken, dis donc!, edulog, Leseschlau, Typewriter, Young World",Education,appenzell_ausserroden,"Antolin, Die Sprachstarken, dis donc!, edulog, Leseschlau, Typewriter, Young World",N/A,N/A,1,False,4,1,0,True,False,0,2,116,False,True,False,False,False,True,False,1,1,0,True,False
https://ar.ch/fileadmin/user_upload/Departement_Bildung_Kultur/Amt_fuer_Volksschule/LehrplanLehrmittel/Anleitung_Young_World.pdf,PDF,,Yes,N/A,"Antolin, Die Sprachstarken, dis donc!, edulog, Leseschlau, Typewriter, Young World",Education,appenzell_ausserroden,"Antolin, Die Sprachstarken, dis donc!, edulog, Leseschlau, Typewriter, Young World",N/A,N/A,1,False,9,2,0,False,False,0,2,126,False,True,False,False,False,False,False,1,2,0,True,False
https://www.zh.ch/content/dam/zhweb/bilder-dokumente/themen/bildung/informationen-fuer-schulen/informationen-fuer-die-volksschule/fuehrung/klassen-stellen-planen/schuljahr-planen/anleitung_zeiterfassung_schulleitung.pdf,PDF,,Yes,N/A,"Planungstool,Berechnungstool,Tool für Stellenausschreibung,Medienbruchfreies Zeiterfassungstool,Tool zur Zeiterfassung für Schulleitende",Education,zurich,"Planungstool,Berechnungstool,Tool für Stellenausschreibung,Medienbruchfreies Zeiterfassungstool,Tool zur Zeiterfassung für Schulleitende",N/A,N/A,1,False,16,6,0,False,False,0,1,952,True,True,False,False,False,True,False,18,2,3,True,False
https://www.sz.ch/public/upload/assets/48188/Wegleitung%20Lernpass%20plus%20%28Version%20SJ%20202324%29.pdf?fp=6,PDF,,Yes,N/A,"Mindsteps, Lernpass plus",Education,schwyz,"Mindsteps, Lernpass plus",N/A,N/A,1,False,33,17,0,True,False,0,1,3233,True,True,False,False,True,False,False,74,4,75,True,False
https://www.sg.ch/bildung-sport/volksschule/sonderpaedagogik/fuehrung-und-finanzierung/_jcr_content/Par/sgch_accordion_list/AccordionListPar/sgch_accordion_1306165542/AccordionPar/sgch_downloadlist/DownloadListPar/sgch_download_1813616347.ocFile/Bedienungsanleitung_Abrechnungstool.pdf,PDF,,Yes,N/A,Abrechnungs- und Präsenzerfassungs-Tool,Education,st_gallen,Abrechnungs- und Präsenzerfassungs-Tool,N/A,N/A,1,False,24,16,0,True,False,0,2,2164,True,True,False,False,False,False,False,58,12,32,True,False
https://www.faechernet.bkd.be.ch/content/dam/faechernet_bkd/dokumente-bilder/de/startseite/unterrichtsfaecher/gestalten/fernunterricht/ttg/anleitung-tud-app-z2-z3.pdf,PDF,,Yes,N/A,TuD,Education,bern,,N/A,N/A,1,False,20,4,0,False,False,0,1,546,True,True,False,False,False,False,False,6,0,0,True,False
https://www.bkd.be.ch/content/dam/bkd/dokumente/de/themen/bildung/berufsbildung/qualifikationsverfahren/anleitung-qv-webportal-entschaedigunen-und-spesen.pdf,PDF,,Yes,N/A,"QV Webportal, PkOrg",Education,bern,"QV Webportal, PkOrg",N/A,N/A,1,False,62,10,0,True,False,0,1,1486,True,True,False,False,True,False,False,46,21,1,True,False
https://www.ag.ch/media/kanton-aargau/bks/kultur/kantonsbibliothek/bkskb-anleitung-registrierung-swisscovery-final.pdf,PDF,,Yes,N/A,"Swisscovery, SWITCH edu-ID",Education,aargau,"Swisscovery, SWITCH edu-ID",N/A,N/A,1,False,11,5,0,True,False,0,2,513,True,True,False,False,False,True,False,11,0,7,True,False
https://kswillisau.lu.ch/-/media/KSWillisau/Dokumente/Dokumente/BYOD_LENO/21_BYOD_Installation.pdf?rev=3c106336b9624f80b9706bb22c97db1b&hash=023720E9C74B8B0926720E0CEB23484D,PDF,,Yes,N/A,BYOD Software,Education,lucerne,BYOD Software,N/A,N/A,1,False,0,1,0,True,False,0,0,178,True,True,False,False,False,True,False,8,0,0,False,False
https://ar.ch/fileadmin/user_upload/Departement_Bildung_Kultur/Amt_fuer_Mittelschule__Hochschule/Berufsbildung/Berufbildungsportal.pdf,PDF,,Yes,N/A,Berufsbildungsportal,Education,appenzell_ausserroden,Berufsbildungsportal,N/A,N/A,1,False,19,6,0,False,False,0,1,1109,True,False,False,False,False,False,False,15,5,17,True,False
"https://www.volksschulen.bs.ch/dam/jcr:48b0b6ff-dbc9-4c94-b51d-937aef10205c/2022%2008%2026%20-%20Auspacken,%20starten,%20loslegen%20fuer%20SuS%20-%20Microsoft%20Surface.pdf",PDF,,Yes,N/A,eduBS-Book,Education,basel_stadt,eduBS-Book,N/A,N/A,1,False,39,18,0,False,False,0,3,1985,True,True,False,False,False,True,False,21,1,9,True,False
https://volksschulbildung.lu.ch/-/media/Volksschulbildung/Dokumente/unterricht_organisation/beurteilen/Lehreroffice/lehreroffice_anleitung_zeugnis_kg_bs_ps.pdf?rev=673ac044095443f8851ee59aaab77274,PDF,,Yes,N/A,LehrerOffice,Education,lucerne,LehrerOffice,N/A,N/A,1,False,22,6,0,True,False,0,1,806,True,False,False,False,False,False,False,22,2,4,True,False
https://volksschulbildung.lu.ch/-/media/Volksschulbildung/Dokumente/unterricht_organisation/beurteilen/Lehreroffice/lehreroffice_anleitung_zeugnis_sonderschulung.pdf?rev=53f96de77f5948dba32a171524b9285f,PDF,,Yes,N/A,LehrerOffice,Education,lucerne,LehrerOffice,N/A,N/A,1,False,18,6,0,True,False,0,1,791,True,True,False,False,False,False,False,22,18,17,True,False
https://volksschulbildung.lu.ch/-/media/Volksschulbildung/Dokumente/unterricht_organisation/beurteilen/Lehreroffice/lehreroffice_archiv_fremdbeurteilungsdokumente.pdf?rev=51dc558a1b8941f1b8b7c144a4802b2a,PDF,,Yes,N/A,LehrerOffice,Education,lucerne,LehrerOffice,N/A,N/A,1,False,8,2,0,False,False,0,2,212,False,False,False,False,False,False,False,11,21,8,True,False
https://volksschulbildung.lu.ch/-/media/Volksschulbildung/Dokumente/unterricht_organisation/beurteilen/Lehreroffice/lehreroffice_fremdbeurteilungsdokument_zyklus1_2.pdf?rev=6053bea7c29b4509a7dae5724897b3aa,PDF,,Yes,N/A,LehrerOffice,Education,lucerne,LehrerOffice,N/A,N/A,1,False,72,20,0,True,False,0,1,2848,True,True,False,False,False,False,False,88,19,22,True,False
https://volksschulbildung.lu.ch/-/media/Volksschulbildung/Dokumente/unterricht_organisation/beurteilen/Lehreroffice/lehreroffice_fremdbeurteilungsdokument_zyklus3.pdf?rev=595fbb167edc4f1980bd7c9ec11ea983,PDF,,Yes,N/A,LehrerOffice,Education,lucerne,LehrerOffice,N/A,N/A,1,False,61,17,0,True,False,0,1,2309,True,True,False,False,False,False,False,88,7,11,True,False
https://volksschulbildung.lu.ch/-/media/Volksschulbildung/Dokumente/unterricht_organisation/beurteilen/Lehreroffice/lehreroffice_anleitung_uebertritt_ps_sek_gss_lzg.pdf?rev=015280fa7e0e42c88bdf4bd0615ddf01,PDF,,Yes,N/A,LehrerOffice,Education,lucerne,LehrerOffice,N/A,N/A,1,False,30,11,0,True,False,0,1,1152,True,False,False,False,False,False,False,37,13,20,True,False
https://volksschulbildung.lu.ch/-/media/Volksschulbildung/Dokumente/unterricht_organisation/beurteilen/Lehreroffice/lehreroffice_anleitung_uebertritt_ps_sek_iss_lzg.pdf?rev=8378415d05ab4dbc9d11e4c26fcf6770,PDF,,Yes,N/A,LehrerOffice,Education,lucerne,LehrerOffice,N/A,N/A,1,False,35,12,0,True,False,0,1,1351,True,False,False,False,False,False,False,45,10,30,True,False
https://volksschulbildung.lu.ch/-/media/Volksschulbildung/Dokumente/unterricht_organisation/beurteilen/Lehreroffice/lehreroffice_anleitung_uebertritt_ps_sek_kss_lzg.pdf?rev=d955e2bdabc34bef9d039bd655745be5,PDF,,Yes,N/A,LehrerOffice,Education,lucerne,LehrerOffice,N/A,N/A,1,False,35,13,0,True,False,0,1,1401,True,False,False,False,False,False,False,42,12,29,True,False
https://volksschulbildung.lu.ch/-/media/Volksschulbildung/Dokumente/unterricht_organisation/beurteilen/Lehreroffice/lehreroffice_anleitung_uebertritt_sek_kzg.pdf?rev=b5748c1dc530493a9816ee2457213bfa,PDF,,Yes,N/A,LehrerOffice,Education,lucerne,LehrerOffice,N/A,N/A,1,False,16,6,0,True,False,0,1,854,True,False,False,False,False,False,False,37,4,12,True,False
https://www.ag.ch/media/kanton-aargau/dfr/dokumente/statistik/erhebungen/bildungsstatistik/step-i-help.pdf,PDF,,Yes,N/A,n-STEP,Education,aargau,n-STEP,N/A,N/A,1,False,16,5,0,False,False,0,2,104,True,True,False,False,False,False,False,6,0,0,True,False
https://www.ag.ch/media/kanton-aargau/portal/jobs-personal/aus-und-weiterbildung/kurzanleitungen-informatik/allgemeine-themen/zip-dateien-entpacken.pdf,PDF,,Yes,N/A,"Excel 2016, Outlook 2016, PowerPoint 2016, Word 2016, Adobe Acrobat DC, Project 2016, Visio 2016",Education,aargau,"Excel 2016, Outlook 2016, PowerPoint 2016, Word 2016, Adobe Acrobat DC, Project 2016, Visio 2016",N/A,N/A,1,False,12,3,0,True,False,0,1,456,True,False,False,False,False,True,False,13,0,2,True,False
https://www.zh.ch/content/dam/zhweb/bilder-dokumente/themen/bildung/berufs-studien-laufbahnberatung/ausbildungsbeitraege/anleitung_registrierung_zh_services_business.pdf,PDF,,Yes,N/A,ZHservices,E-governance and administration,zurich,ZHservices Business,N/A,N/A,1,False,35,18,0,True,False,0,2,1425,True,True,False,False,False,True,False,14,0,9,True,False
https://www.zh.ch/content/dam/zhweb/bilder-dokumente/themen/bildung/berufs-studien-laufbahnberatung/ausbildungsbeitraege/transfer_daten_stipendiengesuch_business_zu_public.pdf,PDF,,Yes,N/A,ZHservices,E-governance and administration,zurich,ZHservices Business,N/A,N/A,1,False,16,7,0,True,False,0,1,560,True,False,False,False,False,True,False,9,0,5,True,False
https://www.staatskanzlei.bs.ch/dam/jcr:224fb475-32a3-4cc3-b1af-b4734442a4ed/e-voting-glossar-v1.2.pdf,PDF,,Yes,N/A,E-Voting System,E-governance and administration,basel_stadt,,N/A,N/A,1,False,5,12,0,True,False,0,2,2194,True,True,False,True,False,True,False,70,12,1,True,False
https://www.staatskanzlei.bs.ch/dam/jcr:28dc41f7-acc4-4289-8515-3e7233985e9d/e-voting-bs-konzept-e-voting-v1.4.pdf,PDF,,Yes,N/A,E-Voting System,E-governance and administration,basel_stadt,,N/A,N/A,1,False,3,15,0,True,False,0,2,3752,True,True,False,True,True,False,False,106,4,27,True,False
https://www.staatskanzlei.bs.ch/dam/jcr:c24d1d34-c162-4a3c-9e66-22926160bd6b/e-voting-richtlinie-informationssicherheit-v1.4.pdf,PDF,,Yes,N/A,E-Voting System,E-governance and administration,basel_stadt,,N/A,N/A,1,False,0,10,0,True,False,0,1,2874,True,True,False,True,False,False,False,64,1,17,False,False
https://www.staatskanzlei.bs.ch/dam/jcr:4bf4026b-f705-445c-a856-36f9b1d37654/e-voting-testkonzept-v1.3.pdf,PDF,,Yes,N/A,E-Voting System,E-governance and administration,basel_stadt,,N/A,N/A,1,False,6,9,0,True,False,0,2,1351,True,True,False,True,False,False,False,53,7,0,True,False
https://www.staatskanzlei.bs.ch/dam/jcr:b221cf94-c67c-43c4-a995-e83e388192c8/e-voting-bs-konzept-information-stimmberechtigte-v1.3.pdf,PDF,,Yes,N/A,E-Voting System,E-governance and administration,basel_stadt,,N/A,N/A,1,False,0,10,0,True,False,0,1,2217,True,True,True,True,False,False,False,59,3,16,False,False
https://www.staatskanzlei.bs.ch/dam/jcr:b1430b32-0574-44be-b79c-72fc03e13424/e-voting-bs-hardware-infrastruktur-v1.4.pdf,PDF,,Yes,N/A,E-Voting System,E-governance and administration,basel_stadt,,N/A,N/A,1,False,2,12,0,True,False,0,1,2839,True,True,False,True,False,True,False,97,11,25,True,False
https://www.staatskanzlei.bs.ch/dam/jcr:c81c5e1e-9fd6-4221-925f-452c18bb485c/e-voting-richtlinie-risikomanagement-v1.2.pdf,PDF,,Yes,N/A,E-Voting System,E-governance and administration,basel_stadt,,N/A,N/A,1,False,6,13,0,True,False,0,2,2442,True,True,False,True,True,False,False,70,7,0,True,False
https://www.staatskanzlei.bs.ch/dam/jcr:c8230136-2f3b-4596-af74-be68ceef6389/e-voting-risikoportfolio.pdf,PDF,,Yes,N/A,E-Voting System,E-governance and administration,basel_stadt,,N/A,N/A,1,False,1,69,0,False,False,0,2,23826,False,False,False,False,False,False,False,106,69,77,True,False
https://www.staatskanzlei.bs.ch/dam/jcr:ed4d7e7c-2454-400b-8984-be681a4a146a/e-voting-konzept-vollst%C3%A4ndige-verifizierbarkeit-v1.4.pdf,PDF,,Yes,N/A,E-Voting System,E-governance and administration,basel_stadt,,N/A,N/A,1,False,6,18,0,True,False,0,2,4912,True,True,False,True,True,False,False,103,10,0,True,False
https://www.staatskanzlei.bs.ch/dam/jcr:63c7fd90-0788-4eb5-a3a4-948ec30cc666/e-voting-bs-konzept-schulungen-interne-information-v1.0.pdf,PDF,,Yes,N/A,E-Voting System,E-governance and administration,basel_stadt,,N/A,N/A,1,False,0,8,0,True,False,0,1,1826,True,True,False,True,True,False,False,49,1,12,False,False
https://www.staatskanzlei.bs.ch/dam/jcr:9c205dab-b82e-46fc-9e0c-4302598a2404/e-voting-notfallplan-v1.4.pdf,PDF,,Yes,N/A,E-Voting System,E-governance and administration,basel_stadt,,N/A,N/A,1,False,5,14,0,True,False,0,2,2363,True,True,False,True,False,True,False,49,4,26,True,False
https://www.staatskanzlei.bs.ch/dam/jcr:c27880b5-5c22-48e9-82dc-05f1726d39f5/e-voting-basic-installation-hardening.pdf,PDF,,Yes,N/A,E-Voting System,E-governance and administration,basel_stadt,,N/A,N/A,1,False,84,18,0,True,False,0,2,2588,True,False,False,False,False,True,False,45,21,9,True,False
https://www.staatskanzlei.bs.ch/dam/jcr:c95186ca-7536-413e-8e68-4f35a1074fda/e-voting-trusted-build-2023-08-14.pdf,PDF,,Yes,N/A,E-Voting System,E-governance and administration,basel_stadt,,N/A,N/A,1,False,16,4,0,False,False,0,1,661,True,False,False,False,False,True,False,25,0,6,True,False
https://www.staatskanzlei.bs.ch/dam/jcr:a50968f8-1193-420c-ab9d-79a309c155d7/e-voting-trusted-build-2023-09-07.pdf,PDF,,Yes,N/A,E-Voting System,E-governance and administration,basel_stadt,,N/A,N/A,1,False,1,1,0,True,False,0,1,75,False,False,False,False,False,False,False,0,0,1,True,False
https://www.staatskanzlei.bs.ch/dam/jcr:f22f0f2e-b687-41b8-a352-1d642d3310bb/e-voting-trusted-build-2023-10-21.pdf,PDF,,Yes,N/A,E-Voting System,E-governance and administration,basel_stadt,,N/A,N/A,1,False,8,2,0,False,False,0,1,255,True,False,False,False,False,False,False,12,0,5,True,False
https://www.staatskanzlei.bs.ch/dam/jcr:84b8c2ee-108c-4ed7-9a36-762fb100619c/e-voting-review-code-change-2023-10-22.pdf,PDF,,Yes,N/A,E-Voting System,E-governance and administration,basel_stadt,,N/A,N/A,1,False,1,3,0,True,False,0,1,659,True,False,False,False,False,False,False,15,0,0,True,False
https://www.sg.ch/wirtschaft-arbeit/pki/renewal-software/_jcr_content/Par/sgch_accordion_list/AccordionListPar/sgch_accordion_copy/AccordionPar/sgch_downloadlist/DownloadListPar/sgch_download_625576261.ocFile/Anleitung%20BIT-Antrag%20PIN%20Reset%20Superuser.pdf,PDF,,Yes,N/A,"Gemalto SafeNet Authentication Client, PIN Reset, Certificate Renewal",E-governance and administration,st_gallen,"Gemalto SafeNet Authentication Client, PIN Reset, Certificate Renewal",N/A,N/A,1,False,22,4,0,True,False,0,2,235,True,False,False,False,False,False,False,5,1,10,True,False
https://www.sg.ch/wirtschaft-arbeit/pki/hinweise-fuer-benutzer-ejpd-sso-portal/_jcr_content/Par/sgch_accordion_list/AccordionListPar/sgch_accordion/AccordionPar/sgch_downloadlist/DownloadListPar/sgch_download.ocFile/Anleitung%20f%C3%BCr%20die%20Umstellung%20zwischen%20Atos%20Karte%20und%20Gemalto%20Karte%20im%20EJPD%20SSO-Portal%20-%20LocalProxy.pdf,PDF,,Yes,N/A,"EJPD SSO-Portal, ASTRA, INFOSTAR, ZEMIS",E-governance and administration,st_gallen,"EJPD SSO-Portal, ASTRA, INFOSTAR, ZEMIS",N/A,N/A,1,False,11,2,0,False,False,0,1,178,True,False,False,False,False,False,False,8,0,5,True,False
https://www.sg.ch/recht/staatsanwaltschaft-jugendanwaltschaft/elektronischer-rechtsverkehr-staatsanwaltschaft/_jcr_content/Par/sgch_downloadlist/DownloadListPar/sgch_download.ocFile/Anleitung_Eelektronischer_Rechtsverkehr_B%C3%BCrger_Anw%C3%A4lte.pdf,PDF,,Yes,N/A,Open eGov LocalSigner,E-governance and administration,st_gallen,Open eGov LocalSigner,N/A,N/A,1,False,9,6,0,False,False,0,1,511,True,True,False,False,False,False,False,12,0,6,True,False
https://www.ow.ch/_docn/183949/Anleitung_zur_Uebersichtsliste_Kultur.PDF,PDF,,Yes,N/A,Übersichtsliste Kulturräume,E-governance and administration,obwalden,,N/A,N/A,1,False,1,1,0,False,False,0,1,35,True,True,False,False,False,False,False,2,3,0,True,False
https://www.gva.bs.ch/dam/jcr:31de5c69-3654-480a-9559-5105a347f53d/2020_Intercapi%20Release%20-%20Informationsblatt.pdf,PDF,,Yes,N/A,Intercapi,E-governance and administration,basel_stadt,Intercapi,N/A,N/A,1,False,6,4,0,False,False,0,1,391,True,False,False,False,False,False,False,20,0,1,True,False
https://www.gva.bs.ch/dam/jcr:c3a6d948-018a-4896-9629-083d4de12694/Bedienkonzept%20Intercapi.pdf,PDF,,Yes,N/A,Intercapi,E-governance and administration,basel_stadt,Intercapi,N/A,N/A,1,False,84,9,0,True,False,0,2,776,False,True,False,False,False,False,False,27,5,0,True,False
https://www.gva.bs.ch/dam/jcr:fc318838-579a-418f-912b-7b7316a40367/Intercapi_Benutzerhandbuch.pdf,PDF,,Yes,N/A,Intercapi,E-governance and administration,basel_stadt,Intercapi,N/A,N/A,1,False,86,16,0,False,False,0,1,1454,True,True,False,False,False,False,False,34,2,3,True,False
https://www.gva.bs.ch/dam/jcr:545c598d-99f1-4274-8552-33b1f75fd1fc/Intercapi_Geb%C3%BChren.pdf,PDF,,Yes,N/A,Intercapi,E-governance and administration,basel_stadt,Intercapi,N/A,N/A,1,False,0,1,0,False,False,0,0,139,True,False,False,False,False,False,False,10,1,0,False,False
https://www.gr.ch/DE/institutionen/verwaltung/djsg/afm/Dokumentenliste%20AFM/End-User%20Benutzeranleitung%20PIN-Reset%20Gemalto%20Smart-Cards_V1.0.pdf,PDF,,Yes,N/A,"ATOS Smart-Cards, Gemalto Smart-Cards",E-governance and administration,graubunden,"ATOS Smart-Cards, Gemalto Smart-Cards",N/A,N/A,1,False,7,4,0,False,False,0,2,410,True,False,False,False,False,False,False,10,3,1,True,False
