page_link,page_is_about_software,page_is_software_guide,page_contains_software_guide,type_of_software_guide,page_content,canton
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2022/Seiten/Jahresausstellung%202022.aspx,No,No,No,,Discusses an annual exhibition of artists in Graubünden.,graubunden
https://www.gr.ch/DE/institutionen/verwaltung/diem/ajf/fischerei/Fischen-in-Graubuenden/Seiten/Fischerei-App.aspx,Unable to Determine,Unable to Determine,Unable to Determine,,No content available for analysis.,graubunden
https://raetischesmuseum.gr.ch/de/angebot/veranstaltungen/Seiten/Tag-der-Arch%C3%A4ologie-2023.aspx,No,No,No,,Discusses an event focused on medieval craftsmanship and archaeology.,graubunden
https://www.gr.ch/DE/institutionen/verwaltung/ekud/anu/themen/abfaelle/abfallarten/Seiten/sonderabfaelle.aspx,Unable to Determine,Unable to Determine,Unable to Determine,,No content available for analysis.,graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2022/Seiten/Venedigsche-Sterne.aspx,No,No,No,,Discusses an exhibition focusing on the art and tradition of embroidery in Graubünden.,graubunden
https://kunstmuseum.gr.ch/de/info/news/Seiten/Kunst-am-Mittag-Giaco-Bergbach.aspx,Unable to Determine,Unable to Determine,Unable to Determine,,"404 page, no content available for analysis.",graubunden
https://www.gr.ch/DE/institutionen/parlament/PV/Seiten/20130212Michael(Donat)02.aspx,No,No,No,,Discusses the financial and logistical challenges posed by the migration of large predators in Graubünden.,graubunden
https://www.gr.ch/DE/institutionen/verwaltung/diem/awn/wald/3_4_waldoekologie/naturschutz/Seiten/3_4_3_2_kantonale_ziele.aspx,Unable to Determine,Unable to Determine,Unable to Determine,,No content available for analysis.,graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2016/Seiten/SoloWalks.aspx,No,No,No,,"The page details an exhibition titled ""SOLO WALKS"" at the Bündner Kunstmuseum, focusing on the theme of walking, featuring works by various artists, and curated by Stephan Kunz, Juri Steiner, and Stefan Zweifel.",graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2012/Seiten/2012_05.aspx,No,No,No,,"The page describes an exhibition dedicated to Swiss artist Rémy Zaugg, focusing on his 1988 action on Furka-Passhöhe, where he painted a white canvas in the tradition of Pleinairmaler, reflecting on the tradition of Alpine painting.",graubunden
https://www.gr.ch/DE/institutionen/verwaltung/ekud/anu/aktuelles/mitteilungen/Seiten/20180524_BiotopeVernehmlassung2018.aspx,No,No,No,,"The page discusses the completion of Phase 2 of the Biotopinventare (biotope inventories) update by the Canton of Graubünden, detailing the process, decisions, and future steps, including public consultation and geodata publication.",graubunden
https://www.gr.ch/DE/institutionen/verwaltung/dvs/lbbz/ausweiterbildung/hoehereberufsbildung/Betriebsleiterschule1/Seiten/Stundenplan-BLS-23-24.aspx,No,No,No,,"The page provides the detailed schedule for the 2023/24 school year for Betriebsleiterschule, including subjects like personal and methodological competencies, marketing, personnel management, agricultural law, and various agricultural practices.",graubunden
https://www.gr.ch/DE/institutionen/verwaltung/dvs/lbbz/ausweiterbildung/berufsbildung/infonachmittag,No,No,No,,"The content of this page could not be retrieved, and therefore a summary is not available.",graubunden
https://www.gr.ch/DE/publikationen/abstimmungenwahlen/Grossratswahlen-2022,No,No,No,,"The page provides information about the Grossratswahlen (Cantonal Council elections) in Graubünden for 2022, including details about the new voting system, instructions for voters, and the election date of May 15, 2022.",graubunden
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/1999/Seiten/DE_13821.aspx,Yes,No,No,,"The page discusses the preparations made by the Canton of Graubünden to address the Y2K (Year 2000) problem in the EDV (Electronic Data Processing) systems, including the measures taken to prevent system failures, the increased readiness of the police, and the contact information for further inquiries.",graubunden
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/steuererklaerung/nachlass_schenkungssteuer/Seiten/Deklarationssoftware-SofTax-GR-Spezialsteuern.aspx,Yes,No,No,,"The page provides information about SofTax GR Spezialsteuern, a software used for creating tax declarations for property gains, inheritances, and gifts in the Canton of Graubünden. It includes download links for different versions of the software and contact information for support.",graubunden
https://www.gr.ch/DE/institutionen/verwaltung/diem/awn/naturgefahren/3_3_schutzwald,No,No,No,,"The page provides information about the efforts of the Amt für Wald und Naturgefahren (Office for Forest and Natural Hazards) in Graubünden to support forest owners in maintaining and promoting stable forests. It includes details about projects, guidelines, and interactive maps related to forest conservation and protection.",graubunden
https://www.gr.ch/DE/institutionen/parlament/PV/Seiten/20161207Schneider10.aspx,Yes,No,No,,"The page details a proposal regarding the automatic conversion of provisional driving licenses to unlimited driving licenses in the Canton of Graubünden. It includes information about the existing process and a proposed software solution (cari and SARI) to automate the conversion, which was expected to be implemented in 2017.",graubunden
https://kunstmuseum.gr.ch/de/besuch/besucherinfo/Seiten/Menschen-mit-Behinderung.aspx,No,No,No,,Information about accessibility for people with disabilities at the Bündner Kunstmuseum.,graubunden
https://raetischesmuseum.gr.ch/Seiten/Impressum.aspx,No,No,No,,Legal and technical information about the Rätisches Museum's website.,graubunden
https://www.gr.ch/DE/institutionen/verwaltung/dvs/alt/aktuelles/Seiten/Zukunftstag-2022-im-ALT.aspx,No,No,No,,No content available.,graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2015/Seiten/Sennentuntschi.aspx,No,No,No,,Exhibition about a mythical figure called Sennentuntschi at the Bündner Kunstmuseum.,graubunden
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2010/Seiten/2010112201.aspx,Yes,No,No,,Announcement about a new online registration software for entrance exams to Bündner Mittelschulen.,graubunden
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/steuererklaerung/quellensteuer/steuerperiode_2015/Seiten/software.aspx,Yes,Yes,No,Webpage,"Information about SofTax QUEST 2015, a tax declaration software, including its system requirements.",graubunden
https://www.gr.ch/DE/institutionen/verwaltung/dvs/awt/Tourismus/closeProgs/Seiten/Qualit%C3%A4tsprogramm_Graubuenden.aspx,No,No,No,,No content available.,graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2019/Seiten/Martin%20Disler.aspx,No,No,No,,"Exhibition about Martin Disler's monumental painting, displayed at the Bündner Kunstmuseum.",graubunden
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2018/Seiten/2018052402.aspx,No,No,No,,Announcement about a public review of biotope inventories by the Office for Nature and Environment.,graubunden
https://kunstmuseum.gr.ch/de/info,No,No,No,,Placeholder text (Lorem Ipsum) is present on the page.,graubunden
https://kunstmuseum.gr.ch/de/info/testimonials/Seiten/Testimonial-Vincenz.aspx,No,No,No,,"Testimonial by Martin Vincenz, CEO of Graubünden Ferien, praising the Bündner Kunstmuseum.",graubunden
https://www.gr.ch/DE/institutionen/parlament/PV/Seiten/20160615Casanova-Maron(DomatEms)09.aspx,Yes,No,No,,"Discussion about the digital strategy for the canton of Graubünden, focusing on broadband network infrastructure.",graubunden
https://kunstmuseum.gr.ch/de/museum/team/Seiten/Nino-Tempini.aspx,No,No,No,,"Contact information for Nino Tempini, a member of the museum's technical team.",graubunden
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2014/Seiten/2014082803.aspx,No,No,No,,Announcement about the temporary closure of the Bündner Kunstmuseum for renovations and upcoming events.,graubunden
https://kunstmuseum.gr.ch/de/museum/100jahre,No,No,No,,Testimonials celebrating the 100-year anniversary of the Bündner Kunstmuseum.,graubunden
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2020/Seiten/2020111901.aspx,Yes,No,No,,Announcement about a new study program Bachelor of Science FHGR in Computational and Data Science at Fachhochschule Graubünden.,graubunden
https://www.gr.ch/DE/institutionen/verwaltung/ekud/avs/Schulbetrieb/digitalisierung/sai/saistoerungen,Yes,No,No,,No content available.,graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2013/Seiten/2013_02.aspx,No,No,No,,Details about the annual exhibition of artists from Graubünden at the Bündner Kunstmuseum.,graubunden
https://www.gr.ch/DE/institutionen/verwaltung/dvs/lbbz/ueberuns/jahresbericht,No,No,No,,No content available.,graubunden
https://www.gr.ch/Deutsch/Institutionen/Parlament/Protokolle_Sessionen/oktober2000.cfm.htm,No,No,Yes,PDF,"Grossratsprotokoll Oktober 2000 - Session including various topics such as revisions of laws, motions, and interpellations, with a mention of Deklarationssoftware for tax declarations.",graubunden
https://www.gr.ch/DE/institutionen/verwaltung/djsg/kapo/aktuelles/medien/1999/Seiten/DE_11839_i.aspx,No,No,No,,Unable to retrieve content from the page.,graubunden
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/mitteilungen/Seiten/MedienmitteilungVideo.aspx,No,Yes (audiovisual guide),No,Video,"Information about filling out tax returns electronically in Graubünden, with a video guide to help reduce administrative effort.",graubunden
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/steuererklaerung/quellensteuer/steuerperiode_2013/Seiten/software.aspx,No,No,No,,Unable to retrieve content from the page.,graubunden
https://www.gr.ch/DE/institutionen/verwaltung/djsg/kapo/aktuelles/medien/2006/Seiten/DE_9181_i.aspx,No,No,No,,"Report on two accidents in Graubünden, one involving a tractor and the other a collision between a motorcycle and a delivery van.",graubunden
https://kunstmuseum.gr.ch/de/besuch,No,No,No,,Unable to retrieve content from the page.,graubunden
https://kunstmuseum.gr.ch/de/museum/100jahre/Seiten/Testimonial_05_Rhb-Fasciati.aspx,No,No,No,,"Testimonial by Dr. Renato Fasciati, Director of Rhätische Bahn AG, celebrating the 100-year anniversary of the Bündner Kunstmuseum, highlighting the collaboration between the museum and the Rhätische Bahn.",graubunden
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2022/Seiten/2022101701.aspx,No,No,No,,Unable to retrieve content from the page.,graubunden
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2005/Seiten/DE_16529_i.aspx,No,No,No,,"Announcement of a career choice event at the Oberstufenschule Florentini in Chur, focusing on promoting open career choices and breaking gender stereotypes in career selection.",graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2015/Seiten/Alexander-Hanimann.aspx,No,No,No,,"Description of the exhibition ""kUNST PLAKATIV"" by Alex Hanimann at the Bündner Kunstmuseum, focusing on the theme of ""Museum"" and ""Art,"" with a series of twelve posters exploring language as an aesthetic medium.",graubunden
https://www.gr.ch/DE/institutionen/verwaltung/ekud/anu/themen/landschaft/aufwertung,No,No,No,,The page is about landscape enhancement in the Canton of Graubünden.,graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2019/Seiten/Aus-der-Tiefe-der-Zeit.aspx,No,No,No,,The page details an art exhibition in Graubünden focused on art before 1530.,graubunden
https://www.gr.ch/DE/institutionen/verwaltung/ekud/anu/ANU_Dokumente/ANU-404-20d_Vegetationslayer_Biotopinventar.zip,No,No,No,,The link directs to a downloadable ZIP file related to vegetation layers and biotope inventory.,graubunden
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/steuererklaerung/grundstueckgewinnsteuer/Seiten/Deklarationssoftware%20SofTax%20GR%20Spezialsteuern.aspx,Yes,No,No,,"The page is related to SofTax GR, a tax declaration software for special taxes in Graubünden.",graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2022/Seiten/Grafik-Expressionismus.aspx,No,No,No,,The page discusses an exhibition on Expressionist graphic art.,graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2021/Seiten/Camillo-Paravicini.aspx,No,No,No,,"The page discusses an exhibition featuring the works of Camillo Paravicini, focusing on his approach to art.",graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2020/Seiten/Ludovica-Carbotta.%20Die-Telamonen.aspx,No,No,No,,"The page discusses an exhibition by Ludovica Carbotta, focusing on sculptures inspired by the concept of family.",graubunden
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/steuererklaerung/einkommens_und_vermoegenssteuer/Seiten/deklarationssoftware.aspx,Yes,No,No,,The page is related to tax declaration software for income and wealth tax in Graubünden.,graubunden
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2013/Seiten/2013030802.aspx,No,No,No,,"The page discusses a ""snow day 4 kids"" event as a prelude to the Engadin Skimarathon.",graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2023/Seiten/Vom-Wert-der-Kunst.aspx,No,No,No,,The page discusses an exhibition exploring the complex relationship between art and value.,graubunden
https://kunstmuseum.gr.ch/de/Sammlung/Highlights/buendner-kunst,No,No,No,,Page about art highlights in the Bündner Kunstmuseum.,graubunden
https://www.gr.ch/DE/institutionen/verwaltung/dvs/lbbz/ausweiterbildung/hoehereberufsbildung/infoabend,No,No,No,,Information about higher education evening events in Graubünden.,graubunden
https://kunstmuseum.gr.ch/de/info/extras/Seiten/Newsletter-Abo.aspx,No,No,No,,Newsletter subscription page for Bündner Kunstmuseum.,graubunden
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/1999/Seiten/DE_13778.aspx,No,No,No,,Government announcement about various topics including education and regional developments.,graubunden
https://kunstmuseum.gr.ch/de/info/news/Seiten/Ideenbox-f%C3%BCr-Schulen.aspx,No,No,No,,Information about an idea box for schools by Bündner Kunstmuseum.,graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2021/Seiten/Serie-und-Variation.aspx,No,No,No,,Archive of 2021 exhibitions at Bündner Kunstmuseum.,graubunden
https://kunstmuseum.gr.ch/de/besuch/besucherinfo/Seiten/Anreise.aspx,No,No,No,,"Visitor information for Bündner Kunstmuseum, including how to get there.",graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2013/Seiten/2013_01.aspx,No,No,No,,Archive of 2013 exhibitions at Bündner Kunstmuseum.,graubunden
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2014/Seiten/2014081401.aspx,No,No,No,,Government announcement about regional and educational matters.,graubunden
https://kunstmuseum.gr.ch/de/museum/100jahre/Seiten/Testimonial-Kornfeld.aspx,No,No,No,,Testimonial about the Bündner Kunstmuseum by Eberhard W. Kornfeld.,graubunden
https://www.gr.ch/DE/institutionen/parlament/PV/Seiten/20170901Caduff10.aspx,No,No,No,,Discusses the need for reducing administrative burden on companies through digitalization.,graubunden
https://kunstmuseum.gr.ch/de/museum/Seiten/Architektur.aspx,No,No,No,,Discusses the architecture and renovation of the Bündner Kunstmuseum.,graubunden
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2001/Seiten/DE_14706.aspx,No,No,No,,Discusses revisions to the animal welfare regulations in Graubünden.,graubunden
https://kunstmuseum.gr.ch/de/Sammlung/Highlights/angelika-kauffmann,No,No,No,,"Focuses on the works of Angelika Kauffmann, an 18th-century artist.",graubunden
https://www.gr.ch/DE/institutionen/verwaltung/dvs/alg/landwirtschaft/hobbyimker/Seiten/Mutationen.aspx,No,No,No,,Provides information on how to report changes in beekeeping and other hobby farming activities.,graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2015/Seiten/Gastspiel-Remo-Albert-Alig.aspx,No,No,No,,"Details an exhibition by Remo Albert Alig, focusing on philosophical questions through art.",graubunden
https://www.gr.ch/DE/institutionen/verwaltung/djsg/amz/zivilschutz/Documents/Gesuch%20AMZ%20Eins%C3%A4tze%20zugunsten%20der%20Gemeinschaft2023.docx,No,No,No,,A document for requesting support from the civil protection service for events.,graubunden
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/steuererklaerung/quellensteuer/steuerperiode_2010/Seiten/software.aspx,Yes,No,No,,"Unable to retrieve content, but the URL suggests it is related to tax software for the 2010 tax period.",graubunden
https://kunstmuseum.gr.ch/de/erleben/kinder-und-familien/Seiten/Atelier-italiano.aspx,No,No,No,,"Unable to retrieve content, but the URL suggests it is related to an Italian art workshop for children and families.",graubunden
https://kunstmuseum.gr.ch/de/museum/Seiten/Villa-Garbald.aspx,No,No,No,,"Discusses the Villa Garbald as a venue for art installations and exhibitions, particularly focusing on the works of Roman Signer.",graubunden
https://kunstmuseum.gr.ch/de/digital/sammlungskatalog/Seiten/Start.aspx,No,No,No,,"The page is about the collection catalog of the Bündner Kunstmuseum, featuring over 10,000 works in various art forms from the 17th century to the present.",graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2013/Seiten/2013_06.aspx,No,No,No,,"The page details an exhibition titled ""Uninhabitable Objects"" at the Bündner Kunstmuseum, exploring the concept of habitation through various art forms.",graubunden
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2012/Seiten/2012052902.aspx,No,No,No,,"The page discusses a survey conducted among mountain bike enthusiasts in Graubünden, highlighting their satisfaction with the region's offerings and their spending habits.",graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/aktuell/Seiten/Linda-Semadeni-Manor.aspx,No,No,No,,The page is not accessible (404 error).,graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2019/Seiten/Flurin%20Bisig.%20Am%20Saum%20des%20Sinnes.aspx,No,No,No,,"The page presents an exhibition by Flurin Bisig at the Bündner Kunstmuseum, showcasing his sculptural works made from corrugated iron and marble, as well as his series of colored paper works.",graubunden
https://www.gr.ch/DE/institutionen/verwaltung/diem/awn/wald/4_5_1_waldplanung/3_5_3_monitoring/Seiten/3_5_3_2_bestandesaufnahme.aspx,No,No,No,,The content of the page could not be retrieved.,graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2021/Seiten/Corsin-Fontana.aspx,No,No,No,,"The page highlights an exhibition by Corsin Fontana at the Bündner Kunstmuseum, focusing on his works from the last ten years, characterized by simplification and reduction, and his collection of North African music.",graubunden
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/steuererklaerung/einkommens_und_vermoegenssteuer/steuerperiode_2011/Seiten/software.aspx,No,No,No,,The content of the page could not be retrieved.,graubunden
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2020/Seiten/2020051501.aspx,Yes,No,No,,"The page discusses the resumption of Contact Tracing in the Canton of Graubünden, including the development of a specific software for efficient patient care and the introduction of the ""COVID Care App Graubünden"" and the Swiss PT-App for Proximity Tracing.",graubunden
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2022/Seiten/2022101801.aspx,No,No,No,,"The page describes a sporty start to the October session 2022 in Graubünden, where politicians participated in a morning exercise program to promote health and well-being.",graubunden
https://kunstmuseum.gr.ch/de/info/news/Seiten/Buch-Semadeni.aspx,No,No,No,,The page discusses a publication related to the Manor Kunstpreis-Ausstellung featuring Linda Semadeni's drawings.,graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2020/Seiten/Willy-Reber.aspx,No,No,No,,"The page is about an exhibition dedicated to the artist Willy Reber, discussing his life and artistic contributions.",graubunden
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2013/Seiten/2013050202.aspx,Yes,No,No,,The page discusses the successful implementation of new IT solutions for the financial and human resources departments of the Canton of Graubünden.,graubunden
https://www.gr.ch/DE/institutionen/verwaltung/dvs/alt/lebensmittel/Documents/0%20Inhaltsverzeichnis%20Kleinbetriebe%20de%20120719.doc,No,No,No,,The document is a self-control concept for small businesses related to food safety and animal health.,graubunden
https://www.gr.ch/DE/institutionen/verwaltung/dvs/soa/ueberuns/Seiten/find-help-GR.aspx,No,No,No,,Unable to retrieve content for analysis.,graubunden
https://www.gr.ch/DE/institutionen/verwaltung/djsg/kapo/ueberuns/rueckspiegel/polizeiberuf/Seiten/202212051.aspx,No,No,No,,"The page discusses a night training course for flying operation leaders in various Swiss police corps, focusing on helicopter operations at night.",graubunden
https://kunstmuseum.gr.ch/de/Sammlung/Seiten/Provenienz-E.L.-Kirchner.aspx,No,No,No,,"The page discusses the provenance of 19 works by Ernst Ludwig Kirchner, focusing on the complex history of their ownership and potential issues related to art provenance.",graubunden
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2005/Seiten/DE_16691_i.aspx,Yes,No,No,,The page discusses a partnership between the Canton of Graubünden and Microsoft Switzerland to launch Office 2003 in the Rhaeto-Romanic language.,graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2022/Seiten/Ursula-Palla.aspx,No,No,No,,"The page is about an exhibition featuring the works of Ursula Palla, focusing on her video and room installations that explore the fragility of nature and wildlife.",graubunden
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2001/Seiten/DE_14994.aspx,No,No,No,,Unable to retrieve content for analysis.,graubunden
https://www.gr.ch/DE/institutionen/parlament/organisation/2022-2026/DokumentationListen/Anwender-Doku-Mitglieder-GrosserRat.docx,Yes,Yes,No,Document,Documentation for members of the Grosser Rat.,graubunden
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2012/Seiten/2012091101.aspx,No,No,No,,Press release about a meeting.,graubunden
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/steuererklaerung/quellensteuer/steuerperiode_2014/Seiten/software.aspx,Yes,No,No,,Information about tax software.,graubunden
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/1999/Seiten/DE_14053.aspx,No,No,No,,Press release about an event.,graubunden
https://www.gr.ch/DE/institutionen/verwaltung/dvs/alt/chemikalien/radon/Documents/formu%20Vorlage%201%20Schulen%20Kinderg%C3%A4rten.docx,No,No,No,,Document related to radon in schools and kindergartens.,graubunden
https://kunstmuseum.gr.ch/de/info/news/Seiten/Erweiterung-Buendner-Kunstmuseum-Chur.aspx,No,No,No,,News about the expansion of the Bündner Kunstmuseum.,graubunden
https://www.gr.ch/DE/institutionen/verwaltung/dfg/pa/lehreGR/lehrstellen/Seiten/09_12_ICT_Fachperson_EFZ.aspx,Yes,No,No,,Information about ICT apprenticeships.,graubunden
https://www.gr.ch/DE/institutionen/verwaltung/dvs/kiga/Documents/Abrechnung%20KAE%20%E2%80%93%20ordentliches%20Verfahren.xlsm,No,No,No,,Document related to regular accounting procedures.,graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2017/Seiten/Jahresausst-17.aspx,No,No,No,,Information about an art exhibition in 2017.,graubunden
https://www.gr.ch/DE/institutionen/verwaltung/djsg/ga/aufsichtbewilligungen/Betriebe/Dokumente%20Betriebe/Raster%20%20Betriebsbewilligung_Spitex%20okLA.doc,No,No,No,,Document related to operating permits for Spitex services.,graubunden
https://www.gr.ch/DE/institutionen/verwaltung/diem/aev/dokumentation/VDokumente/Verh%C3%A4ltnism%C3%A4ssigkeitspr%C3%BCfung%20v.0.5.xlsx,Unable to Determine,Unable to Determine,Unable to Determine,,Unable to retrieve content.,graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2014/Seiten/Ester-Vonplon.aspx,No,No,No,,Discusses the exhibition of Ester Vonplon in 2014.,graubunden
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2000/Seiten/DE_14148.aspx,No,No,No,,Press release about the appointment of a new director.,graubunden
"https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2018/Seiten/Immer-anders,-immer-gleich.aspx",No,No,No,,"Discusses the exhibition 'Immer anders, immer gleich'.",graubunden
https://www.gr.ch/DE/institutionen/parlament/PV/Seiten/DE_2001-03-27_349_m_i.aspx,No,No,No,,"Discusses parliamentary proceedings from March 27, 2001.",graubunden
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2017/Seiten/2017112201.aspx,No,No,No,,Press release about a new law on spatial planning.,graubunden
https://www.gr.ch/DE/institutionen/verwaltung/dvs/alt/aktuelles/SitePages/Verwendung%20dieser%20Bibliothek.aspx,No,No,No,,Discusses the usage of a specific library.,graubunden
https://www.gr.ch/DE/institutionen/verwaltung/ekud/avs/sport/Schulsport/Seiten/Beispiel.aspx,No,No,No,,Example page for school sports.,graubunden
https://www.gr.ch/DE/institutionen/verwaltung/diem/tba/flv/dokumentation/hblv/Seiten/montageanleitungen.aspx,Unable to Determine,Unable to Determine,Unable to Determine,,Unable to retrieve content.,graubunden
https://www.gr.ch/Deutsch/Institutionen/Parlament/Protokolle_Sessionen/verzeichnis_oktober2000.htm,Yes,No,No,,Discusses various topics including 'Deklarationssoftware für Steuererklärungen auf CD-ROM'.,graubunden
https://kunstmuseum.gr.ch/de/erleben/ihr-anlass,No,No,No,,Discusses private events and workshops at the Bündner Kunstmuseum Chur.,graubunden
https://kunstmuseum.gr.ch/de/Sammlung/Highlights/Seiten/Weggenmann.aspx,No,No,No,,"Discusses the works of Angelika Kauffmann, a significant European artist, in the Bündner Kunstmuseum.",graubunden
https://kunstmuseum.gr.ch/de/info/testimonials/Seiten/Kim-Bucher-Testimonial.aspx,No,No,No,,"Testimonial from Kim Bauer, discussing her experiences with the Bündner Kunstmuseum and its impact on her understanding of local art.",graubunden
https://klimawandel.gr.ch/de/Seiten/Impressum.aspx,Yes,No,No,,"Discusses the technical aspects of the website, including the use of Microsoft SharePoint and assistive technologies like screen readers.",graubunden
https://www.gr.ch/DE/institutionen/verwaltung/djsg/ga/InstitutionenGesundeitswesens/Spitex/Dok%20Spitex/Erl%C3%A4uterungen_Statistik%20u.%20BR%202015_anerkannte%20PFP.docx,No,No,No,,"Unable to access content, likely a downloadable document.",graubunden
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/steuererklaerung/quellensteuer/steuerperiode_2011/Seiten/software.aspx,Yes,Yes,No,Webpage,"Discusses Deklarationssoftware ""SofTax QUEST 2011"" for tax accounting.",graubunden
https://www.gr.ch/DE/institutionen/parlament/PV/Seiten/DE_2000-06-02_106_m.aspx,Yes,No,No,,Discusses the proposal of providing tax declaration software on CD-ROM to citizens.,graubunden
https://www.gr.ch/DE/institutionen/verwaltung/ekud/anu/themen/abfaelle/abfallarten/Seiten/bauabfaelle.aspx,No,No,No,,Unable to access content.,graubunden
https://kunstmuseum.gr.ch/de/besuch/anleitung-museumsbesuch,No,No,No,,Provides guidelines for museum visitors.,graubunden
https://www.gr.ch/DE/institutionen/verwaltung/djsg/ga/coronavirus/info/coronatest/aktuelles/Seiten/20211103.aspx,No,Yes,No,Webpage,Provides a step-by-step guide for issuing COVID-19 certificates.,graubunden
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2003/Seiten/DE_15934.aspx,Yes,No,No,,Discusses a new EDV-System for libraries in Graubünden and St.Gallen.,graubunden
https://www.gr.ch/DE/institutionen/verwaltung/ekud/afk/kbg/online/Basisklassifikation/Lists/Klassifikation/DispForm.aspx?ID=2198,No,No,No,,"Unable to determine specific content, possibly a classification system for the Kantonsbibliothek Graubünden.",graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2020/Seiten/Dance%20Me%20to%20the%20End%20of%20Love.%20Ein%20Totentanz.aspx,No,No,No,,Discusses an art exhibition focused on the themes of love and death.,graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2019,No,No,No,,Lists various art exhibitions for the year 2019.,graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2018/Seiten/Daniel-Schwartz.aspx,No,No,No,,"The page details an exhibition by photographer Daniel Schwartz, focusing on glaciers and climate change, presented in a documentary style.",graubunden
https://kunstmuseum.gr.ch/de/info/news/Seiten/SterneKatalog.aspx,No,No,No,,"The page promotes a catalog for an exhibition dedicated to Alberto Giacometti's early works, available in the museum shop and online.",graubunden
https://kunstmuseum.gr.ch/de/info/allgemein,No,No,No,,"The page provides the imprint and general information about the Bündner Kunstmuseum, including copyright notices and disclaimers.",graubunden
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2000/Seiten/DE_14109.aspx,No,No,Yes,Software,"The page announces the retirement of Paul Kieni, who served 40 years in vocational education in Graubünden, and highlights his contributions, including the development of vocational training software.",graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2022/Seiten/Olga-Titus-Preis%20BKV%2022.aspx,No,No,No,,"The page presents an exhibition by Olga Titus, the winner of the Bündner Kunstverein's fourth art prize, showcasing her works that explore identity and cultural influences through various mediums including digital collages.",graubunden
