page_link,guide_format,doc_links,page_is_software_guide,page_contains_software_guide,software_name,guide_topic,canton,software_name_chatGPT,software_name_explanation,page_content,Main Content Elements,Search Function,Images,Feedback Mechanisms,Multilingual Support,Low-frequency Jargon,Multimedia Elements,Hyperlinks,Navigation Menu,Interactive Elements,Accessibility Issues,Content Length,Instructions Divided into Sections,Tables,Lists/Enumerations,a Table of Contents,a FAQ Section,a Glossary,an Introduction Section,Installation Instructions,an Instructive Example
https://www.ag.ch/de/verwaltung/bvu/umwelt-natur-landschaft/umwelt/erdwaermenutzung/eignungskarte-erdwaerme,PDF,https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/erdwaermenutzung/afu-anleitung-onlinekarten.pdf,Yes,Yes,iEWS,"Environment, agriculture and natural resources",aargau,iEWS,The page discusses the iEWS online tool for site analysis and application creation for geothermal energy use.,"The page provides information on the iEWS online tool for geothermal energy site analysis, including guidelines and conditions for usage.",3,True,9,False,False,13,0,True,True,0,4,362,True,0,0,False,False,False,False,False,True
https://so.ch/verwaltung/volkswirtschaftsdepartement/amt-fuer-landwirtschaft/boden-und-bodenrecht/ressourcenprogramm-humus/humusbilanz-tool/,PDF,"https://so.ch/fileadmin/internet/vwd/vwd-alw/pdfs/Boden/Anleitung-HB-Tool_Erfassung-Ausgangszustand.pdf
https://so.ch/fileadmin/internet/vwd/vwd-alw/pdfs/Boden/Anleitung-HB-Tool_Allgemeine-Funktionen.pdf
https://so.ch/fileadmin/internet/vwd/vwd-alw/pdfs/Boden/Anleitung-HB-Tool_Anmeldung_Massnahmen.pdf",Yes,Yes,Humusbilanz-Tool,"Environment, agriculture and natural resources",solothurn,Humusbilanz-Tool,The page describes the Humusbilanz-Tool developed by Agroscope for assessing soil quality in agriculture through humus balance calculations.,The page offers a tool for assessing soil humus balance.,2,False,0,False,False,6,0,True,True,0,5,99,True,0,0,False,False,False,False,False,False
https://www.ag.ch/de/smartserviceportal/dienstleistungen?dl=fischfangstatistik-einreichen-af4c55e8-2bb3-44ae-96d9-36efd79dad25_de,"PDF, Video","https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/fischerei/statistiken/anleitungen-statistk-erfassen/anleitungfreianglerin.pdf
https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/fischerei/statistiken/anleitungen-statistk-erfassen/anleitungnetzfischerin.pdf
https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/fischerei/statistiken/anleitungen-statistk-erfassen/anleitungpaechterin.pdf
https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/fischerei/statistiken/anleitungen-statistk-erfassen/anleitungrevierfischerin.pdf
https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/fischerei/statistiken/anleitung-installation-pwa.pdf
https://www.ag.ch/media/kanton-aargau/bvu/umwelt-natur/fischerei/statistiken/fischereistatistik-anleitung-offline.pdf
https://youtu.be/TENVzU3HMZo",Yes,Yes,Fischfangstatistik,"Environment, agriculture and natural resources",aargau,Fischfangstatistik,The page provides instructions for using an electronic application to record fishing statistics.,The page provides a platform for submitting fishing statistics and offers PDF guides on how to use the application.,4,True,0,False,False,18,1,True,True,0,4,230,True,0,3,True,False,False,False,True,True
https://www.ag.ch/de/verwaltung/bvu/umwelt-natur-landschaft/umwelt/umweltdaten-portal-envis,"PDF, Webpage",https://www.ag.ch/umwelt-aargau/pdf/UAG_78_09.pdf,Yes,Yes,EnVIS,"Environment, agriculture and natural resources",aargau,,,"Discusses EnVIS, a WebGIS application for environmental data monitoring and analysis.",3,True,2,False,False,15,1,True,True,0,3,307,True,0,1,False,False,False,False,False,True
https://rawi.lu.ch/down_loads/down_loads_bew,"PDF, Webpage","https://rawi.lu.ch/-/media/RAWI/Dokumente/Downloads/baubewilligungen/Anleitung_Webformular.pdf?rev=0ca965c1f548429abc2d2ee74cd54892
https://rawi.lu.ch/-/media/RAWI/Dokumente/Downloads/baubewilligungen/eFormular_Prozessbeschrieb.pdf?rev=db90f7204a87401a9d7db5ec3ae3fd9b",Yes,Yes,eBAGE,"Environment, agriculture and natural resources",lucerne,eBAGE,The page provides various forms and documents related to construction. It mentions that web-based eForms can be filled out and submitted electronically using specific browsers. It also includes user manuals for eBAGE.,"The page provides downloadable forms and guidelines related to construction procedures in Kanton Luzern, including web-based eFormulare for submitting various types of construction requests electronically.",2,True,0,False,False,41,0,True,True,0,4,527,True,0,13,False,True,False,False,True,False
https://www.hbav.dij.be.ch/de/start/hb-fachthemen/auszuege-und-dokumente/foersterplan.html,"PDF, Webpage","https://www.hbav.dij.be.ch/content/dam/hbav_dij/dokumente/de/hb-dm01/agi-hbav-verifikation-veriso-be-benutzerhandbuch-de.pdf
https://www.hbav.dij.be.ch/content/dam/hbav_dij/dokumente/de/hb-dm01/agi-hbav-auszuege-foersterplan-beispiel-shapefile-de.zip",Yes,Yes,VeriSO,"Environment, agriculture and natural resources",bern,"VeriSO, ESRI ShapeFiles",The page provides guidelines for forest planning and mentions the use of specific software tools for data exchange and verification.,"Discusses the Försterplan, a digital plan for forest management, and the software tools used for its creation and modification.",2,False,1,False,True,24,0,True,True,1,3,556,True,2,1,True,False,False,False,False,True
https://www.ag.ch/de/verwaltung/bvu/umwelt-natur-landschaft/umwelt/abfallwirtschaft/sonderabfaelle/betriebsnummer,"PDF, Webpage","https://www.uvek.egov.swiss/faq/Anleitung_Registrierung_Login-mit-eIAM_DE.pdf
https://www.uvek.egov.swiss/de/hilfestellungen",Yes,Yes,"VeVA-Online, eGOV UVEK","Environment, agriculture and natural resources",aargau,"VeVA-Online, eGOV UVEK",The page provides information on how to apply for a Betriebsnummer in the VeVA-Online database.,The page provides a guide on how to apply for a business number in the VeVA-Online database for waste management.,3,True,0,False,False,6,0,True,True,0,2,298,True,0,5,False,False,False,False,True,False
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-umwelt/wasser/infrastruktur/siedlungsentwaesserung/modernisierung-leitungskataster/,"PDF, Webpage",https://so.ch/fileadmin/internet/bjd/bjd-afu/32_Wasser/4_Infra/Modernisierung_Leitungskataster/Handbuch_DQC_Solothurn.pdf,Yes,Yes,"VSA Checkservice, Geonis, Autodesk Map 3D, Cadwork, LIDS, QGIS","Environment, agriculture and natural resources",solothurn,"VSA Checkservice, Geonis, Autodesk Map 3D, Cadwork, LIDS, QGIS","The page details the ""Modernization of Pipeline Cadastre"" project, which involves checking the data of wastewater cadastres and providing recommendations for updates.",Discusses a project for modernizing the sewerage infrastructure data management system.,2,False,0,False,False,22,0,True,True,0,4,306,True,0,2,False,False,False,False,True,False
https://www.ur.ch/_rte/publikation/18949,Video,,Yes,No,AgriGIS,"Environment, agriculture and natural resources",uri,AgriGIS,The page offers instructional videos for the AgriGIS application.,"The page provides video tutorials for AgriGIS, a software related to agriculture.",2,True,0,False,False,7,0,True,True,2,5,283,True,2,0,False,True,False,False,False,False
https://map.geo.tg.ch/services/geofy_chsdi3/help/html?id=alles,Webpage,,No,N/A,ThurGIS,"Environment, agriculture and natural resources",thurgau,ThurGIS,N/A,N/A,2,False,29,False,False,34,0,True,False,2,6,1514,True,0,1,False,False,False,False,False,True
https://landwirtschaftsamt.tg.ch/de/direktzahlungen/geografische-informationssysteme-thurgislagis.html/3069,Webpage,,No,N/A,LAGIS,"Environment, agriculture and natural resources",thurgau,LAGIS,N/A,N/A,3,True,0,False,False,14,3,True,True,0,4,220,True,0,0,False,False,False,False,False,True
https://www.gr.ch/DE/institutionen/verwaltung/diem/ajf/fischerei/Fischen-in-Graubuenden/Seiten/Fischerei-App.aspx,Webpage,,Yes,No,Fischerei-App,"Environment, agriculture and natural resources",graubunden,Fischerei-App,"The page provides information about the Fischerei-App, which is used for recording fishing statistics and activities.",The page discusses a fishing app for recording fishing statistics and activities.,2,True,0,False,True,10,0,True,True,0,3,200,True,0,0,False,True,False,False,True,False
https://uwe.lu.ch/themen/abfall/egi,Webpage,,Yes,No,EGI,"Environment, agriculture and natural resources",lucerne,EGI,"The page provides information on the EGI system, an internet-based EDV program for waste disposal approvals in the Canton of Lucerne. It also includes a user manual for EGI.",The page discusses an online platform for disposal authorization in the Canton of Lucerne.,2,True,0,False,False,9,0,True,True,0,6,167,True,1,2,False,False,False,False,True,False
https://www.zh.ch/de/bildung/informationen-fuer-schulen/informationen-volksschule/volksschule-fuehrung/volksschule-klassen-stellen-planen/volksschule-schuljahr-planen.html,PDF,https://www.zh.ch/content/dam/zhweb/bilder-dokumente/themen/bildung/informationen-fuer-schulen/informationen-fuer-die-volksschule/fuehrung/klassen-stellen-planen/schuljahr-planen/anleitung_zeiterfassung_schulleitung.pdf,Yes,Yes,"Planungstool,Berechnungstool,Tool für Stellenausschreibung,Medienbruchfreies Zeiterfassungstool,Tool zur Zeiterfassung für Schulleitende",Education,zurich,"Planungstool,Berechnungstool,Tool für Stellenausschreibung,Medienbruchfreies Zeiterfassungstool,Tool zur Zeiterfassung für Schulleitende","The page provides various planning and calculation tools for school administration, including tools for job postings and time tracking for school management.","Provides tools and guidelines for school administrators to plan the school year, including time recording and resource planning.",3,True,0,True,False,29,0,True,True,5,5,580,True,0,0,True,False,False,False,False,False
https://www.ag.ch/de/verwaltung/bks/kultur/kulturpflege/bibliothek-archiv/kantonsbibliothek/ausleihe-und-benutzung/swisscovery-plattform,PDF,https://www.ag.ch/media/kanton-aargau/bks/kultur/kantonsbibliothek/bkskb-anleitung-registrierung-swisscovery-final.pdf,Yes,Yes,"Swisscovery, SWITCH edu-ID",Education,aargau,"Swisscovery, SWITCH edu-ID","The page provides detailed information about the Swisscovery platform, which is a national library platform bundling scientific information from over 490 libraries in Switzerland. It also mentions SWITCH edu-ID for registration.","Discusses the transition of the Kantonsbibliothek to the swisscovery platform, including registration and usage guidelines.",2,True,3,False,False,18,0,True,True,3,5,663,True,0,3,False,True,False,False,True,True
https://ar.ch/verwaltung/departement-bildung-und-kultur/amt-fuer-mittel-und-hochschulen-und-berufsbildung/abteilung-berufsbildung/berufsbildungsportal/,"PDF, Webpage",https://ar.ch/fileadmin/user_upload/Departement_Bildung_Kultur/Amt_fuer_Mittelschule__Hochschule/Berufsbildung/Berufbildungsportal.pdf,Yes,Yes,Berufsbildungsportal,Education,appenzell_ausserroden,Berufsbildungsportal,"The page introduces the Berufsbildungsportal, a service that allows users to manage and view their vocational training data.","Discusses the Berufsbildungsportal, a service for managing educational data in Appenzell Ausserrhoden.",2,False,2,False,False,8,4,True,True,0,6,140,True,0,0,True,False,False,False,False,True
https://www.volksschulen.bs.ch/unterricht/digitalisierung_edubs-book/faq-zum-edubs-book.html,Webpage,,No,N/A,eduBS-Book,Education,basel_stadt,eduBS-Book,N/A,N/A,3,True,0,False,True,6,0,True,False,0,3,677,True,0,7,False,True,False,False,True,False
https://www.ag.ch/de/verwaltung/dfr/statistik/erhebungen/bildungsstatistik/step-i-sonderschulen,"PDF, Webpage",https://www.ag.ch/media/kanton-aargau/dfr/dokumente/statistik/erhebungen/bildungsstatistik/step-i-help.pdf,Yes,Yes,n-STEP,Education,aargau,n-STEP,The page provides instructions for special schools on how to enter data into the STEP I 2023 survey regarding the future educational paths of their students.,"Provides information on data collection procedures for special schools, including a PDF guide for data entry.",2,True,0,False,False,5,0,True,True,1,2,174,True,0,1,False,False,False,False,False,False
https://www.ag.ch/profil,Webpage,,No,N/A,"Excel 2016, Outlook 2016, PowerPoint 2016, Word 2016, Adobe Acrobat DC, Project 2016, Visio 2016",Education,aargau,"Excel 2016, Outlook 2016, PowerPoint 2016, Word 2016, Adobe Acrobat DC, Project 2016, Visio 2016",N/A,N/A,1,False,0,False,False,2,0,True,True,0,4,33,False,0,0,False,False,False,False,False,False
https://www.ag.ch/de/ueber-uns/barrierefreiheit,Webpage,,No,N/A,"Excel 2016, Outlook 2016, PowerPoint 2016, Word 2016, Adobe Acrobat DC, Project 2016, Visio 2016",Education,aargau,"Excel 2016, Outlook 2016, PowerPoint 2016, Word 2016, Adobe Acrobat DC, Project 2016, Visio 2016",N/A,N/A,3,True,1,False,False,6,0,True,True,0,2,334,True,0,0,False,False,False,False,True,True
https://ksreussbuehl.lu.ch/intern,Webpage,https://www.lu.ch/verwaltung/BKD/bkd_dienststellen/bkd_departements_sekretariat/Controlling_Finance_Projekte/zertifikat_byod,Yes,Yes,"Sharepoint KSR, 2FA",Education,lucerne,"Sharepoint KSR, 2FA","The page provides internal resources for students and teachers, including password management and 2FA instructions.","The page provides password-protected areas and technical guides for students and teachers, including password reset procedures and 2FA instructions.",2,True,0,False,False,1,0,True,True,0,4,102,False,0,0,False,False,False,False,True,False
https://www.lu.ch/verwaltung/BKD/bkd_dienststellen/bkd_departements_sekretariat/Controlling_Finance_Projekte/zertifikat_byod,Webpage,,Yes,N/A,"Sharepoint KSR, 2FA",Education,lucerne,"Sharepoint KSR, 2FA",N/A,N/A,2,True,0,False,False,3,0,True,True,0,5,75,False,0,1,False,False,False,False,True,False
https://ksberomuenster.lu.ch/dienstleistungen/ICT/WLAN_BYOD_LENO,Webpage,,No,N/A,ICT,Education,lucerne,,N/A,N/A,2,True,0,False,False,5,0,True,True,0,5,124,False,0,2,False,False,False,False,False,False
https://ksberomuenster.lu.ch/dienstleistungen/ICT/Druck_Kopier_Scansystem,Webpage,,No,N/A,ICT,Education,lucerne,,N/A,N/A,2,True,2,False,False,10,0,True,True,0,5,123,False,0,1,False,False,False,False,True,True
https://ksberomuenster.lu.ch/dienstleistungen/ICT/passwort_aendern,Webpage,,No,N/A,ICT,Education,lucerne,,N/A,N/A,2,True,0,False,False,6,0,True,True,0,5,265,False,0,0,False,False,False,False,True,False
https://ksalpenquai.lu.ch/service/Kopieren_und_Drucken,Webpage,,Yes,No,PaperCut,Education,lucerne,PaperCut,"The page provides information on the PaperCut software used for printing and copying at the school, including how to manage print jobs and add credit.",The page provides a guide on how to use the PaperCut software for printing and copying at the school.,2,True,0,False,False,4,0,True,True,0,5,109,False,0,0,False,False,False,False,True,False
https://www.ai.ch/themen/kultur-und-geschichte/bibliotheken/volksbibliothek-appenzell/angebot/dibiost,Webpage,,Yes,No,"Dibiost,Onleihe",Education,appenzell_inneroden,"Dibiost,Onleihe","The page provides information about Dibiost, a digital library service, and how to use the Onleihe app for borrowing electronic media.",The page provides a guide on how to use the Digital Library Ostschweiz (Dibiost) for electronic media borrowing.,1,True,1,False,False,3,1,True,True,0,9,307,True,0,3,True,False,False,False,False,True
https://www.sg.ch/wirtschaft-arbeit/pki/renewal-software.html,PDF,https://www.sg.ch/wirtschaft-arbeit/pki/renewal-software/_jcr_content/Par/sgch_accordion_list/AccordionListPar/sgch_accordion_copy/AccordionPar/sgch_downloadlist/DownloadListPar/sgch_download_625576261.ocFile/Anleitung%20BIT-Antrag%20PIN%20Reset%20Superuser.pdf,Yes,Yes,"Gemalto SafeNet Authentication Client, PIN Reset, Certificate Renewal",E-governance and administration,st_gallen,"Gemalto SafeNet Authentication Client, PIN Reset, Certificate Renewal","The page details the software requirements for PKI Smartcards, including ""Gemalto SafeNet Authentication Client"" for card usage, ""PIN Reset"" software for unlocking, and ""Certificate Renewal"" software for extending the card's validity.",The page provides information on the software required for reading PKI certificates and the procedures for PIN reset.,1,True,0,False,False,0,0,True,True,3,5,74,True,0,1,False,False,False,False,False,False
https://www.ag.ch/de/smartserviceportal/dienstleistungen?dl=an-eanhoerungen-teilnehmen-e0ad19b4-9807-42a4-951d-e58102d11d57_de,PDF,https://www.ag.ch/media/kanton-aargau/portal/aktuell/anhoerungen/projekt-eanhoerungen/anleitungmeinkonto.pdf,Yes,Yes,eAnhörungen,E-governance and administration,aargau,"eAnhörungen, Smart Service Portal",The page provides instructions for participating in eAnhörungen (eHearings) through the Smart Service Portal.,Provides information on how to participate in e-hearings via the Smart Service Portal.,2,True,0,False,False,5,0,True,True,0,3,171,True,0,1,True,False,False,False,True,False
https://erechtsverkehr.tg.ch/html/4041,PDF,https://erechtsverkehr.tg.ch/public/upload/assets/55916/Anleitung_elektronischer_Rechtsverkehr_Kanton_Thurgau.pdf?fp=1,Yes,Yes,SwissID,E-governance and administration,thurgau,SwissID,"The page discusses the electronic legal transaction process in the Canton of Thurgau, mentioning the use of SwissID or other signature software for electronic submissions with a qualified electronic signature.","The page provides information on electronic legal transactions, including guidelines and software requirements for electronic submissions to judicial authorities.",2,True,0,False,False,17,0,True,True,0,1,489,True,0,1,False,False,False,False,False,False
https://www.sta.be.ch/de/start/themen/wahlen-und-abstimmungen/infos-fuer-gemeinden/wahl--und-abstimmungssoftware-bewas.html,"PDF, Video","https://www.sta.be.ch/content/dam/sta/dokumente/de/themen/wahlen-und-abstimmungen/informationen-f%C3%BCr-die-gemeinden/merkblattbewas.pdf
https://www.sta.be.ch/content/dam/sta/dokumente/de/themen/wahlen-und-abstimmungen/informationen-f%C3%BCr-die-gemeinden/Benutzerhandbuch%20BEWAS%20Gemeinden%20V2.2_202308.pdf",Yes,Yes,BEWAS,E-governance and administration,bern,"BEWAS, FreeOTP App, Google Authenticator",The page offers guidance and resources for using the BEWAS software for elections and referendums.,"Provides training videos, a handbook, and troubleshooting tips for the BEWAS software used in elections and voting.",2,False,0,False,True,8,8,True,True,1,5,276,True,0,3,True,False,False,False,False,True
https://www.zh.ch/de/wirtschaft-arbeit/domain-zuerich/registrierungsinfo.html,"PDF, Webpage","https://www.zh.ch/content/dam/zhweb/bilder-dokumente/themen/wirtschaft-arbeit/domain-zuerich/dokumente/zuerich-domain-fuer-organisationen-des-oeff-rechts.pdf
https://www.icann.org/sites/default/files/packages/reserved-names/ReservedNames.xml",Yes,Yes,.zuerich Domain,E-governance and administration,zurich,,,"The page provides information regarding the registration of .zuerich domains, including eligibility criteria, guidelines, and the process for registration.",3,True,0,True,False,24,0,True,True,4,5,1033,True,0,1,True,True,False,False,True,False
https://www.ag.ch/de/aktuell/anhoerungen-vernehmlassungen/eanhoerungen,"PDF, Webpage",https://www.ag.ch/media/kanton-aargau/portal/aktuell/anhoerungen/projekt-eanhoerungen/anleitungmeinkonto.pdf,Yes,Yes,eAnhörungen,E-governance and administration,aargau,eAnhörungen,"The page describes the eAnhörungen project, which digitalizes the public consultation process in the Canton of Aargau, integrating it into the ""Mein Konto"" platform for online services.",Discusses the digital transformation of public hearings in Kanton Aargau through the eAnhörungen software.,2,True,2,False,False,11,1,True,True,2,6,362,True,0,2,False,False,False,False,True,True
https://www.ag.ch/de/verwaltung/dvi/grundbuch-vermessung/grundbuch/informatisiertes-grundbuch/agobis,"PDF, Webpage","https://www.ag.ch/media/kanton-aargau/dvi/dokumente/arp/grundbuch/agobis/benutzerhandbuch-neues-agobis.pdf
https://www.ag.ch/media/kanton-aargau/dvi/dokumente/arp/grundbuch/agobis/benutzeranleitung-elektronische-grundbuchmeldung-neues-agobis.pdf
https://www.ag.ch/media/kanton-aargau/dvi/dokumente/ga/fachstelle-datenaustausch/anleitung-gmv-0v3-gf.pdf",Yes,Yes,AGOBIS,E-governance and administration,aargau,"AGOBIS,GMV (Geres Message Viewer)","The page provides information on how to access and navigate the AGOBIS system, which is used for handling land registry data.","Provides information on AGOBIS, a land and object information system, including login procedures and user guides.",5,True,2,False,False,16,0,True,True,1,6,332,True,0,1,False,False,False,False,False,True
https://www.sg.ch/steuern-finanzen/steuern/ekonto-efaktoren-privatperson---ihr-online-steuerportal.html,"Video, Webpage",,Yes,No,eKonto,E-governance and administration,st_gallen,,,The page offers an electronic service for managing tax accounts.,1,True,1,False,False,11,0,True,True,3,6,139,True,0,1,False,False,False,False,True,True
https://www.staatskanzlei.bs.ch/politische-rechte/wahlen-abstimmungen/e-voting.html,Webpage,"https://www.evoting-info.ch/gut-zu-wissen/fragen-und-antworten
https://www.evoting-info.ch/",Yes,Yes,E-Voting System,E-governance and administration,basel_stadt,E-Voting System by Swiss Post,"The page provides information on the E-Voting system operated by the Swiss Post, which allows certain groups like the disabled and Swiss citizens abroad to vote electronically.","The page provides information on the E-Voting system in Basel-Stadt, including its use for people with disabilities and Swiss citizens abroad.",3,True,0,False,True,14,1,True,False,0,3,1216,True,0,29,False,True,False,False,False,True
https://www.itbs.bs.ch/dienstleistungen/egovernment/das-ekonto/ekonto-firmen-tutorial.html,Webpage,,Yes,Yes,eKonto,E-governance and administration,basel_stadt,eKonto,"The page provides a tutorial for eKonto, a platform for firms to manage various services and settings.",The page serves as a tutorial for navigating the eKonto platform for firms.,2,False,0,False,True,1,0,True,False,0,3,100,True,0,3,False,False,False,False,False,False
https://www.zh.ch/de/webangebote-entwickeln-und-gestalten/inhalt/designsystem/muster/servicebox.zhweb-noredirect.zhweb-cache.html?node-id=18473%3A158885,Webpage,https://www.zh.ch/de/webangebote-entwickeln-und-gestalten/inhalt/designsystem/community.html,Yes,Yes,Servicebox,E-governance and administration,zurich,,,"The page describes the ""Servicebox"" feature used in websites and web applications.",3,True,0,False,False,7,1,True,True,1,5,396,True,0,10,True,False,False,False,False,True
https://www.zh.ch/de/webangebote-entwickeln-und-gestalten/inhalt/designsystem/community.html,Webpage,,Yes,N/A,Servicebox,E-governance and administration,zurich,,N/A,N/A,4,True,0,False,False,4,0,True,True,1,5,369,True,0,0,True,False,False,False,False,False
https://www.zh.ch/de/webangebote-entwickeln-und-gestalten/inhalt/designsystem/seitentypen/serviceseite.zhweb-noredirect.zhweb-cache.html?node-id=19036%3A198811,Webpage,https://www.zh.ch/de/webangebote-entwickeln-und-gestalten/inhalt/designsystem/community.html,Yes,Yes,Serviceseite,E-governance and administration,zurich,,,"The page provides details about the design and behavior of a ""Serviceseite"" (Service Page) within the Canton of Zürich's web system, including its appearance and components.",3,True,0,False,False,9,2,True,True,1,5,225,True,0,2,True,False,False,False,False,True
https://www.itbs.bs.ch/dienstleistungen/egovernment/eportal.html,Webpage,,No,N/A,eKonto,E-governance and administration,basel_stadt,,N/A,N/A,3,True,1,False,True,7,0,True,False,0,3,482,True,0,14,True,False,False,False,False,True
https://www.fr.ch/de/arbeit-und-unternehmen/handelregister/faq-haeufig-gestellte-fragen,Webpage,,No,N/A,Handelsregisters,E-governance and administration,freiburg,,N/A,N/A,2,True,0,True,True,9,0,True,True,0,3,382,False,0,1,True,True,False,False,False,False
https://www.fr.ch/de/arbeit-und-unternehmen/handelregister/wie-kann-ein-unternehmen-im-register-eingetragen-geaendert-und-geloescht-werden,Webpage,,No,N/A,Handelsregisters,E-governance and administration,freiburg,,N/A,N/A,2,True,0,True,True,0,0,True,True,0,3,24,False,0,2,True,False,False,False,False,False
https://www.sta.be.ch/de/start/themen/wahlen-und-abstimmungen/infos-fuer-gemeinden/infos-gemeinden-wahlen-abstimmungen.html,Webpage,,No,N/A,BEWAS,E-governance and administration,bern,BEWAS,N/A,N/A,2,True,0,False,True,11,0,True,True,1,5,376,True,0,1,True,False,False,False,False,False
https://www.sg.ch/wirtschaft-arbeit/Etiketto-Mat.html,Webpage,,Yes,No,Etiketto-Mat,E-governance and administration,st_gallen,Etiketto-Mat,"The page describes the Etiketto-Mat, an Excel-based tool for creating labels, and provides information on how to order it.",Discusses the Etiketto-Mat software used for label creation in Scan-Centers.,1,True,1,False,False,3,0,True,True,2,6,284,True,0,1,False,False,False,False,True,True
https://www.ag.ch/de/verwaltung/dfr/ueber-uns/organisation/informatik-aargau/fernwartung,Webpage,,Yes,No,"ISL Client, ISL LightDesk 4",E-governance and administration,aargau,"ISL Client, ISL LightDesk 4",The page provides instructions for setting up remote support using ISL Client and ISL LightDesk 4.,"The webpage provides instructions for remote support using the ISL Client, including how to establish a connection and receive support.",2,True,1,False,False,5,0,True,True,0,2,190,True,0,1,False,False,False,False,False,True
https://www.kaio.fin.be.ch/de/start/dienstleistungen/arbeitsplatz/zwei-faktor-authentifizierung--2fa-/pin-reset.html,Webpage,,Yes,No,Authenticator-App,E-governance and administration,bern,Authenticator-App,The page provides a guide on how to reset your PIN for logging into your PC workstation using two-factor authentication.,Provides a guide on how to reset the PIN for two-factor authentication.,2,True,7,False,True,3,0,True,True,1,4,459,True,0,0,True,False,False,False,True,True
https://www.sv.fin.be.ch/de/start/e-services/uebersicht-elektronische-dienste/faq-be-login.html,Webpage,,Yes,No,"BE-Login, TaxMe-Online, Dr. Tax, Mozilla Firefox, Microsoft Edge, Google Chrome, Safari",E-governance and administration,bern,"BE-Login, TaxMe-Online, Dr. Tax, Mozilla Firefox, Microsoft Edge, Google Chrome, Safari","The page provides a comprehensive FAQ about BE-Login, covering topics like registration, technical requirements, and document upload for tax filing.","The page provides a comprehensive FAQ about BE-Login, a platform for electronic tax filing in the Canton of Bern.",47,False,0,False,True,6,0,True,True,46,3,1202,True,0,14,True,False,False,False,True,False
https://www.zh.ch/de/webangebote-entwickeln-und-gestalten/inhalt/designsystem/komponenten/karte.zhweb-noredirect.zhweb-cache.html?node-id=21161%3A184412,Webpage,,Yes,No,Designsystem for Websites & Webapplikationen,E-governance and administration,zurich,Designsystem for Websites & Webapplikationen,"The page details the implementation of a map component within a design system, including features like location pins, zoom functions, and user location integration.","The page provides guidelines on how to use map components in websites and web applications, including features like zoom and pin placement.",3,True,0,False,False,6,1,True,True,1,5,362,True,0,7,True,False,False,False,False,True
https://www.sg.ch/politik-verwaltung/abstimmungen-wahlen/e-voting/anmeldeverfahren.html,Webpage,,Yes,No,E-Voting System,E-governance and administration,st_gallen,E-Voting System,"The page outlines the registration process for e-voting in the canton of St.Gallen, including a step-by-step guide and the necessary prerequisites.",The page provides information on the registration process for E-Voting in the Canton of St.Gallen.,1,True,0,False,False,4,0,True,True,3,5,256,True,0,1,False,False,False,False,False,False
https://www.itbs.bs.ch/dienstleistungen/egovernment/das-ekonto/anleitung-ekonto.html,Webpage,,Yes,No,eKonto,E-governance and administration,basel_stadt,eKonto,"The page provides a step-by-step guide for registering and using eKonto, including how to set up 2-factor authentication.","The page provides a step-by-step guide for registering and using eKonto, a platform for e-governance services.",2,False,0,False,True,1,0,True,False,0,3,100,True,0,3,False,False,False,False,False,False
https://www.itbs.bs.ch/dienstleistungen/egovernment/das-ekonto/ekonto-privat-tutorial.html,Webpage,,Yes,No,eKonto,E-governance and administration,basel_stadt,eKonto,"The page serves as a tutorial for private customers using eKonto, detailing various functionalities and settings.","The page provides a tutorial on how to use eKonto, a platform for e-governance services.",2,False,0,False,True,1,0,True,False,0,3,100,True,0,3,False,False,False,False,False,False
https://www.itbs.bs.ch/dienstleistungen/egovernment/das-ekonto/faq-ekonto.html,Webpage,,Yes,No,eKonto,E-governance and administration,basel_stadt,eKonto,"The page contains FAQs about eKonto, a digital account service provided by IT BS for e-government services.","The page serves as an FAQ for eKonto, a software used for e-governance in Basel-Stadt.",2,False,0,False,True,1,0,True,False,0,3,100,True,0,3,False,False,False,False,False,False
https://so.ch/staatskanzlei/eumzug/eumzug/verarbeitung-von-eumzuegen-im-system/,Webpage,,Yes,No,eUmzug,E-governance and administration,solothurn,eUmzug,The page provides guidelines for municipalities on processing e-movement reports within the eUmzug system.,The page outlines the procedures for processing electronic relocations within the Canton of Solothurn's system.,2,False,0,False,False,8,0,True,True,0,4,100,True,0,0,True,False,False,False,False,False
https://www.sg.ch/wirtschaft-arbeit/pki/IAM.html,Webpage,,Yes,No,IAM,E-governance and administration,st_gallen,IAM,The page provides instructions for using IAM with a PKI card.,"Provides a detailed guide on how to use the IAM (Identity and Access Management) system, including login procedures and troubleshooting.",1,True,0,False,False,1,0,True,True,5,5,109,True,0,1,False,False,False,False,False,False
