page_link,guide_format,doc_links,page_is_software_guide,page_contains_software_guide,software_name,guide_topic,canton,software_name_chatGPT,software_name_explanation,page_content
https://www.zh.ch/de/migration-integration/einbuergerung/informationen-fuer-behoerden-zur-einbuergerung/grundkenntnistest-gemeinden-schulen.html,,,No,No,,,zurich,,,"The page describes a standardized, browser-based basic knowledge test developed by the Municipal Office of the Canton of Zürich for the ordinary naturalization procedure, assessing knowledge about geographical, historical, political, and social conditions."
https://www.zh.ch/de/migration-integration/einbuergerung/informationen-fuer-behoerden-zur-einbuergerung/cug_polizei.html,,,No,No,,,zurich,,,The page is a login portal for the police department related to citizenship matters in the Canton of Zürich.
https://www.zh.ch/de/migration-integration/einbuergerung/informationen-fuer-behoerden-zur-einbuergerung/cug_gemeinden.html,,,No,No,,,zurich,,,The page is a login portal for municipalities related to naturalization procedures in the Canton of Zurich. It provides instructions for login credentials and contact information for assistance.
https://www.zh.ch/de/migration-integration/asyl/asylfuersorge.html,,,No,No,,,zurich,,,"Information on asylum care in the Canton of Zurich, including the asylum process, housing, medical assistance, support for municipalities, legal regulations, and contact details."
https://www.zh.ch/de/gesundheitsdirektion/kantonales-labor/berufsbildung.html,,,No,No,,,zurich,,,"Information on vocational training for laboratory technicians in the fields of Chemistry and Biology at the Cantonal Laboratory of Zurich, including details about the selection process, internships, and downloadable training programs."
https://www.zh.ch/de/gesundheitsdirektion/kantonales-labor/akkreditierung.html,,,No,No,,,zurich,,,The page discusses the accreditation and quality assurance systems of the Cantonal Laboratory.
https://www.zh.ch/de/gesundheit/spitaeler-kliniken/spitalplanung/archiv-projekt-spitalplanung-2023.html,,,No,No,,,zurich,,,The page details the hospital planning project for 2023 in Zurich.
https://www.zh.ch/de/gesundheit/spitaeler-kliniken/qualitaet-listenspitaeler.html,,,No,No,,,zurich,,,"The page outlines the quality requirements and controls for listed hospitals in the Canton of Zurich. It includes information on quality controlling, specifications for different medical areas, quality strategies, and guidelines for the correct recording of operators."
https://www.zh.ch/de/gesundheit/solarien.html,,,No,No,,,zurich,,,"The page provides information about the regulations and guidelines for the operation and use of tanning beds (Solarien) in the Canton of Zurich. It includes details about safety measures, user restrictions, and reporting requirements for operators."
https://www.zh.ch/de/gesundheit/lebensmittel/exportzertifikate.html,,,No,No,,,zurich,,,The page provides information on how to apply for export certificates for businesses located in the Canton of Zurich.
https://www.zh.ch/de/gesundheit/krankenversicherung.html,,,No,No,,,zurich,,,"Information about health insurance obligations and regulations in the Canton of Zurich, Switzerland."
https://www.zh.ch/de/gesundheit/heilmittel-betriebe/medizinprodukte.html,,,No,No,,,zurich,,,"The page details the legal regulations and guidelines for medical products in the Canton of Zürich, including market surveillance, maintenance, preparation, and instructions for the use of medical products such as sterilizers and measuring devices."
https://www.zh.ch/de/gesundheit/gesundheitsberufe/zahnmedizin.html,,,No,No,,,zurich,,,"The page provides information about dental medicine, regulations, and practices in the Canton of Zürich, including details about electronic patient dossiers and a mention of algorithms in the context of a digital project."
https://www.zh.ch/de/gesundheit/gesundheitsberufe/pharmazie/zulassung-okp-leistungserbringer.html,,,No,No,,,zurich,,,"The page provides instructions and an online form for applying for authorization to work as a service provider under the Obligatory Health Insurance (OKP) in the Canton of Zurich, specifically for pharmacists. It includes details on prerequisites, the application process, quality management, and technical requirements."
https://www.zh.ch/de/gesundheit/gesundheitsberufe/pharmazie/bewilligung-vertretung-apotheke.html,,,No,No,,,zurich,,,"The page provides information about the requirements and process for obtaining a permit for pharmacy representation in the canton of Zurich, including the necessary documents, fees, and consequences of operating without a permit."
https://www.zh.ch/de/gesundheit/gesundheitsberufe/pharmazie/bewilligung-taetigkeit-unter-aufsicht.html,,,No,No,,,zurich,,,"The page provides instructions on how to apply for a permit to employ a pharmacist under supervision in the Canton of Zürich, including requirements, fees, processing time, and necessary documents."
https://www.zh.ch/de/gesundheit/gesundheitsberufe/pharmazie/bewilligung-eigenverantwortliche-taetigkeit.html,,,No,No,,,zurich,,,"Information on how to apply for a permit for independent professional activity as a pharmacist in the Canton of Zurich, including requirements, fees, and legal foundations."
https://www.zh.ch/de/gesundheit/gesundheitsberufe/optometrie/bewilligung-eigenverantwortliche-taetigkeit.html,,,No,No,,,zurich,,,"The page provides information on how to apply for a license to practice as an optometrist in the Canton of Zurich, including requirements, fees, and necessary documents."
https://www.zh.ch/de/gesundheit/gesundheitsberufe/medizin.html,,,No,No,,,zurich,,,"The page provides comprehensive information on medical practice regulations, including licensing and employment in the Canton of Zürich."
https://www.zh.ch/de/gesundheit/gesundheitsberufe/drogerie/bewilligung-vertretung-drogerie.html,,,No,No,,,zurich,,,"The webpage provides a guide on how to apply for a permit to act as a temporary representative in a pharmacy in the Canton of Zurich. It includes details about the requirements, application process, fees, and legal regulations."
https://www.zh.ch/de/gesundheit/gesundheitsberufe/drogerie/bewilligung-selbststaendigen-taetigkeit.html,,,No,No,,,zurich,,,"The webpage provides instructions on how to apply for a license to operate independently as a pharmacist in the Canton of Zurich. It includes details about the requirements, application process, fees, and legal regulations."
https://www.zh.ch/de/gesundheit/gesundheitsberufe.html,,,No,No,,,zurich,,,"The page provides information on various health professions, including regulations, forms, and contact details."
https://www.zh.ch/de/gesundheit/ethik-humanforschung/einteilung-forschungsprojekt.html,,,No,No,,,zurich,,,"The page provides information on the categorization of research projects in the field of human research, including clinical and non-clinical research projects, and guidelines for medical products and in-vitro diagnostics."
https://www.zh.ch/de/gesundheit/coronavirus/informationen-fuer-akteure-im-gesundheitswesen.html,,,No,No,,,zurich,,,"The page provides comprehensive information for healthcare professionals in the Canton of Zürich regarding COVID-19, including guidelines, testing criteria, therapies, vaccination recommendations, and protective measures."
https://www.zh.ch/de/gesundheit/coronavirus/coronavirus-impfung/stammdaten-erfassen-in-impfportal.html,,,No,No,,,zurich,,,Information about VacMe
https://www.zh.ch/de/gesundheit/coronavirus/coronavirus-impfung.html,,,No,No,,,zurich,,,"The page provides detailed information about COVID-19 vaccination in the Canton of Zurich, including current recommendations, vaccination centers, eligibility criteria, and available vaccines. It also includes guidelines for specific groups such as vulnerable persons, pregnant women, and children."
https://www.zh.ch/de/gesundheit/chemikalien/chemikalienrecht/aenderungen-2022-chemikalienrecht.html,,,No,No,,,zurich,,,"Discusses changes in chemical regulations for 2022, including labeling and safety data sheets."
https://www.zh.ch/de/gesundheit/chemikalien/chemikalienrecht.html,,,No,No,,,zurich,,,"The page provides information on chemical regulations, including safety data sheets and upcoming legislative changes."
https://www.zh.ch/de/gesundheit/chemikalien/akteure-chemikalien.html,,,No,No,,,zurich,,,"The page provides comprehensive information about the safe handling, storage, transportation, and disposal of chemicals, including guidelines for schools, businesses, and private use."
https://www.zh.ch/de/gerichte-notariate/verwaltungsgericht/informatinsbestaende.html,,,No,No,,,zurich,,,"The page details the information holdings of the Administrative Court of the Canton of Zurich, Switzerland."
https://www.zh.ch/de/finanzdirektion/kdmz/beschaffung-material.html,,,No,No,,,zurich,,,"The page discusses the procurement of office and cleaning materials, including the support for the procurement of hardware and software through framework agreements with suppliers."
https://www.zh.ch/de/familie/lebensereignisse.html,,,No,No,,,zurich,,,"The page provides information on various life events related to family matters in Zurich, including name changes, civil status events abroad, and paternity recognition."
https://www.zh.ch/de/familie/kindes-und-erwachsenenschutz.html,,,No,No,,,zurich,,,"Discusses child and adult protection laws and procedures, including the responsibilities of various authorities."
https://www.zh.ch/de/familie/familienforschung.html,,,No,No,,,zurich,,,"The page offers information on family research, including how to access various types of records and guidelines for researchers."
https://www.zh.ch/de/familie/ergaenzende-hilfen-zur-erziehung/newsletter-ergaenzende-hilfen-zur-erziehung/newsletter-04-2020.html,,,No,No,,,zurich,,,The page includes a newsletter discussing various topics related to supplementary aids for education. It mentions the digitalization of processes and the implementation of Microsoft Dynamics to simplify data exchange and administrative tasks.
https://www.zh.ch/de/familie/ergaenzende-hilfen-zur-erziehung/kinder-und-jugendheime.html,,,No,No,,,zurich,,,"The page provides comprehensive information on children and youth homes, including regulations, financing, and supervision."
https://www.zh.ch/de/familie/ergaenzende-hilfen-zur-erziehung/gesuch-um-rueckforderung-von-versorgertaxen.html,,,No,No,,,zurich,,,"The page provides information on how municipalities in the Canton of Zurich can apply for the reimbursement of ""Versorgertaxen"" (care taxes) for child and youth home care services."
https://www.zh.ch/de/familie/bibliotheken/newsletter-fachstelle-bibliotheken/newsletter-fachstelle-bibliotheken-maerz-2023.html,,,No,No,,,zurich,,,The page is a newsletter discussing upcoming events and initiatives for libraries in the Canton of Zurich.
https://www.zh.ch/de/familie/angebote-fuer-familien-mit-kindern/sonderpaedagogik/therapie-foerderstellen-sonderpaedagogik.html,,,No,No,,,zurich,,,"The page provides information on special education therapy and support centers, including contact details and specializations."
https://www.zh.ch/de/familie/angebote-fuer-familien-mit-kindern/kinder-und-jugendhilfezentren/veranstaltungen-kurse-kjz/fit-for-family/fit-for-family-online.html,,,No,No,,,zurich,,,"The page offers information about ""Fit for Family online,"" a series of online workshops for parents. These ""Erziehungs-Snacks"" or educational snacks are conducted via Zoom and provide practical tips and a platform for parents to exchange ideas."
https://www.zh.ch/de/familie/angebote-fuer-familien-mit-kindern/kinder-und-jugendhilfezentren/veranstaltungen-kurse-kjz/babymassage.html,,,No,No,,,zurich,,,"Information on baby massage courses for parents with babies from 2 months old, including dates, locations, and contact details for registration."
https://www.zh.ch/de/familie/angebote-fuer-familien-mit-kindern/elternbildung/elternbildung-organisieren-referieren.html,,,No,No,,,zurich,,,"The page offers information on organizing and conducting parent education workshops and events in the Canton of Zurich. It includes details on workshops, tools, guidelines, and support for those responsible for parent education in schools, municipalities, and other organizations."
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2019-brb-14-volksschule-neues-lehrmittel-schauplatz-ethik.html,,,No,No,,,zurich,,,"The page discusses the regulation and implementation of a new educational material called ""Schauplatz Ethik"" for primary and secondary schools in the Canton of Zürich. It outlines the development process, content, and structure of the material, focusing on ethical and philosophical questions."
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2018-brb-3-volksschule-ergaenzungen-zu-mathematik-1-3-sekundarstufe.html,,,No,No,,,zurich,,,The page discusses regulations and enhancements related to mathematics teaching materials for secondary schools.
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2018-brb-28-volksschule-neues-franzoesischlehrmittel-dis-donc-fuer-die-sekundarschule.html,,,No,No,,,zurich,,,"The page discusses the introduction of a new French teaching material for secondary schools, which includes digital components and an online platform, but it is not a guide about software."
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2018-brb-26-volksschule-bildungsraetliche-kommission-fachstelle-fuer-schulbeurteilung.html,,,No,No,,,zurich,,,Discusses the replacement of a member in the educational commission for school evaluation.
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2018-brb-25-bildungsraetliche-kommission-ict-medien-und-informatik-amtsdauer.html,,,No,No,,,zurich,,,"Discusses the resignation and replacement of members in the educational commission for ICT, media, and informatics."
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2018-brb-24-volksschule-bildungsraetliche-kommission-bildungsstandards-und-lehrplan.html,,,No,No,,,zurich,,,Discusses the dissolution of a commission related to educational standards and curriculum.
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2017-brb-33-bildungsrat-wegleitung-zur-arbeit-des-bildungsrats.html,,,No,No,,,zurich,,,Discusses the guidelines for the functioning of the Education Council.
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2016-brb-33-volksschule-neuschaffung-eines-lehrmittels-ethik.html,,,No,No,,,zurich,,,"The page details the creation of a new teaching material ""Ethics"" for grades 1-9 in the Canton of Zürich."
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2016-brb-3-bericht-zur-anhoerung-pflichtfach-religionen-und-kulturen.html,,,No,No,,,zurich,,,The page discusses the potential introduction of a mandatory subject on religions and cultures in Zurich's middle schools.
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2016-brb-21-volksschule-freigabe-des-franzoesischlehrmittels-dis-donc.html,,,No,No,,,zurich,,,"The page discusses the introduction of a new French teaching material that includes digital components accessible via browsers, but it is not a guide about software."
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2015-brb-4-disziplinarreglement-der-mittelschulen-neuerlass.html,,,No,No,,,zurich,,,"Discusses disciplinary regulations for middle schools in Zurich, including rules on absences and behavior."
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2015-brb-24-volksschule-neuschaffung-eines-lehrmittels-natur-und-technik.html,,,No,No,,,zurich,,,"The page details the creation of a new teaching material ""Natur und Technik"" for secondary level I in the Canton of Zürich, focusing on the integration of physics, chemistry, and biology, and the development of a digital platform with films, simulations, and interactive experiments."
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2015-brb-23-volksschule-neuschaffung-eines-lehrmittels-fuer-den-fachbereich.html,,,No,No,,,zurich,,,"The page details the decision by the Bildungsrat to create a new teaching material for the subject area ""Nature and Technology"" for kindergarten level in the Canton of Zürich, outlining the need, requirements, didactic approach, content, structure, and project organization."
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2014-brb-3-volksschule-abschluss-der-umsetzung-von-massnahmen-aus-dem-proj.html,,,No,No,,,zurich,,,"The page discusses the implementation of measures to reduce the workload in schools, focusing on administrative processes and teacher evaluations."
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2014-brb-10-deutsch-als-zweitsprache--daz-berichterstattung-bezueglich-kom.html,,,No,No,,,zurich,,,"The page details an evaluation of German as a Second Language (DaZ) teaching materials in the Canton of Zürich, focusing on their compatibility with the Lehrplan 21. It includes assessments of specific materials, recommendations for improvements, and a decision by the Bildungsrat regarding the development of new teaching materials."
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2013-brb-36-volksschule-deutsch-auf-der-unterstufe-anforderungskatalog.html,,,No,No,,,zurich,,,The page outlines the requirements and concept for a new teaching material for German language instruction in the 2nd and 3rd primary grades in the Canton of Zürich.
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2012-brb-45-mittelschulen-projekt-selbst-organisiertes-lernen-sol.html,,,No,No,,,zurich,,,"The page details the project ""Selbst organisiertes Lernen (SOL)"" at gymnasial middle schools in the Canton of Zürich, focusing on the development of self-organized learning methods. It includes information about the project's goals, implementation, evaluation, and recommendations for future development."
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2011-brb-21-volksschule-sekundarstufe-i-schlussbericht-begleitung-der-ein.html,,,No,No,,,zurich,,,"The page discusses the implementation and evaluation of the English teaching material ""Voices"" in secondary schools in the Canton of Zürich."
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2011-brb-2-handbuch-schulqualitaet.html,,,No,No,,,zurich,,,The page discusses a handbook on school quality standards and evaluation methods in the Canton of Zurich.
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2011-brb-14-stufenuebergreifendes-medien-und-ict-konzept-fuer-die-zuercher.html,,,No,No,,,zurich,,,"Details of a comprehensive media and ICT concept for primary schools in the Canton of Zürich, including the development, goals, action areas, implementation in two projects, and the decision of the Education Council. The concept focuses on the integration of ICT in teaching materials, web-based learning media assessment, teacher training, and local media and ICT planning."
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2009-brb-30-volksschule-lehrmittel-religion-und-kultur-fuer-die-sekundarstu.html,,,No,No,,,zurich,,,The page provides information on educational council resolutions regarding teaching materials for religion and culture.
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2009-brb-15-volksschule-lehrmittel-religion-und-kultur-fuer-die-primarstufe.html,,,No,No,,,zurich,,,The page outlines the creation of new educational materials for teaching religion and culture in primary schools.
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2008-brb-35-volksschule-lehrmittel-fuer-den-integrativen-unterricht.html,,,No,No,,,zurich,,,Guidelines and considerations for the use of teaching materials in inclusive education in the Canton of Zurich.
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2008-brb-2-bildungsraetliche-kommission-fuer-schulinformatik.html,,,No,No,,,zurich,,,"The page details the mandate and history of the Bildungsrätliche Kommission for Media and ICT in the Canton of Zürich, focusing on the integration of information and communication technologies in education, including strategies, developments, and coordination among various educational levels."
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2008-brb-10-kantonsschule-zuercher-oberland-fortfuehrung-des-selbstlernseme.html,,,No,No,,,zurich,,,"The page details the continuation of the ""Self-Learning Semester"" (SLS) project at the Kantonsschule Zürcher Oberland, including the evaluation, implementation, and extension of the project. It discusses the subjects involved, the teaching methods, the role of teachers, and the overall impact on students' learning."
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2007-brb-41-volksschule-mathematiklehrmittel-fuer-die-unterstufe-neuschaff.html,,,No,No,,,zurich,,,"The page details a decision by the Bildungsrat regarding the creation of new mathematics teaching materials for primary schools in the Canton of Zürich, including the development of computer-supported learning."
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2007-brb-20-entwicklung-einer-software-fuer-das-lesetraining-auf-der-primars.html,,,No,No,,,zurich,,,"Details of the development of a reading training software for primary school students in the Canton of Zürich, including the project's background, objectives, structure, organization, timeline, financing, and introduction."
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2006-brb-27-volksschule-mittel-und-oberstufe-lehrmittel-zur-informatik-und.html,,,No,No,,,zurich,,,"The page details the creation of a new teaching material for computer science and media education for middle and upper school levels in the Canton of Zürich. It outlines the need for an updated curriculum, the concept, content, form, and financial aspects of the new material, and the timeline for its development."
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2005-brb-8-volksschule-generalisierung-von-medien-und-ict-an-der-primars.html,,,No,No,,,zurich,,,"The page discusses the integration of media and information and communication technology (ICT) in primary schools in the Canton of Zurich, Switzerland."
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2005-brb-33-volksschule-oberstufe-lesewelten-schaffung-beteiligung-an.html,,,No,No,,,zurich,,,"The page discusses the creation and implementation of a German language teaching tool called ""Lesewelten"" for secondary schools, focusing on literary reading and learning. It includes details about the concept, financial aspects, and project structure."
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2005-brb-2-volksschule-neugestaltung-des-9-schuljahres-rahmenkonzept.html,,,No,No,,,zurich,,,"Discusses the restructuring of the 9th school year in Zurich's public schools, focusing on competency profiles and career preparation."
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/,,,No,No,,,zurich,,,"Unfortunately, the content of this page could not be retrieved."
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat.html,,,No,No,,,zurich,,,Describes the responsibilities and organization of the Education Council in the Canton of Zürich.
https://www.zh.ch/de/bildungsdirektion/fachstelle-fuer-schulbeurteilung/organisation.html,,,No,No,,,zurich,,,"Information about the organization of the Fachstelle für Schulbeurteilung, including team members, vision, mission, quality management, and contact details."
https://www.zh.ch/de/bildung/schulen/volksschule/volksschule-gesundheit-und-praevention/schulaerztliche-angebote.html,,,No,No,,,zurich,,,"The page describes the medical services offered to students in the Canton of Zürich, including mandatory health examinations, vaccinations, and the role of school doctors in health education and prevention."
https://www.zh.ch/de/bildung/schulen/volksschule/volksschule-besonderer-bildungsbedarf/volksschule-nachteilsausgleich.html,,,No,No,,,zurich,,,Discusses the concept of 'Nachteilsausgleich' to ensure equal opportunities for disabled students in the Swiss educational system.
https://www.zh.ch/de/bildung/schulen/volksschule/rechte-und-pflichten-der-eltern/volksschule-disziplinarmassnahmen.html,,,No,No,,,zurich,,,"Discusses disciplinary measures in primary schools, including the roles of teachers, school management, and parents."
https://www.zh.ch/de/bildung/jobs-ausbildungen-im-schulfeld/stellenboerse-im-schulfeld.html,,,No,No,,,zurich,,,"Information about job vacancies and application procedures in the educational field, including regular schools, special education institutions, and school assistance positions in the Canton of Zurich."
https://www.zh.ch/de/bildung/jobs-ausbildungen-im-schulfeld/aus-und-weiterbildungen-im-schulfeld/ausbildungen-fuer-schulleitende.html,,,No,No,,,zurich,,,"The page provides information on training programs for school leaders in the Canton of Zürich. It includes details about various educational and mentoring programs, training offers, and a handbook for school authorities and school leaders, mainly offered by the Pädagogische Hochschule Zürich (PHZH)."
https://www.zh.ch/de/bildung/informationen-fuer-schulen/schulqualitaet-informationen-fuer-schulen/schulqualitaet-volksschule/gute-beispiele-aus-der-praxis.html,,,No,No,,,zurich,,,"The webpage provides information about quality assurance and development in primary schools in the Canton of Zurich. It includes examples of high-quality work in schools, such as individual learning support, school management, and community building."
https://www.zh.ch/de/bildung/informationen-fuer-schulen/schulqualitaet-informationen-fuer-schulen/schulqualitaet-volksschule/ablauf-der-schulevaluation.html,,,No,No,,,zurich,,,"Details the process of school evaluation, including planning, surveys, and interviews."
https://www.zh.ch/de/bildung/informationen-fuer-schulen/praevention-gesundheit-in-schule/schulinfo-krisensituationen.html,,,No,No,,,zurich,,,"Information on crisis situations and safety in schools, including the availability of a Notfall-App for emergency instructions and contacts in the Canton of Zurich."
https://www.zh.ch/de/bildung/informationen-fuer-schulen/praevention-gesundheit-in-schule/schulinfo-gewaltpraevention.html,,,No,No,,,zurich,,,Discusses violence prevention and intervention in schools.
https://www.zh.ch/de/bildung/informationen-fuer-schulen/informationen-volksschule/volksschule-schulinfo-unterrichtsergaenzende-angebote/schulinfo-schulaerztlicher-dienst.html,,,No,No,,,zurich,,,"The page provides information on school medical services, including health examinations and vaccinations for students."
https://www.zh.ch/de/bildung/informationen-fuer-schulen/informationen-volksschule/volksschule-schulinfo-unterricht/volksschule-schulinfo-unterrichtsentwicklung.html,,,No,No,,,zurich,,,"The page provides information on competency-oriented teaching, language promotion, and school development programs in the Canton of Zürich."
https://www.zh.ch/de/bildung/informationen-fuer-schulen/informationen-volksschule/volksschule-schulinfo-unterricht/schulinfo-beurteilung-zeugnis.html,,,No,No,,,zurich,,,"Information on student assessment and report cards in primary education in the canton of Zurich, including guidelines, downloadable forms, and materials for teachers."
https://www.zh.ch/de/bildung/informationen-fuer-schulen/informationen-volksschule/volksschule-schulinfo-unterricht/fachbereiche-und-module.html,,,No,No,,,zurich,,,"The page outlines the six subject areas of the Zürich Curriculum 21, including languages, mathematics, natural sciences, design, music, and physical education."
https://www.zh.ch/de/bildung/informationen-fuer-schulen/informationen-volksschule/volksschule-schulinfo-unterricht.html,,,No,No,,,zurich,,,"The page provides information about the educational system for primary and secondary schools in the Canton of Zürich, including details about assessments, grading, and teaching materials, with downloadable PDF documents related to the subject."
https://www.zh.ch/de/bildung/informationen-fuer-schulen/informationen-volksschule/volksschule-schulinfo-besonderer-bildungsbedarf/volksschule-angebote-regelschule/volksschule-schulinfo-deutsch-als-zweitsprache-daz.html,,,No,No,,,zurich,,,"The page provides information on teaching German as a second language (DaZ) in the Canton of Zürich, including guidelines, methods, and materials for teachers, as well as details on the assessment and allocation of students to DaZ programs."
https://www.zh.ch/de/bildung/informationen-fuer-schulen/informationen-volksschule/volksschule-schulinfo-besonderer-bildungsbedarf/schulinfo-sonderschulung.html,,,No,No,,,zurich,,,"Information on special education in the canton of Zurich, including guidelines, procedures, financing, and downloadable documents related to integrated and external special education, new legislation, and oversight."
https://www.zh.ch/de/bildung/informationen-fuer-schulen/informationen-volksschule/volksschule-schulinfo-besonderer-bildungsbedarf.html,,,No,No,,,zurich,,,"The page provides information about special educational needs in the regular school system, including procedures for assigning students to special education measures, types of support available, and guidelines for integration within the Canton of Zürich."
https://www.zh.ch/de/bildung/informationen-fuer-schulen/informationen-volksschule/volksschule-organisation/schulstufen-uebergaenge/kindergarten-planungshinweise-fuer-schulen.html,,,No,No,,,zurich,,,"The page provides planning guidance for schools regarding kindergarten in the Canton of Zürich, including organizational and pedagogical materials, transition guidance, and resources for involving parents and community."
https://www.zh.ch/de/bildung/informationen-fuer-schulen/informationen-volksschule/volksschule-fuehrung/volksschule-kantonales-kommunales-personal.html,,,No,No,,,zurich,,,"The page is not accessible, and a 404 error is displayed."
https://www.zh.ch/de/bildung/informationen-fuer-schulen/informationen-volksschule/volksschule-fuehrung/volksschule-finanzen-infrastruktur/bildung-und-ict.html,,,No,No,,,zurich,,,"The page provides information and support tools for schools in Zurich to implement their local media and ICT concepts, including details on infrastructure development, digital transformation, and VoIP telephony solutions."
https://www.zh.ch/de/bildung/informationen-fuer-schulen/informationen-volksschule/volksschule-fuehrung/schulprogramm.html,,,No,No,,,zurich,,,"The page details the strategic planning and implementation of educational goals within schools in the Canton of Zurich, focusing on the structure, planning cycles, and execution of school programs."
https://www.zh.ch/de/bildung/informationen-fuer-schulen/informationen-volksschule/volksschule-anstellung-arbeit/volksschule-versicherung-und-vorsorge.html,,,No,No,,,zurich,,,"The page provides information on insurance and benefits for primary school teachers, including procedures for accidents and illnesses."
https://www.zh.ch/de/bildung/informationen-fuer-schulen/informationen-volksschule/volksschule-anstellung-arbeit/volksschule-lohn-und-zulagen/volksschule-zulagen-und-dienstaltersgeschenk/anmeldung-fuer-familienzulagen.html,,,No,No,,,zurich,,,"The page provides instructions for cantonally employed teachers and school leaders in Zürich on how to apply for family allowances, including the necessary documents and the application process."
https://www.zh.ch/de/bildung/informationen-fuer-schulen/informationen-volksschule/volksschule-anstellung-arbeit/volksschule-lohn-und-zulagen/mobile-abo.html,,,No,No,,,zurich,,,The page provides information about mobile subscriptions available to teachers and school leaders in the Canton of Zurich.
https://www.zh.ch/de/bildung/informationen-fuer-schulen/informationen-volksschule/volksschule-anstellung-arbeit/volksschule-arbeitsverhaeltnis-beginnen/anleitung-meldung-quellensteuer.html,,,No,No,,,zurich,,,"The page provides instructions for reporting withholding tax for teachers and school leaders with foreign citizenship or Swiss citizenship living abroad, including the necessary documents and the process for submission."
