page_link,canton,page_content,software_name,page_is_about_software,page_is_software_guide,page_contains_software_guide,guide_format,guide_topic
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/impulsangebote-hs-202122/figuren-modellieren-mit-marzipan.html/12994,thurgau,The page is about a course on modeling figures with marzipan.,,No,No,No,,
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/impulsangebote-hs-202122/farben-selbst-herstellen.html/12988,thurgau,"The page describes a course on how to make your own colors, focusing on the composition of paint and its application on a wooden box.",,No,No,No,,
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/impulsangebote-fs-2022/kreatives-gestalten-mit-baumaterialien.html/12930,thurgau,The page offers a course on creative design using building materials.,,No,No,No,,
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/impulsangebote-fs-2022/herr-doktor-frau-doktor-in-den-operationssaal-bitte.html/12937,thurgau,The page describes a two-day course focusing on anatomy and medical procedures.,,No,No,No,,
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/impulsangebote-fs-2022/figuren-modellieren-mit-marzipan.html/12934,thurgau,The page offers a course on modeling figures with marzipan.,,No,No,No,,
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/impulsangebote-fs-2022/farben-selbst-herstellen.html/12929,thurgau,"The page offers a course on how to create your own colors, focusing on art, design, and craftsmanship.",,No,No,No,,
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/impulsangebote-fs-2022/einstieg-in-die-programmierung-eines-mini-computers.html/12975,thurgau,"The page offers a course on programming a mini-computer called ""Calliope"".",,Yes,No,No,,
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/ateliers-hs-202223/teclab-projekte-im-techniklabor-freitagnachmittag.html/13532,thurgau,"The page describes a TecLAB course that includes various technologies such as 3D-CAD, robotics, and artificial intelligence but is not a guide.",,Yes,No,No,,
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/ateliers-hs-202223/teclab-projekte-im-techniklabor-donnerstagnachmittag.html/13531,thurgau,"Describes a technology lab offering courses in robotics, 3D-CAD, 3D printing, nanotechnology, bionics, and artificial intelligence.",,Yes,No,No,,
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/ateliers-hs-202223/solar-powerbank-selbst-gemacht.html/13533,thurgau,The page offers a course on building a solar-powered power bank.,,No,No,No,,
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/ateliers-hs-202223/solar-powerbank-selbst-gemacht-okt-dez.html/13939,thurgau,"The page offers a course for students in grades 5 to 7 on building a solar power bank, covering basic electrical engineering concepts.",,No,No,No,,
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/ateliers-hs-202223/eine-reise-durch-den-koerper-des-menschen.html/13560,thurgau,"The page is about a course that explores the human body, its organs, and various diseases.",,No,No,No,,
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/ateliers-hs-202122/solar-powerbank-selbst-bauen.html/12907,thurgau,The page offers a course on building a solar power bank and understanding its electrical basics.,,No,No,No,,
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/ateliers-hs-202122/mein-koerper-meine-gesundheit.html/12911,thurgau,The page describes a course that explores human anatomy and health.,,No,No,No,,
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/ateliers-hs-202122/ich-designe-eine-pizzabestell-app-prototyp.html/12901,thurgau,The page describes a course where participants design a prototype for a pizza ordering app using Adobe XD.,,Yes,No,No,,
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/ateliers-fs-2022/teclab-projekte-im-techniklabor-freitagnachmittag.html/12916,thurgau,The page describes a TecLAB course focusing on various technologies including 3D-CAD and robotics but is not a guide.,,Yes,No,No,,
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/ateliers-fs-2022/teclab-projekte-im-techniklabor-donnerstagnachmittag.html/12905,thurgau,"The page describes a lab course focusing on technologies like 3D-CAD, 3D printing, and robotics.",,Yes,No,No,,
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/ateliers-fs-2022/solar-powerbank-selbst-bauen.html/12919,thurgau,The page describes a course where participants learn to build a solar power bank and understand its electrical basics.,,No,No,No,,
https://bbf.tg.ch/laufende-kurse/kursarchiv-ab-hs-202021/ateliers-fs-2022/ittinger-koepfe.html/12875,thurgau,"The page offers a course focusing on art and social sciences, targeting students from 5th to 7th grade.",,No,No,No,,
https://bbf.tg.ch/laufende-kurse/impulsangebote-fs-2023/kreatives-modellieren-mit-marzipan.html/14395,thurgau,The page offers a course on creative modeling with marzipan in the field of art and crafts.,,No,No,No,,
https://bbf.tg.ch/laufende-kurse/impulsangebote-fs-2023/kreatives-gestalten-mit-baumaterialien.html/14392,thurgau,"The page offers a course on creative design using building materials, focusing on arts and crafts.",,No,No,No,,
https://bbf.tg.ch/laufende-kurse/impulsangebote-fs-2023/herr-und-frau-doktor-in-den-operationssaal-bitte.html/14475,thurgau,"The page describes a two-day course where participants can learn about bone fractures and the heart, using hands-on activities.",,No,No,No,,
https://bbf.tg.ch/laufende-kurse/impulsangebote-fs-2023/farben-selbst-herstellen.html/14420,thurgau,The page describes a course on how to create and mix your own colors.,,No,No,No,,
https://bbf.tg.ch/laufende-kurse/impulsangebote-fs-2023/dekorative-techniken.html/14393,thurgau,The page offers a course on various decorative techniques.,,No,No,No,,
https://bbf.tg.ch/laufende-kurse/ateliers-fs-2023/zusatzkurs-teclab-mai-juli.html/14670,thurgau,"The page describes a course focused on programming, 3D printing, and robotics for 3rd and 4th graders.",,Yes,No,No,,
https://bbf.tg.ch/laufende-kurse/ateliers-fs-2023/zusatzkurs-teclab-februar-april.html/14669,thurgau,"The page describes a course for 3rd and 4th graders focusing on future technologies like 3D printing, robotics, and programming.",,Yes,No,No,,
https://bbf.tg.ch/laufende-kurse/ateliers-fs-2023/teclab-mai-bis-juli.html/14363,thurgau,"The page describes a lab course focused on programming, 3D printing, and robotics for students in grades 5 to 7.",,Yes,No,No,,
https://bbf.tg.ch/laufende-kurse/ateliers-fs-2023/teclab-mai-bis-juli.html/14345,thurgau,"The page describes a course for 3rd and 4th graders focusing on programming, 3D printing, and robotics.",,Yes,No,No,,
https://bbf.tg.ch/laufende-kurse/ateliers-fs-2023/teclab-februar-bis-april.html/14362,thurgau,"The page describes a course focused on future technologies like programming, 3D printing, and robotics.",,Yes,No,No,,
https://bbf.tg.ch/laufende-kurse/ateliers-fs-2023/solar-powerbank-selbstgemacht.html/14487,thurgau,"The page offers a course on building a solar-powered power bank, covering basic electrical engineering concepts.",,No,No,No,,
https://bbf.tg.ch/laufende-kurse/ateliers-fs-2023/ich-schreinere-mir-mein-eigenes-skateboard.html/14354,thurgau,"The page offers a woodworking course for creating a custom skateboard, including some computer-aided design elements.",,No,No,No,,
https://bbf.tg.ch/impulsangebote/macht-chat-gpt-meine-hausaufgaben.html/14985,thurgau,The page describes a course that introduces students to Chat GPT and how it can answer questions.,,Yes,No,No,,
https://bbf.tg.ch/impulsangebote/kreatives-modellieren-mit-marzipan.html/14931,thurgau,The page is about a course on creative modeling with marzipan.,,No,No,No,,
https://bbf.tg.ch/impulsangebote/kreatives-gestalten-mit-baumaterialien.html/15131,thurgau,The page offers a course on creative design using building materials.,,No,No,No,,
https://bbf.tg.ch/impulsangebote/farben-selbst-herstellen-und-dekorative-techniken.html/15130,thurgau,The page is about a course on making colors and practicing decorative techniques.,,No,No,No,,
https://bbf.tg.ch/ateliers/57-klasse/teclab-2-oktober-dezember.html/14912,thurgau,"The page describes a TecLAB course that includes topics like 3D printing, robotics, and programming but is not a guide.",,Yes,No,No,,
https://bbf.tg.ch/ateliers/57-klasse/teclab-1-august-oktober.html/14911,thurgau,"The page describes a TecLAB course focusing on 3D printing, robotics, and programming among other future-oriented technologies.",,Yes,No,No,,
https://bbf.tg.ch/ateliers/57-klasse/solar-powerbank-selbst-gemacht.html/14923,thurgau,The page describes an educational course on building a solar power bank and does not focus on software.,,No,No,No,,
https://bbf.tg.ch/ateliers/57-klasse/ich-schreinere-mir-ein-eigenes-skateboard.html/14904,thurgau,"The page offers a woodworking course for 5th to 7th graders on how to build a skateboard, including computer-aided design for customization.",,No,No,No,,
https://bbf.tg.ch/ateliers/57-klasse/ich-schreinere-einen-alsterstuhl-.html/14913,thurgau,The page offers a woodworking course for 5th to 7th graders on how to make an Alster chair.,,No,No,No,,
https://bbf.tg.ch/ateliers/34-klasse/teclab-donnerstagvormittag-august-oktober.html/14888,thurgau,"The page describes a course for 3rd and 4th graders that includes topics like 3D printing, robotics, and programming.",,Yes,No,No,,
https://bbf.tg.ch/ateliers/34-klasse/teclab-donnerstagnachmittag-oktober-dezember.html/14890,thurgau,"The page describes a course for 3rd and 4th graders focused on future technologies like 3D printing, robotics, and programming.",,Yes,No,No,,
https://bbf.tg.ch/ateliers/34-klasse/teclab-2-freitagvormittag-august-oktober.html/14889,thurgau,"The page describes a course for 3rd and 4th graders focusing on future technologies like 3D printing, robotics, and programming.",,Yes,No,No,,
https://awa.tg.ch/veranstaltungen/detailseite-veranstaltungen.html/5193/event/36862/eventdate/47909,thurgau,"The page discusses an event about agile development methods in technical projects, drawing from software industry approaches.",,Yes,No,No,,
https://awa.tg.ch/veranstaltungen.html/4951,thurgau,"The page lists upcoming events focused on technology, innovation, and business in Thurgau.",,No,No,No,,
https://awa.tg.ch/arbeitgebende/weitere-themen/personenfreizuegigkeit.html/3328,thurgau,The page discusses regulations and procedures related to the free movement of persons in Switzerland.,,No,No,No,,
https://awa.tg.ch/arbeitgebende/arbeitnehmerschutz/bau-und-einrichtungen-von-betrieben.html/3326,thurgau,"The page provides information on planning and approval procedures for new constructions and modifications in industrial and non-industrial workplaces, focusing on health and safety regulations.",,No,No,No,,
https://av.tg.ch/themen/schule-und-digitalitaet.html/13233,thurgau,"The page discusses the implementation of a digital strategy in schools, including the introduction of a media and computer science curriculum.",,Yes,No,No,,
https://av.tg.ch/themen/lernfoerdersysteme-und-standardisierte-tests.html/13448,thurgau,The page discusses learning support systems and standardized tests for educational assessment.,,Yes,No,No,,
https://av.tg.ch/themen/haftungsfragen.html/13351,thurgau,"The page discusses liability issues, particularly in educational settings.",,No,No,No,,
https://av.tg.ch/themen/anstellung-schulpersonal/meldung-anstellungen-an-amt-fuer-volksschule.html/13804,thurgau,The page discusses the employment procedures for school personnel and mentions a software for school administration.,,No,No,No,,
https://av.tg.ch/themen/abloesung-schulverwaltungssystem-svs.html/14967,thurgau,The page discusses the replacement of the current School Administration System (SVS) used in Thurgau and outlines the project's objectives and current status.,,Yes,No,No,,
https://av.tg.ch/angebote-und-beratung/lehrplan/umsetzungsplanung.html/8354,thurgau,"The page discusses the implementation of the Thurgau Volksschule curriculum, focusing on educational goals and competencies.",,No,No,No,,
https://av.tg.ch/angebote-und-beratung/lehrplan/instrumentenkoffer-selbstevaluation.html/10971,thurgau,The page provides various tools for self-evaluation in the context of education.,,No,No,No,,
https://av.tg.ch/aktuelles/umsetzung-selektives-obligatorium-vorschulische-sprachfoerderung/planung-und-durchfuehrung.html/13778,thurgau,"The page outlines the planning and implementation of pre-school language promotion, mentioning the use of Schulverwaltungssoftware (Edis-SVS) for data collection.",,Yes,No,No,,
https://arenenberg.tg.ch/kurse/angebot.html/10060/offerid/934599,thurgau,The page offers a two-day course on creating unique rings with stainless steel and jewelry ceramics.,,No,No,No,,
https://arenenberg.tg.ch/kurse/angebot.html/10060/offerid/934593,thurgau,The page offers a course on creating unique rings.,,No,No,No,,
https://arenenberg.tg.ch/innovationsprojekte/aquasan/projektdokumente-und-weiterfuehrende-literatur.html/10106,thurgau,"The page focuses on project documents related to the AQUASAN resource project, including guidelines for handling plant protection products.",,No,No,No,,
https://arenenberg.tg.ch/beratung/versuche/obstbau-guettingen.html/654,thurgau,The page discusses agricultural research and experiments in fruit and berry cultivation.,,No,No,No,,
https://arenenberg.tg.ch/beratung/versuche/obstbau-guettingen.html/646,thurgau,The page discusses agricultural research and experiments in fruit and berry cultivation at the Güttingen facility.,,No,No,No,,
https://arenenberg.tg.ch/beratung/gemuese.html/344,thurgau,The page focuses on sustainable vegetable production in Thurgau and offers various advisory services.,,No,No,No,,
https://arenenberg.tg.ch/beratung/fleisch/pferde.html/732,thurgau,"The page provides information on horse care, including training requirements and animal welfare.",,No,No,No,,
https://arenenberg.tg.ch/beratung/agrotourismus_direktvermarktung.html/349,thurgau,The page provides information and advice on agrotourism and direct marketing for agricultural businesses.,,No,No,No,,
https://arenenberg.tg.ch/beratung/ackerbau.html/340,thurgau,The page offers agricultural advice on crop and fodder cultivation.,,No,No,No,,
https://arenenberg.tg.ch/beratung.html/345,thurgau,The page focuses on biodiversity promotion and ecological balance in agriculture.,,No,No,No,,
https://archaeologie.tg.ch/museum-fuer-archaeologie/angebote-im-museum.html/6160,thurgau,The page provides information on educational offerings and resources available for schools at the Museum for Archaeology in Thurgau.,,No,No,No,,
https://ajv.tg.ch/vbd/straf-und-massnahmenvollzug/progression.html/5805,thurgau,"The page discusses the progression steps in the Swiss penal system, focusing on measures for the gradual reintegration of inmates.",,No,No,No,,
https://abb.tg.ch/betriebliche-bildung/lernende.html/3293,thurgau,"The page offers resources for apprentices, including guidelines for vocational training and various forms and tools.",,No,No,No,,
https://aba.tg.ch/schutzbauten/schutzraeume.html/1399,thurgau,"The page provides information about civil protection shelters, including construction requirements, equipment, and maintenance guidelines.",,No,No,No,,
https://aba.tg.ch/bevoelkerungsschutz/submenue-2.html/1189,thurgau,The page provides information on the role and responsibilities of the Cantonal Leadership Staff in emergency situations.,,No,No,No,,
https://aba.tg.ch/bevoelkerungsschutz/polyalert.html/1731,thurgau,"The page is about alarm systems for natural, technical, or societal emergencies.",,No,No,No,,
https://144.tg.ch/notfall-was-tun/notruf-144-abfrageschema.html/5161,thurgau,The page provides a schema for what questions to expect when making a medical emergency call to the Swiss emergency number 144.,,No,No,No,,
https://www.bztf.ch/bg/berufe/ict-fachmannfrau-efz.html/9573,thurgau,The page provides information about the ICT specialist training program.,,Yes,No,No,,
https://kommunikation.tg.ch/dienststelle-fuer-kommunikation/medienmitteilungen/detailseite-news.html/1874/news/65582,thurgau,The page discusses a workshop for teenagers on creating social media clips.,,No,No,No,,
https://www.tg.ch/events.html/486/event/38969/eventdate/50603,thurgau,The page describes a workshop for teenagers focused on creating social media clips.,,No,No,No,,
https://www.tg.ch/news.html/485/news/65582,thurgau,The page is another announcement for the workshop aimed at teenagers for creating social media clips.,,No,No,No,,
https://kunstmuseum.tg.ch/de/sammlung/sammlung/kuenstlerinnenkuenstler-von-a-z/kuenstler.html/7914/artist/79,thurgau,Unable to retrieve content for analysis.,,No,No,No,,
https://bbm.tg.ch/bibliothek/digitale-bibliothek.html/6304,thurgau,"The page returned a 404 error, indicating that the content is not available.",,No,No,No,,
https://av.tg.ch/angebote-zu-unterrichtsthemen/beurteilung/pilotdurchfuehrung-lza/erklaervideo-lza.html/13227,thurgau,"The page appears to be related to an explanatory video and troubleshooting for Lza, but the content is insufficient for a conclusive analysis.",LZA,No,No,Yes,Video,
https://www.ur.ch/_rte/publikation/7091,uri,The page provides forms and guidelines for the annual Swisslos survey.,,No,No,No,,
https://www.ur.ch/_rte/dienst/4118,uri,The page provides tax forms and guidelines for legal entities.,,No,No,No,,
https://www.ur.ch/_rte/dienst/3869,uri,The page offers guidelines for tax declarations for natural persons.,,No,No,No,,
https://www.ur.ch/_rte/dienst/3834,uri,The page provides tax forms and guidelines for legal entities for the year 2021.,,No,No,No,,
https://www.ur.ch/_rte/publikation/6533,uri,The page provides a building guide called Anleitung Scharhag published by the Office for Spatial Development.,,No,No,No,,
https://www.ur.ch/_rte/dienst/7174,uri,The page is about environmental protection in private boating and shipping.,,No,No,No,,
https://www.ur.ch/_rte/onlinedienst/3841,uri,The page provides information on how to redeem a promo code.,,No,No,No,,
https://www.ur.ch/_rte/link/1660,uri,The page provides guidance on occupational safety and health regulations.,,No,No,No,,
https://www.ur.ch/_rtr/anlass_8815,uri,Unable to retrieve content from the page.,,No,No,No,,
https://www.ur.ch/_rtr/anlass_7121,uri,"The content of this page could not be retrieved, and therefore, a detailed analysis is not possible.",,No,No,No,,
https://www.ur.ch/_rtr/anlass_16939,uri,Unable to retrieve content from the page.,,No,No,No,,
https://www.ur.ch/_rte/thema2/1576,uri,Data retrieval incomplete.,,No,No,No,,
https://www.ur.ch/_rte/publikation/8576,uri,Unable to retrieve content.,,No,No,No,,
https://www.ur.ch/_rte/publikation/8528,uri,"The page provides an instruction guide for creating a fire protection certificate, including contact details for the responsible authorities.",,No,No,No,,
https://www.ur.ch/_rte/publikation/8183,uri,Data retrieval is incomplete.,,No,No,No,,
https://www.ur.ch/_rte/publikation/7614,uri,Data retrieval is incomplete.,,No,No,No,,
https://www.ur.ch/_rte/publikation/7604,uri,Data retrieval is incomplete.,,No,No,No,,
https://www.ur.ch/_rte/publikation/6106,uri,Discusses guidelines for the further education of teachers at Urner public schools.,,No,No,No,,
https://www.ur.ch/_rte/publikation/6105,uri,The page is about the employment of teachers at Urner Volksschulen and contains legal guidelines for the same.,,No,No,No,,
https://www.ur.ch/_rte/publikation/4245,uri,The page provides information about a brochure for vocational training and also mentions browser compatibility issues.,,No,No,No,,
https://www.ur.ch/_rte/publikation/4146,uri,"The page discusses a hiking path called ""Wildheupfad Rophaien"" and provides information about its markers and additional resources.",,No,No,No,,
https://www.ur.ch/_rte/publikation/30596,uri,"The page title suggests a guide on climate strategy for municipalities, but the content of the page could not be retrieved.",,No,No,No,,
https://www.ur.ch/_rte/person/25337,uri,Data retrieval is incomplete.,,No,No,No,,
https://www.ur.ch/_rte/person/21040,uri,"The page provides information about Raphael Walker, a Software Developer, including his contact details and a warning about using outdated browser versions.",,Yes,No,No,,
https://www.ur.ch/_rte/link/3986,uri,Data retrieval is incomplete.,,No,No,No,,
https://www.ur.ch/_rte/link/2827,uri,Data retrieval incomplete.,,No,No,No,,
https://www.ur.ch/_rte/link/2824,uri,Data retrieval is incomplete.,,No,No,No,,
https://www.ur.ch/_rte/link/1680,uri,Data retrieval incomplete.,,No,No,No,,
https://www.ur.ch/_rte/link/1669,uri,Unable to retrieve content.,,No,No,No,,
https://www.ur.ch/_rte/link/1661,uri,Unable to retrieve content.,,No,No,No,,
https://www.ur.ch/_rte/link/1659,uri,Data retrieval is incomplete.,,No,No,No,,
https://www.ur.ch/_rte/link/1492,uri,The page directs to a download for Adobe Acrobat Reader DC but is not accessible via Internet Explorer.,,Yes,No,No,,
https://www.ur.ch/_rte/link/1328,uri,Data retrieval incomplete.,,No,No,No,,
https://www.ur.ch/_rte/information/99617,uri,Information about a cultural event for school children in the Canton of Uri.,,No,No,No,,
https://www.ur.ch/_rte/information/98669,uri,"The page discusses the implementation of a new withholding tax solution and the second year of eTax.UR, a digital tax declaration system in the Canton of Uri, Switzerland.",,Yes,No,No,,
https://www.ur.ch/_rte/information/93013,uri,Unable to retrieve content from the page.,,No,No,No,,
https://www.ur.ch/_rte/information/92111,uri,"The page details a community financial meeting held on 22nd June 2022 in the Canton of Uri, Switzerland. It includes discussions on various digitalization projects related to taxation and financial management, such as ""DigiTax Uri,"" ""NEST-Refactoring,"" ""QUEST UR,"" and ""URIEval.""",,Yes,No,No,,
https://www.ur.ch/_rte/information/49711,uri,"The page discusses a postulate regarding the strategic promotion of Open Source Software in the Canton of Uri, Switzerland, dated 12th December 2018.",,Yes,No,No,,
https://www.ur.ch/_rte/information/21297,uri,"The page discusses the concept of ensuring drinking water supply in emergencies, detailing regulations and procedures related to the subject in the Canton of Uri, Switzerland.",,No,No,No,,
https://www.ur.ch/_rte/information/19275,uri,"The page discusses the future organization of ICT at primary schools in Uri, Switzerland, including a concept for a collaborative and professionally managed IT infrastructure.",,Yes,No,No,,
https://www.ur.ch/_rte/information/104974,uri,Information about the commencement of construction work for the West-East Connection road.,,No,No,No,,
https://www.ur.ch/_rte/information/103886,uri,Discusses a contract between Spiringen and Unterschächen regarding school cooperation.,,No,No,No,,
https://www.ur.ch/_rte/information/102968,uri,Information about maintenance work in the Gotthard tunnel.,,No,No,No,,
https://www.ur.ch/_rte/dienst/7643,uri,"The page is about eTax.UR, an electronic tax filing system for natural persons.",eTax.UR,Yes,No,Yes,Webpage,
https://www.ur.ch/_rte/dienst/6833,uri,"The content of this page could not be retrieved, and therefore, a detailed analysis is not possible.",,No,No,No,,
https://www.ur.ch/_rte/dienst/5935,uri,Unable to retrieve content.,,No,No,No,,
https://www.ur.ch/_rte/dienst/5852,uri,The page discusses forest conservation and its role in protecting against natural hazards in Uri.,,No,No,No,,
https://www.ur.ch/_rte/dienst/5068,uri,"The page discusses environmental protection in industry and trade, outlining regulations and guidelines.",,No,No,No,,
https://www.ur.ch/_rte/dienst/3966,uri,Focuses on patient rights in the healthcare system.,,No,No,No,,
https://www.ur.ch/_rte/dienst/3908,uri,"The page provides links related to the commercial register (Handelsregister) in the Canton of Uri, Switzerland, including links to federal and cantonal legislation, regulations, and related authorities.",,No,No,No,,
https://www.ur.ch/_rte/dienst/3700,uri,"The page title suggests it's about hiking and biking trails and signage, but the content of the page could not be retrieved.",,No,No,No,,
https://www.ur.ch/_rte/dienst/3655,uri,"The page title suggests a focus on climate, but the content of the page could not be retrieved.",,No,No,No,,
https://www.ur.ch/_rte/dienst/3577,uri,"The page is related to soil protection in the Canton of Uri, Switzerland, providing information on principles, guidelines, and measures for soil conservation, including details on soil erosion, contamination, and the impact of climate change.",,No,No,No,,
https://www.ur.ch/_rte/dienst/3464,uri,Information about building regulations outside of designated zones.,,No,No,No,,
https://www.ur.ch/_rte/dienst/3269,uri,Unable to retrieve content from the page.,,No,No,No,,
https://www.ur.ch/_rte/dienst/3206,uri,Information about capital gains tax on real estate in the Canton of Uri.,,No,No,No,,
https://www.ur.ch/_rte/dienst/3204,uri,"Provides information on withholding tax, including guidelines, rates, and forms for 2023.",,No,No,No,,
https://www.ur.ch/_rte/dienst/3085,uri,Information about educational and vocational training consultation services.,,No,No,No,,
https://www.ur.ch/_rte/amt/975,uri,Unable to retrieve content.,,No,No,No,,
https://www.ur.ch/_rte/amt/1007,uri,Unable to retrieve content.,,No,No,No,,
https://www.ur.ch/_rte/abstimmung/2838,uri,"The page provides information on federal and cantonal voting, including results and descriptions of the proposals.",,No,No,No,,
https://www.ur.ch/_rte/information/105367,uri,"The page discusses the inspection of heavy vehicles, including the use of software for diagnostics and manipulation detection.",,Yes,No,No,,
https://www.ur.ch/_rte/information/103577,uri,"The page discusses various financial topics, including digital transformation projects in the area of taxation and informatization.",,Yes,No,No,,
https://www.ur.ch/_rte/information/104596,uri,The page discusses a sports camp for fifth and sixth graders organized by the Education and Culture Directorate of the Canton of Uri.,,No,No,No,,
https://www.ur.ch/_rte/information/105037,uri,The page announces a temporary closure of the Tax Office due to a comprehensive update of the tax software.,,Yes,No,No,,
https://www.ur.ch/_rte/traktanden/16936,uri,The page discusses a parliamentary session where the strategic promotion of Open Source Software was one of the topics.,,Yes,No,No,,
https://www.ur.ch/_rte/traktanden/17303,uri,The page discusses a parliamentary session that included topics on digital transformation and Open Source Software.,,Yes,No,No,,
https://www.ur.ch/_rte/anlass/60250,uri,The page is not accessible (404 error).,,No,No,No,,
https://www.ur.ch/_rte/traktanden/19747,uri,The page did not provide any content for analysis.,,No,No,No,,
https://www.ur.ch/_rte/anlass/59827,uri,The page did not provide any content for analysis.,,No,No,No,,
https://zg.ch/de/wirtschaft-arbeit/wirtschaftsstandort/standort-zug/innovationspreis,zug,"The page details the Zuger Innovationspreis, an award given by the Canton of Zug for innovative products, services, or business models that have created or preserved jobs in the region. It includes information on the nomination process, prize amount, and past winners.",,No,No,No,,
https://zg.ch/de/wirtschaft-arbeit/wirtschaftsstandort/clusters/firmengruendung,zug,The page provides resources and information for business formation and relocation services in Zug.,,No,No,No,,
https://zg.ch/de/wirtschaft-arbeit/landwirtschaft/baeuerliches-bodenrecht,zug,"Information about the agricultural land law in the Canton of Zug, focusing on promoting family farms, regulating the acquisition and sale of agricultural land, and combating excessive prices for agricultural land.",,No,No,No,,
https://zg.ch/de/wirtschaft-arbeit/arbeitsbedingungen/einrichtung-von-betrieben-neu-und-umbauten,zug,Discusses the requirements and procedures for setting up new businesses and renovations in terms of work and accident insurance laws in Kanton Zug.,,No,No,No,,
https://zg.ch/de/steuern-finanzen/steuern/natuerliche-personen/steuerabzuege,zug,"Information on tax deductions for natural persons in Switzerland, including types of allowable deductions.",,No,No,No,,
https://zg.ch/de/steuern-finanzen/steuern/juristische-personen/spesenreglementeundlohnausweise,zug,The page provides information on expense regulations and salary statements for companies in the Canton of Zug.,,No,No,No,,
https://zg.ch/de/staat-politik/recherche-von-unterlagen/recherche-von-unterlagen-zur-eigenen-person/fuersorgerische-zwangsmassnahmen-und-fremdplatzierung-vor-1981,zug,Discusses the history and legal aspects of coercive welfare measures in Switzerland before 1981.,,No,No,No,,
https://zg.ch/de/sicherheit/zivilschutz/ausbildungszentrum-schoenau-azs,zug,The page details the training and facilities available at the Schönau Civil Protection Training Center.,,No,No,No,,
https://zg.ch/de/sicherheit/polizei/praevention/verkehrsinstruktion,zug,"Information on traffic instruction programs for children and adolescents, covering safe behavior and legal aspects.",,No,No,No,,
https://zg.ch/de/sicherheit/polizei/praevention,zug,"The page focuses on crime and traffic prevention, offering information, advice, lectures, and training to the public.",,No,No,No,,
https://zg.ch/de/sicherheit/polizei/fachstellen/it-forensik-kompetenzzentrum,zug,"The page describes the IT-Forensics Competence Center, part of the Criminal Technical Service of the Criminal Police. It details the center's tasks in securing and evaluating electronic traces related to criminal activities, including computer forensics, mobile forensics, vehicle forensics, and cloud data analysis.",,Yes,No,No,,
https://zg.ch/de/sicherheit/notfaelle/notfall,zug,Guidelines on what to do in emergency situations and important contact numbers.,,No,No,No,,
https://zg.ch/de/sicherheit/bewaeltigung-von-ereignissen/alarmierung/vorgehen-zur-alarmierung-fuer-einsatzkraefte,zug,Information on alarm procedures for emergency forces.,,No,No,No,,
https://zg.ch/de/sicherheit/bewaeltigung-von-ereignissen/alarmierung/sirenenalarm,zug,"Information on the Swiss siren alarm system for emergencies, including how it operates and what actions to take when it sounds.",,No,No,No,,
https://zg.ch/de/sicherheit/bewaeltigung-von-ereignissen/alarmierung,zug,"The page provides information on emergency alarm systems, including the Alertswiss App for smartphones.",,Yes,No,No,,
https://zg.ch/de/recht-justiz/zivilverfahren/prozessieren-vor-dem-kantonsgericht,zug,"Detailed information on civil litigation procedures before the Cantonal Court in Zug, Switzerland, including types of procedures and requirements.",,No,No,No,,
https://zg.ch/de/recht-justiz/strafverfahren/strafuntersuchung-vor-dem-prozess,zug,"Overview of the pre-trial criminal investigation process in Switzerland, including key terms and procedures.",,No,No,No,,
https://zg.ch/de/recht-justiz/grundstuecke-bewerten-schaetzen/schaetzung-von-landwirtschaftlichen-grundstuecken,zug,"The page provides information on the official valuation of agricultural land in the Canton of Zug, including the application process, legal foundations, key terms, principles of valuation, costs, and legal remedies.",,No,No,No,,
https://zg.ch/de/planen-bauen/grundbuch/aufsicht-grundbuch,zug,The page provides information on the oversight and regulation of the land registry by the Grundbuch- und Notariatsinspektorat.,,No,No,No,,
https://zg.ch/de/planen-bauen/geoinformation/oereb-kataster,zug,"The page describes the ÖREB-Kataster, an official information system for public-law property restrictions in the Canton of Zug, including details on geobasis data, usage instructions, and legal foundations.",ÖREB-Kataster,No,No,Yes,Webpage,
https://zg.ch/de/planen-bauen/geoinformation/geoinformationen-nutzen,zug,"The page provides information on how to access and utilize the geoinformation of the Canton of Zug through various means such as interactive maps, open interfaces, and data model storage.",ZugMap.ch,No,No,Yes,Webpage,
